episode,timestep,reward,steps,visibility_pct,mean_centering_dist,mean_fraction,mean_action_mag,mean_action_jerk,r_stability,r_centering,r_scale,r_vel_damp,r_smooth,phase,target_speed,target_offset,init_pos,init_vel,init_ang
830,354774,-13.06,17,47.1,0.9257,0.0731,0.7743,0.3156,0.3799,0.0158,0.1701,0.4693,-0.3302,C,0.2185,0.917,0.63,0.43,0.122
831,354794,-24.98,20,0.0,0.0,0.0,0.6808,0.3513,0.3648,0.0,0.0,0.3853,-0.3165,C,0.1912,0.917,0.63,0.43,0.122
832,354812,-0.38,18,94.4,0.6946,0.1598,0.7874,0.3088,0.4,0.6806,0.6847,0.3587,-0.3071,C,0.2193,0.918,0.631,0.431,0.122
833,354983,368.58,171,78.9,0.3856,0.0992,0.5727,0.478,0.8613,1.7818,0.3114,0.4441,-0.4996,C,0.1869,0.919,0.631,0.431,0.122
834,355207,109.17,224,93.8,0.8957,0.0796,0.4996,0.5646,0.8893,0.0746,0.3745,0.3567,-0.625,C,0.2263,0.92,0.632,0.432,0.122
835,355229,-16.55,22,36.4,0.9021,0.0831,0.6545,0.3818,0.4933,0.0147,0.1461,0.4322,-0.365,C,0.1955,0.92,0.632,0.432,0.122
836,355291,45.99,62,100.0,0.8319,0.1152,0.525,0.4257,0.8059,0.2628,0.538,0.4373,-0.3987,C,0.1756,0.921,0.632,0.432,0.122
837,355317,-24.83,26,19.2,0.6121,0.0963,0.5956,0.3771,0.5429,0.1911,0.0865,0.2887,-0.3261,C,0.1747,0.921,0.632,0.432,0.122
838,355334,-20.06,17,0.0,0.0,0.0,0.7314,0.247,0.3532,0.0,0.0,0.4149,-0.1834,C,0.237,0.921,0.632,0.432,0.122
839,355369,5.48,35,68.6,0.8457,0.1267,0.6101,0.3519,0.6661,0.0425,0.4093,0.2877,-0.2879,C,0.2364,0.921,0.633,0.433,0.122
840,355386,-15.97,17,23.5,0.6599,0.0664,0.7362,0.2271,0.3738,0.2417,0.0749,0.392,-0.1673,C,0.2369,0.921,0.633,0.433,0.122
841,355411,-15.22,25,44.0,0.8803,0.1028,0.7309,0.3414,0.4387,0.0199,0.2185,0.3793,-0.3327,C,0.2064,0.921,0.633,0.433,0.122
842,355434,-19.83,23,21.7,0.6724,0.0709,0.665,0.344,0.4122,0.1513,0.0749,0.44,-0.2934,C,0.2135,0.921,0.633,0.433,0.122
843,355465,-29.07,31,0.0,0.0,0.0,0.6764,0.2966,0.4302,0.0,0.0,0.3916,-0.2218,C,0.2482,0.922,0.633,0.433,0.122
844,355490,-26.03,25,0.0,0.0,0.0,0.6831,0.3404,0.4155,0.0,0.0,0.4303,-0.2792,C,0.2118,0.922,0.633,0.433,0.122
845,355700,236.99,210,97.1,0.7521,0.0901,0.4873,0.4924,0.9011,0.486,0.4041,0.3722,-0.4594,C,0.216,0.923,0.634,0.434,0.122
846,355733,4.52,33,97.0,1.009,0.0734,0.6517,0.397,0.6626,0.1939,0.362,0.307,-0.4029,C,0.2499,0.923,0.634,0.434,0.122
847,355758,-29.29,25,0.0,0.0,0.0,0.7409,0.3749,0.4796,0.0,0.0,0.3933,-0.4047,C,0.2176,0.923,0.634,0.434,0.122
848,355773,-20.41,15,0.0,0.0,0.0,0.8058,0.2569,0.3633,0.0,0.0,0.3319,-0.2076,C,0.2119,0.924,0.634,0.434,0.122
849,355792,-21.89,19,0.0,0.0,0.0,0.6425,0.3516,0.5074,0.0,0.0,0.3923,-0.272,C,0.2274,0.924,0.634,0.434,0.122
850,355811,-25.3,19,0.0,0.0,0.0,0.6819,0.4,0.4515,0.0,0.0,0.3257,-0.3567,C,0.2032,0.924,0.634,0.434,0.122
851,355839,-27.48,28,17.9,1.129,0.0141,0.7254,0.4157,0.4507,0.0007,0.0259,0.4348,-0.4648,C,0.2475,0.924,0.634,0.434,0.122
852,355858,-21.91,19,0.0,0.0,0.0,0.7409,0.2693,0.3472,0.0,0.0,0.3918,-0.192,C,0.2406,0.924,0.634,0.434,0.122
853,355884,-18.57,26,38.5,1.0905,0.0644,0.6819,0.3698,0.4722,0.0018,0.1218,0.2819,-0.3403,C,0.2112,0.924,0.635,0.435,0.122
854,355917,-30.82,33,0.0,0.0,0.0,0.6749,0.3105,0.4309,0.0,0.0,0.4121,-0.2583,C,0.2343,0.924,0.635,0.435,0.122
855,355941,-20.44,24,41.7,0.7247,0.0764,0.6313,0.4885,0.4501,0.2348,0.154,0.364,-0.4659,C,0.2466,0.925,0.635,0.435,0.122
856,355975,-30.43,34,23.5,0.9806,0.0366,0.6608,0.4107,0.4179,0.0043,0.0496,0.3811,-0.4296,C,0.1727,0.925,0.635,0.435,0.122
857,356089,7.21,114,92.1,1.1115,0.0205,0.5036,0.613,0.8543,0.0059,0.1513,0.3559,-0.705,C,0.2477,0.926,0.635,0.435,0.123
858,356106,-21.41,17,0.0,0.0,0.0,0.779,0.2482,0.3485,0.0,0.0,0.3516,-0.1972,C,0.1921,0.926,0.635,0.435,0.123
859,356128,-22.06,22,31.8,0.7428,0.0794,0.7205,0.426,0.3593,0.1052,0.1218,0.422,-0.4721,C,0.24,0.926,0.635,0.435,0.123
860,356144,-20.39,16,0.0,0.0,0.0,0.7767,0.2292,0.3568,0.0,0.0,0.3259,-0.1534,C,0.2277,0.926,0.636,0.436,0.123
861,356166,-22.74,22,0.0,0.0,0.0,0.7178,0.2908,0.405,0.0,0.0,0.4554,-0.237,C,0.2231,0.926,0.636,0.436,0.123
862,356185,-19.47,19,26.3,0.9113,0.0518,0.7693,0.2808,0.3989,0.0097,0.069,0.2804,-0.2439,C,0.1942,0.926,0.636,0.436,0.123
863,356213,-30.69,28,0.0,0.0,0.0,0.6708,0.4013,0.4224,0.0,0.0,0.4226,-0.3728,C,0.179,0.926,0.636,0.436,0.123
864,356233,-20.45,20,15.0,1.0141,0.0247,0.7242,0.3228,0.4039,0.0028,0.0261,0.398,-0.2733,C,0.1994,0.926,0.636,0.436,0.123
865,356258,-29.33,25,0.0,0.0,0.0,0.6646,0.3992,0.3809,0.0,0.0,0.3929,-0.3566,C,0.1834,0.927,0.636,0.436,0.123
866,356416,132.7,158,100.0,0.8131,0.1151,0.4955,0.5563,0.9105,0.1845,0.514,0.3937,-0.6086,C,0.1863,0.928,0.637,0.437,0.123
867,356440,-25.74,24,0.0,0.0,0.0,0.7434,0.2875,0.3682,0.0,0.0,0.428,-0.268,C,0.1903,0.928,0.637,0.437,0.123
868,356553,109.13,113,88.5,0.7324,0.136,0.5419,0.4925,0.8551,0.6475,0.5017,0.2675,-0.5077,C,0.206,0.928,0.637,0.437,0.123
869,356576,-24.7,23,0.0,0.0,0.0,0.7084,0.2952,0.4145,0.0,0.0,0.4154,-0.2617,C,0.2155,0.929,0.637,0.437,0.123
870,356592,-7.17,16,81.2,1.0087,0.0372,0.7245,0.305,0.3712,0.013,0.1716,0.376,-0.2474,C,0.2443,0.929,0.637,0.437,0.123
871,356616,-30.43,24,0.0,0.0,0.0,0.6621,0.4451,0.4433,0.0,0.0,0.3852,-0.4581,C,0.2155,0.929,0.637,0.437,0.123
872,356639,-26.5,23,0.0,0.0,0.0,0.7605,0.3039,0.4165,0.0,0.0,0.4031,-0.3287,C,0.1729,0.929,0.637,0.437,0.123
873,356666,-25.07,27,0.0,0.0,0.0,0.6897,0.2801,0.4124,0.0,0.0,0.4321,-0.1963,C,0.2341,0.929,0.637,0.437,0.123
874,356683,-23.07,17,0.0,0.0,0.0,0.823,0.3531,0.4173,0.0,0.0,0.4547,-0.4319,C,0.2115,0.929,0.638,0.438,0.123
875,356769,173.69,86,100.0,0.4971,0.1088,0.5443,0.5114,0.8392,1.4342,0.5004,0.3893,-0.5243,C,0.22,0.93,0.638,0.438,0.123
876,356785,-15.67,16,37.5,1.0458,0.022,0.7462,0.329,0.4309,0.0033,0.062,0.3431,-0.296,C,0.1948,0.93,0.638,0.438,0.123
877,356803,-12.69,18,38.9,0.9749,0.0603,0.7774,0.2308,0.4956,0.0123,0.118,0.3704,-0.1718,C,0.2231,0.93,0.638,0.438,0.123
878,356819,-19.5,16,0.0,0.0,0.0,0.7167,0.2565,0.3353,0.0,0.0,0.3703,-0.132,C,0.2425,0.93,0.638,0.438,0.123
879,356843,-23.47,24,20.8,0.895,0.0641,0.6666,0.3547,0.3972,0.058,0.0666,0.3069,-0.2771,C,0.1801,0.93,0.638,0.438,0.123
880,356866,-21.61,23,21.7,0.6275,0.0801,0.7258,0.3681,0.5037,0.2089,0.0831,0.3822,-0.3588,C,0.2146,0.93,0.638,0.438,0.123
881,356893,-35.21,27,0.0,0.0,0.0,0.7172,0.4294,0.4469,0.0,0.0,0.3363,-0.4934,C,0.2224,0.931,0.638,0.438,0.123
882,356914,-25.18,21,0.0,0.0,0.0,0.7277,0.3176,0.4228,0.0,0.0,0.3247,-0.2589,C,0.249,0.931,0.638,0.438,0.123
883,357006,46.03,92,88.0,0.7746,0.05,0.5431,0.5023,0.8469,0.2409,0.2251,0.3658,-0.5301,C,0.2467,0.931,0.639,0.439,0.123
884,357034,-28.38,28,0.0,0.0,0.0,0.7153,0.3512,0.5336,0.0,0.0,0.4234,-0.3465,C,0.232,0.931,0.639,0.439,0.123
885,357058,-25.59,24,0.0,0.0,0.0,0.6371,0.3462,0.4942,0.0,0.0,0.3748,-0.2714,C,0.2145,0.932,0.639,0.439,0.123
886,357114,55.19,56,98.2,0.6985,0.1334,0.5606,0.4352,0.8032,0.3597,0.5765,0.3805,-0.4063,C,0.1768,0.932,0.639,0.439,0.123
887,357135,-17.03,21,28.6,0.5484,0.0731,0.753,0.3077,0.3595,0.3216,0.0984,0.4395,-0.2457,C,0.2413,0.932,0.639,0.439,0.123
888,357156,-24.12,21,0.0,0.0,0.0,0.7116,0.3258,0.4386,0.0,0.0,0.3983,-0.2899,C,0.1999,0.932,0.639,0.439,0.123
889,357172,-20.86,16,0.0,0.0,0.0,0.812,0.2569,0.374,0.0,0.0,0.3776,-0.2436,C,0.1737,0.932,0.639,0.439,0.123
890,357206,-31.59,34,0.0,0.0,0.0,0.654,0.3698,0.5347,0.0,0.0,0.4321,-0.3345,C,0.1958,0.933,0.64,0.44,0.123
891,357224,-20.57,18,0.0,0.0,0.0,0.7292,0.3073,0.3698,0.0,0.0,0.4433,-0.2153,C,0.1855,0.933,0.64,0.44,0.123
892,357243,-23.06,19,0.0,0.0,0.0,0.7813,0.326,0.4096,0.0,0.0,0.4019,-0.2938,C,0.2187,0.933,0.64,0.44,0.123
893,357545,300.15,302,85.8,0.6792,0.1541,0.4588,0.5678,0.9343,0.4221,0.5681,0.3229,-0.5906,C,0.2114,0.935,0.641,0.441,0.123
894,357585,-35.4,40,0.0,0.0,0.0,0.5858,0.3859,0.6387,0.0,0.0,0.365,-0.3194,C,0.1985,0.935,0.641,0.441,0.123
895,357604,-13.04,19,57.9,0.6779,0.1305,0.7844,0.327,0.412,0.5294,0.3589,0.3062,-0.3375,C,0.213,0.935,0.641,0.441,0.123
896,357622,-2.33,18,100.0,0.8234,0.1179,0.7083,0.3467,0.4413,0.2302,0.5587,0.3157,-0.3122,C,0.2038,0.935,0.641,0.441,0.124
897,357988,340.12,366,97.3,0.761,0.1496,0.4363,0.5967,0.9407,0.1834,0.6686,0.3368,-0.6554,C,0.1831,0.937,0.642,0.442,0.124
898,358007,-22.38,19,0.0,0.0,0.0,0.7573,0.2653,0.366,0.0,0.0,0.3778,-0.2123,C,0.2344,0.938,0.643,0.443,0.124
899,358042,-31.34,35,0.0,0.0,0.0,0.6938,0.3098,0.5171,0.0,0.0,0.3969,-0.2653,C,0.2285,0.938,0.643,0.443,0.124
900,358057,-19.92,15,0.0,0.0,0.0,0.8386,0.2008,0.3703,0.0,0.0,0.3728,-0.2194,C,0.2236,0.938,0.643,0.443,0.124
901,358099,-39.0,42,0.0,0.0,0.0,0.5928,0.4419,0.6431,0.0,0.0,0.4244,-0.4365,C,0.1793,0.938,0.643,0.443,0.124
902,358124,-32.48,25,0.0,0.0,0.0,0.6794,0.3955,0.3073,0.0,0.0,0.3229,-0.376,C,0.211,0.938,0.643,0.443,0.124
903,358150,-28.89,26,0.0,0.0,0.0,0.7103,0.3742,0.4225,0.0,0.0,0.4448,-0.3827,C,0.2161,0.938,0.643,0.443,0.124
904,358182,-31.28,32,0.0,0.0,0.0,0.5899,0.3711,0.4694,0.0,0.0,0.3864,-0.2862,C,0.2289,0.939,0.643,0.443,0.124
905,358307,328.2,125,96.0,0.3294,0.0915,0.4772,0.5149,0.8966,2.0966,0.3924,0.3834,-0.5138,C,0.2213,0.939,0.644,0.444,0.124
906,358365,14.49,58,84.5,0.9708,0.0421,0.6175,0.4071,0.7105,0.0154,0.2083,0.4108,-0.3803,C,0.2465,0.94,0.644,0.444,0.124
907,358615,194.8,250,95.2,0.9535,0.0755,0.4595,0.5322,0.9301,0.1736,0.3568,0.4282,-0.5469,C,0.1858,0.941,0.645,0.445,0.124
908,358805,253.12,190,96.8,0.6199,0.14,0.4747,0.5167,0.8789,0.6052,0.6347,0.3516,-0.5024,C,0.2193,0.943,0.646,0.446,0.124
909,358822,-18.67,17,17.6,1.0468,0.043,0.7464,0.2773,0.3319,0.0031,0.0413,0.3592,-0.2123,C,0.1942,0.943,0.646,0.446,0.124
910,358850,-29.99,28,0.0,0.0,0.0,0.6352,0.3456,0.4092,0.0,0.0,0.3645,-0.283,C,0.2438,0.943,0.646,0.446,0.124
911,358880,-1.75,30,86.7,0.8726,0.0774,0.6197,0.4322,0.6179,0.0973,0.3482,0.4097,-0.4458,C,0.23,0.943,0.646,0.446,0.124
912,358899,-13.87,19,52.6,1.208,0.0047,0.7091,0.3975,0.4785,0.0007,0.0651,0.4048,-0.4516,C,0.2005,0.943,0.646,0.446,0.124
913,358939,-39.5,40,0.0,0.0,0.0,0.6601,0.4061,0.5182,0.0,0.0,0.393,-0.3896,C,0.2314,0.943,0.646,0.446,0.124
914,358966,-19.41,27,48.1,0.7907,0.0913,0.6318,0.4638,0.4287,0.2914,0.2151,0.3497,-0.4471,C,0.2291,0.944,0.646,0.446,0.124
915,359015,-43.46,49,0.0,0.0,0.0,0.5702,0.4433,0.6348,0.0,0.0,0.4003,-0.4006,C,0.2413,0.944,0.646,0.446,0.124
916,359047,-8.22,32,46.9,0.7697,0.1733,0.6429,0.4045,0.4231,0.2382,0.3213,0.3078,-0.3884,C,0.2426,0.944,0.646,0.446,0.124
917,359067,-18.79,20,15.0,0.8314,0.0667,0.6853,0.2916,0.4759,0.0326,0.0478,0.4047,-0.2338,C,0.2372,0.944,0.646,0.446,0.124
918,359088,-25.84,21,0.0,0.0,0.0,0.7108,0.3634,0.4723,0.0,0.0,0.3699,-0.3603,C,0.2445,0.944,0.647,0.447,0.124
919,359118,-30.39,30,0.0,0.0,0.0,0.5961,0.421,0.5538,0.0,0.0,0.407,-0.3633,C,0.2286,0.944,0.647,0.447,0.124
920,359134,-18.96,16,0.0,0.0,0.0,0.7312,0.2751,0.4217,0.0,0.0,0.4264,-0.1971,C,0.2026,0.945,0.647,0.447,0.124
921,359194,34.37,60,100.0,0.8835,0.1116,0.5305,0.5391,0.8036,0.2563,0.5199,0.4025,-0.5705,C,0.1773,0.945,0.647,0.447,0.124
922,359217,-20.18,23,26.1,0.5017,0.0946,0.7119,0.3436,0.45,0.3764,0.1152,0.3831,-0.32,C,0.2141,0.945,0.647,0.447,0.125
923,359236,-14.43,19,36.8,1.0076,0.0474,0.7251,0.3266,0.3334,0.0108,0.0907,0.4624,-0.2354,C,0.1938,0.945,0.647,0.447,0.125
924,359254,-19.38,18,0.0,0.0,0.0,0.7539,0.221,0.3395,0.0,0.0,0.4639,-0.1546,C,0.2478,0.945,0.647,0.447,0.125
925,359289,-26.82,35,17.1,0.9901,0.0418,0.6004,0.4268,0.57,0.0087,0.0397,0.435,-0.3733,C,0.2132,0.946,0.647,0.447,0.125
926,359318,-29.96,29,13.8,0.9845,0.0208,0.642,0.4198,0.4921,0.0037,0.0226,0.345,-0.4178,C,0.1941,0.946,0.647,0.447,0.125
927,359350,-35.0,32,0.0,0.0,0.0,0.6834,0.3694,0.4726,0.0,0.0,0.3583,-0.3758,C,0.1809,0.946,0.648,0.448,0.125
928,359595,386.02,245,95.1,0.6362,0.0964,0.4598,0.5129,0.8993,1.0107,0.4374,0.3254,-0.5025,C,0.2491,0.947,0.648,0.448,0.125
929,359614,-19.89,19,5.3,0.9011,0.0156,0.6857,0.2588,0.4147,0.0016,0.0078,0.3904,-0.1712,C,0.227,0.948,0.649,0.449,0.125
930,359634,-22.53,20,0.0,0.0,0.0,0.7306,0.334,0.4443,0.0,0.0,0.4606,-0.3092,C,0.1823,0.948,0.649,0.449,0.125
931,359748,127.6,114,93.0,0.8785,0.123,0.462,0.4991,0.8702,0.5255,0.4901,0.3894,-0.4941,C,0.2239,0.948,0.649,0.449,0.125
932,359765,-22.83,17,0.0,0.0,0.0,0.761,0.3311,0.3968,0.0,0.0,0.3729,-0.3257,C,0.2058,0.949,0.649,0.449,0.125
933,359797,-33.81,32,0.0,0.0,0.0,0.6639,0.3406,0.4331,0.0,0.0,0.3498,-0.3103,C,0.1899,0.949,0.649,0.449,0.125
934,359820,-25.07,23,0.0,0.0,0.0,0.7035,0.3075,0.4319,0.0,0.0,0.3651,-0.2362,C,0.2248,0.949,0.649,0.449,0.125
935,359967,3.36,147,66.0,1.1319,0.0182,0.5205,0.5025,0.872,0.0023,0.1077,0.4194,-0.535,C,0.1799,0.95,0.65,0.45,0.125
936,359986,-21.52,19,0.0,0.0,0.0,0.7589,0.26,0.3609,0.0,0.0,0.4227,-0.2092,C,0.2484,0.95,0.65,0.45,0.125
937,360012,-19.04,26,26.9,0.6193,0.0787,0.6671,0.3251,0.4107,0.2304,0.0986,0.4354,-0.2667,C,0.2118,0.95,0.65,0.45,0.125
938,360119,182.54,107,100.0,0.5348,0.0903,0.486,0.5708,0.8669,1.3612,0.4246,0.4102,-0.6087,C,0.2193,0.951,0.65,0.45,0.125
939,360141,-21.18,22,31.8,0.6607,0.0875,0.7101,0.4119,0.3839,0.2123,0.1333,0.4085,-0.4334,C,0.2494,0.951,0.651,0.451,0.125
940,360158,-13.89,17,47.1,0.9512,0.0592,0.7692,0.31,0.3584,0.031,0.1391,0.402,-0.292,C,0.212,0.951,0.651,0.451,0.125
941,360177,-25.43,19,0.0,0.0,0.0,0.6909,0.3932,0.4039,0.0,0.0,0.3549,-0.3691,C,0.203,0.951,0.651,0.451,0.125
942,360197,-14.03,20,60.0,0.9875,0.0658,0.6843,0.3871,0.3452,0.0071,0.1925,0.2838,-0.3624,C,0.2337,0.951,0.651,0.451,0.125
943,360220,-26.22,23,0.0,0.0,0.0,0.7099,0.3739,0.4613,0.0,0.0,0.4366,-0.3726,C,0.2123,0.951,0.651,0.451,0.125
944,360251,-29.97,31,12.9,0.9217,0.0457,0.6234,0.3619,0.4853,0.011,0.031,0.2862,-0.3023,C,0.2361,0.952,0.651,0.451,0.125
945,360285,-23.84,34,35.3,0.8191,0.0965,0.6689,0.4398,0.5404,0.0419,0.1656,0.391,-0.4766,C,0.2143,0.952,0.651,0.451,0.125
946,360384,-23.3,99,54.5,1.1859,0.0179,0.5715,0.5053,0.8241,0.0013,0.0873,0.3836,-0.5543,C,0.2451,0.952,0.651,0.451,0.125
947,360416,-29.63,32,0.0,0.0,0.0,0.5857,0.3294,0.5439,0.0,0.0,0.3816,-0.2671,C,0.2122,0.953,0.652,0.452,0.125
948,360443,-9.19,27,66.7,0.9426,0.0127,0.7085,0.3865,0.6539,0.0138,0.0948,0.3239,-0.391,C,0.208,0.953,0.652,0.452,0.125
949,360547,-1.99,104,78.8,1.1014,0.0273,0.5045,0.5926,0.8579,0.0191,0.1449,0.3566,-0.6756,C,0.2173,0.953,0.652,0.452,0.125
950,360589,-35.31,42,9.5,1.1744,0.01,0.5594,0.4352,0.7207,0.0002,0.013,0.3536,-0.4129,C,0.1936,0.954,0.652,0.452,0.125
951,360644,17.5,55,83.6,0.9775,0.0901,0.5673,0.4355,0.7442,0.0151,0.3505,0.3654,-0.4045,C,0.2025,0.954,0.652,0.452,0.125
952,360672,-24.83,28,0.0,0.0,0.0,0.652,0.3301,0.5331,0.0,0.0,0.4586,-0.2548,C,0.2148,0.954,0.653,0.453,0.125
953,360991,406.48,319,88.1,0.7056,0.1385,0.4675,0.5583,0.9118,0.5722,0.5745,0.4334,-0.5881,C,0.195,0.956,0.654,0.454,0.126
954,361022,-34.53,31,0.0,0.0,0.0,0.6268,0.3838,0.4701,0.0,0.0,0.3429,-0.3691,C,0.2035,0.956,0.654,0.454,0.126
955,361036,-8.44,14,64.3,0.8891,0.1018,0.7892,0.2056,0.3689,0.0803,0.3126,0.3498,-0.1188,C,0.1813,0.956,0.654,0.454,0.126
956,361059,-20.44,23,13.0,1.0151,0.0423,0.7198,0.2962,0.4591,0.0034,0.03,0.409,-0.2234,C,0.205,0.957,0.654,0.454,0.126
957,361079,-24.34,20,0.0,0.0,0.0,0.7047,0.3053,0.3391,0.0,0.0,0.3632,-0.2496,C,0.1892,0.957,0.654,0.454,0.126
958,361827,290.1,748,57.4,0.6982,0.1321,0.4469,0.6095,0.9545,0.3564,0.313,0.3884,-0.672,C,0.2499,0.961,0.657,0.457,0.126
959,361847,-25.78,20,0.0,0.0,0.0,0.6856,0.3463,0.4944,0.0,0.0,0.3067,-0.3428,C,0.2078,0.962,0.657,0.457,0.126
960,361875,-31.75,28,0.0,0.0,0.0,0.6766,0.4325,0.4932,0.0,0.0,0.4032,-0.4266,C,0.1833,0.962,0.657,0.457,0.126
961,361973,-73.18,98,0.0,0.0,0.0,0.4773,0.5018,0.8826,0.0,0.0,0.4042,-0.4902,C,0.2165,0.962,0.657,0.457,0.126
962,362005,-28.04,32,37.5,0.9293,0.1108,0.6417,0.4579,0.3526,0.0143,0.198,0.3059,-0.4909,C,0.2337,0.963,0.658,0.458,0.126
963,362026,-11.82,21,57.1,1.0461,0.0627,0.7133,0.3451,0.398,0.0037,0.1726,0.2975,-0.2815,C,0.2299,0.963,0.658,0.458,0.126
964,362118,52.05,92,95.7,0.9582,0.0413,0.5343,0.3558,0.8251,0.0201,0.2242,0.3857,-0.2954,C,0.2253,0.963,0.658,0.458,0.126
965,362135,-23.45,17,0.0,0.0,0.0,0.7964,0.3252,0.3806,0.0,0.0,0.3778,-0.3593,C,0.2189,0.963,0.658,0.458,0.126
966,362159,-28.9,24,0.0,0.0,0.0,0.7125,0.3763,0.4328,0.0,0.0,0.3671,-0.3712,C,0.201,0.963,0.658,0.458,0.126
967,362179,-11.37,20,50.0,0.8186,0.1087,0.6711,0.3329,0.3982,0.0698,0.2585,0.4177,-0.245,C,0.183,0.964,0.658,0.458,0.126
968,362200,-24.92,21,0.0,0.0,0.0,0.7251,0.3467,0.4025,0.0,0.0,0.4104,-0.3222,C,0.2494,0.964,0.658,0.458,0.126
969,362332,136.08,132,94.7,0.8517,0.1205,0.4967,0.4585,0.8726,0.3574,0.5419,0.3732,-0.4294,C,0.2162,0.965,0.659,0.459,0.126
970,362348,-12.44,16,37.5,1.003,0.0492,0.7791,0.235,0.4907,0.0046,0.0964,0.4009,-0.1816,C,0.1825,0.965,0.659,0.459,0.126
971,362369,-26.43,21,0.0,0.0,0.0,0.7236,0.3276,0.3454,0.0,0.0,0.3256,-0.2805,C,0.2214,0.965,0.659,0.459,0.126
972,362399,-34.61,30,0.0,0.0,0.0,0.6593,0.4225,0.4777,0.0,0.0,0.3977,-0.457,C,0.1831,0.965,0.659,0.459,0.126
973,362436,-32.07,37,0.0,0.0,0.0,0.6559,0.3524,0.6569,0.0,0.0,0.3833,-0.3083,C,0.2226,0.965,0.659,0.459,0.127
974,362461,-24.62,25,0.0,0.0,0.0,0.6637,0.3057,0.4529,0.0,0.0,0.4317,-0.2428,C,0.1788,0.965,0.659,0.459,0.127
975,362498,-37.03,37,0.0,0.0,0.0,0.624,0.4477,0.6229,0.0,0.0,0.403,-0.445,C,0.2434,0.966,0.659,0.459,0.127
976,362515,-16.2,17,29.4,1.0341,0.0264,0.7796,0.2848,0.3617,0.0035,0.0521,0.3963,-0.239,C,0.225,0.966,0.659,0.459,0.127
977,362531,-7.29,16,68.8,0.6386,0.1545,0.6709,0.2674,0.3565,0.6135,0.4917,0.3651,-0.1909,C,0.2401,0.966,0.659,0.459,0.127
978,362556,2.93,25,88.0,0.805,0.131,0.6428,0.3676,0.4488,0.0814,0.5455,0.3929,-0.3376,C,0.1995,0.966,0.66,0.46,0.127
979,362585,-18.69,29,44.8,0.8678,0.0909,0.696,0.4276,0.5031,0.1218,0.1996,0.4188,-0.4718,C,0.2091,0.966,0.66,0.46,0.127
980,362626,13.03,41,95.1,0.8139,0.1309,0.5991,0.5809,0.654,0.1337,0.5275,0.4346,-0.6645,C,0.1809,0.966,0.66,0.46,0.127
981,362761,83.41,135,89.6,0.9411,0.1052,0.4767,0.4816,0.828,0.0334,0.4525,0.4111,-0.4723,C,0.2045,0.967,0.66,0.46,0.127
982,362787,-26.64,26,0.0,0.0,0.0,0.6553,0.311,0.5193,0.0,0.0,0.3414,-0.2411,C,0.1939,0.967,0.66,0.46,0.127
983,362834,-37.6,47,0.0,0.0,0.0,0.5383,0.4229,0.683,0.0,0.0,0.4495,-0.3782,C,0.2002,0.968,0.661,0.461,0.127
984,362872,-28.04,38,0.0,0.0,0.0,0.6848,0.2583,0.5636,0.0,0.0,0.4223,-0.179,C,0.2068,0.968,0.661,0.461,0.127
985,362902,8.68,30,100.0,0.8045,0.1388,0.6224,0.4406,0.676,0.2092,0.6225,0.3379,-0.4575,C,0.1817,0.968,0.661,0.461,0.127
986,362930,-33.18,28,0.0,0.0,0.0,0.6766,0.3683,0.4436,0.0,0.0,0.3251,-0.3747,C,0.1864,0.968,0.661,0.461,0.127
987,362966,-30.08,36,5.6,1.1159,0.0376,0.6854,0.3208,0.5247,0.0002,0.0121,0.4157,-0.2915,C,0.2222,0.969,0.661,0.461,0.127
988,362986,-23.48,20,0.0,0.0,0.0,0.7428,0.3105,0.3619,0.0,0.0,0.4625,-0.3176,C,0.2348,0.969,0.661,0.461,0.127
989,363197,346.14,211,99.5,0.5771,0.1554,0.4468,0.6176,0.9314,0.8268,0.7042,0.4599,-0.6885,C,0.2217,0.97,0.662,0.462,0.127
990,363220,-26.52,23,0.0,0.0,0.0,0.7125,0.3781,0.4185,0.0,0.0,0.4233,-0.3507,C,0.1842,0.97,0.662,0.462,0.127
991,363356,93.08,136,96.3,0.8686,0.0782,0.4706,0.4937,0.8715,0.2211,0.3819,0.3646,-0.4773,C,0.1796,0.971,0.663,0.463,0.127
992,363377,-21.37,21,23.8,0.9482,0.0537,0.7299,0.3891,0.4104,0.0101,0.0631,0.4459,-0.4334,C,0.2378,0.971,0.663,0.463,0.127
993,363405,-23.21,28,0.0,0.0,0.0,0.7236,0.2262,0.4677,0.0,0.0,0.4619,-0.1676,C,0.1857,0.971,0.663,0.463,0.127
994,363419,-19.51,14,0.0,0.0,0.0,0.8011,0.251,0.3446,0.0,0.0,0.356,-0.2073,C,0.2254,0.971,0.663,0.463,0.127
995,363458,-34.51,39,10.3,0.6462,0.0454,0.6027,0.4626,0.7161,0.0782,0.0245,0.3647,-0.4551,C,0.1785,0.972,0.663,0.463,0.127
996,363478,-24.14,20,0.0,0.0,0.0,0.759,0.2844,0.4281,0.0,0.0,0.352,-0.2732,C,0.2414,0.972,0.663,0.463,0.127
997,363512,-31.91,34,0.0,0.0,0.0,0.6547,0.3798,0.5613,0.0,0.0,0.4441,-0.3691,C,0.2473,0.972,0.663,0.463,0.127
998,363534,-20.94,22,36.4,0.8861,0.0844,0.6936,0.393,0.4018,0.0239,0.1489,0.3074,-0.3876,C,0.2247,0.972,0.663,0.463,0.127
