episode,timestep,reward,steps,visibility_pct,mean_centering_dist,mean_fraction,mean_action_mag,mean_action_jerk,r_stability,r_centering,r_scale,r_vel_damp,r_smooth,phase,target_speed,target_offset,init_pos,init_vel,init_ang
320,134129,-320.27,369,0.0,0.0,0.0,0.4533,0.5256,0.8879,0.0,0.0,0.2414,-0.5262,B,0.1631,0.118-0.322,0.345,0.184,0.061
321,135599,-638.07,1470,15.4,0.7703,0.1128,0.4453,0.5573,0.9486,0.0681,0.0781,0.3833,-0.5764,B,0.151,0.118-0.322,0.346,0.185,0.062
322,135836,-150.23,237,8.4,1.2045,0.0067,0.4763,0.4464,0.8422,0.0002,0.0108,0.2848,-0.3953,B,0.1715,0.118-0.322,0.347,0.185,0.062
323,136095,-170.69,259,3.1,0.9128,0.0374,0.4409,0.4687,0.883,0.0013,0.0068,0.3286,-0.4275,B,0.149,0.118-0.322,0.347,0.185,0.062
324,136277,-180.95,182,0.0,0.0,0.0,0.4688,0.5957,0.809,0.0,0.0,0.3019,-0.6457,B,0.1224,0.118-0.322,0.347,0.185,0.062
325,136540,-217.86,263,0.0,0.0,0.0,0.4293,0.5204,0.8515,0.0,0.0,0.2874,-0.5034,B,0.1173,0.118-0.322,0.347,0.185,0.062
326,137540,-635.77,1000,0.0,0.0,0.0,0.4234,0.5167,0.9446,0.0,0.0,0.3902,-0.4983,B,0.1667,0.118-0.322,0.348,0.186,0.062
327,138242,-223.4,702,20.2,0.8746,0.0884,0.4114,0.4976,0.9342,0.0279,0.086,0.3959,-0.4672,B,0.1459,0.118-0.322,0.349,0.186,0.062
328,138572,556.19,330,97.9,0.6493,0.1602,0.434,0.4823,0.9078,0.703,0.6889,0.4112,-0.4486,B,0.1462,0.118-0.322,0.349,0.187,0.062
329,138726,-166.23,154,0.0,0.0,0.0,0.4684,0.5805,0.7527,0.0,0.0,0.2476,-0.6384,B,0.1263,0.118-0.322,0.349,0.187,0.062
330,139279,603.42,553,77.9,0.6868,0.158,0.4214,0.5977,0.949,0.5177,0.5613,0.4383,-0.6411,B,0.1662,0.118-0.322,0.349,0.187,0.062
331,140179,-840.89,900,0.0,0.0,0.0,0.4183,0.58,0.8858,0.0,0.0,0.2424,-0.6085,B,0.1481,0.118-0.322,0.35,0.188,0.063
332,140492,-231.67,313,3.5,1.1257,0.0172,0.4498,0.578,0.9115,0.0003,0.0054,0.4176,-0.6213,B,0.1355,0.118-0.322,0.35,0.188,0.063
333,141544,-398.41,1052,20.1,0.7565,0.142,0.4151,0.553,0.9514,0.0554,0.1223,0.347,-0.5652,B,0.1649,0.118-0.322,0.351,0.188,0.063
334,142057,-366.62,513,6.4,1.0269,0.0247,0.4149,0.574,0.9456,0.0006,0.0112,0.3523,-0.5973,B,0.1498,0.118-0.322,0.352,0.189,0.063
335,142557,-396.21,500,0.0,0.0,0.0,0.4384,0.571,0.9433,0.0,0.0,0.3512,-0.5953,B,0.1712,0.118-0.322,0.352,0.189,0.063
336,143344,-677.73,787,1.5,1.2696,0.0047,0.4215,0.6264,0.9581,0.0,0.0019,0.3512,-0.6959,B,0.1487,0.118-0.322,0.353,0.19,0.063
337,144166,-662.4,822,0.0,0.0,0.0,0.4017,0.6108,0.9653,0.0,0.0,0.37,-0.6463,B,0.1552,0.118-0.322,0.353,0.19,0.063
338,144879,291.0,713,43.9,0.6439,0.151,0.4139,0.547,0.9519,0.4154,0.2749,0.3919,-0.5494,B,0.1538,0.118-0.322,0.354,0.191,0.064
339,145282,-155.99,403,16.9,0.9183,0.1103,0.4606,0.537,0.943,0.0047,0.0885,0.4492,-0.5437,B,0.1575,0.118-0.322,0.354,0.191,0.064
340,145591,-275.9,309,0.0,0.0,0.0,0.4203,0.5046,0.8395,0.0,0.0,0.1954,-0.4757,B,0.1417,0.118-0.322,0.355,0.191,0.064
341,146087,886.61,496,100.0,0.4719,0.1231,0.4478,0.56,0.9695,1.1743,0.5422,0.2292,-0.5924,B,0.122,0.118-0.322,0.355,0.191,0.064
342,146222,34.99,135,53.3,0.6572,0.1689,0.5231,0.4949,0.7383,0.4198,0.4144,0.3276,-0.4993,B,0.1268,0.118-0.322,0.355,0.191,0.064
343,146703,-396.81,481,0.0,0.0,0.0,0.4673,0.5387,0.909,0.0,0.0,0.2899,-0.5486,B,0.1675,0.118-0.322,0.356,0.192,0.064
344,147195,-198.32,492,15.4,0.6485,0.0338,0.4611,0.4917,0.925,0.0882,0.0314,0.3642,-0.4723,B,0.1337,0.118-0.322,0.356,0.192,0.064
345,147310,-79.67,115,0.0,0.0,0.0,0.5279,0.4703,0.8146,0.0,0.0,0.4403,-0.4534,B,0.1312,0.118-0.322,0.356,0.192,0.064
346,147608,-270.87,298,0.0,0.0,0.0,0.4253,0.6239,0.9444,0.0,0.0,0.3527,-0.7002,B,0.1236,0.118-0.322,0.356,0.192,0.064
347,148974,526.77,1366,57.2,0.7766,0.0723,0.3797,0.5566,0.9649,0.309,0.2019,0.4071,-0.5692,B,0.1582,0.118-0.322,0.357,0.193,0.064
348,149424,-384.81,450,0.4,0.8746,0.0361,0.4431,0.6073,0.9495,0.0002,0.0009,0.3648,-0.6769,B,0.1705,0.118-0.322,0.358,0.193,0.064
349,149731,-290.53,307,0.0,0.0,0.0,0.4138,0.5893,0.8957,0.0,0.0,0.2653,-0.627,B,0.1306,0.118-0.322,0.358,0.194,0.065
350,150601,213.19,870,57.1,0.8057,0.0607,0.4419,0.5269,0.9305,0.2461,0.1768,0.3373,-0.5423,B,0.1702,0.118-0.322,0.359,0.194,0.065
351,150811,202.6,210,98.6,0.8166,0.1297,0.5012,0.4813,0.8835,0.2118,0.557,0.3157,-0.4645,B,0.1309,0.118-0.322,0.359,0.194,0.065
352,151269,-216.4,458,27.9,0.9146,0.0836,0.4973,0.5135,0.8622,0.0541,0.1159,0.2247,-0.5271,B,0.1337,0.118-0.322,0.359,0.195,0.065
353,151483,50.69,214,75.7,0.8931,0.0914,0.5324,0.5035,0.8652,0.051,0.3301,0.265,-0.5214,B,0.1246,0.118-0.322,0.36,0.195,0.065
354,153006,591.87,1523,43.7,0.6823,0.0979,0.3678,0.5352,0.9724,0.3594,0.1915,0.4554,-0.5208,B,0.13,0.118-0.322,0.361,0.196,0.065
355,153112,-35.66,106,42.5,1.1032,0.0337,0.6413,0.4623,0.8618,0.0018,0.0871,0.3291,-0.5182,B,0.1468,0.118-0.322,0.361,0.196,0.065
356,153700,-356.54,588,16.8,0.9809,0.0118,0.4727,0.6063,0.9638,0.0031,0.0244,0.4357,-0.6996,B,0.1212,0.118-0.322,0.361,0.196,0.065
357,154055,680.51,355,95.2,0.4844,0.1376,0.5211,0.4919,0.9183,1.2907,0.5978,0.2241,-0.5188,B,0.1303,0.118-0.322,0.362,0.196,0.065
358,154758,-205.73,703,33.3,0.9617,0.0517,0.4454,0.5446,0.9491,0.0124,0.0953,0.3598,-0.5525,B,0.1438,0.118-0.322,0.362,0.197,0.066
359,154973,121.87,215,99.5,1.0458,0.0493,0.4191,0.5348,0.9223,0.015,0.2519,0.4344,-0.5292,B,0.1516,0.118-0.322,0.362,0.197,0.066
360,155629,-443.36,656,0.9,0.5002,0.0535,0.4674,0.4893,0.9406,0.0128,0.0026,0.3295,-0.4697,B,0.1738,0.118-0.322,0.363,0.197,0.066
361,155723,-67.73,94,0.0,0.0,0.0,0.5095,0.479,0.8184,0.0,0.0,0.4355,-0.4588,B,0.1482,0.118-0.322,0.363,0.197,0.066
362,156219,824.7,496,98.4,0.586,0.1604,0.387,0.5075,0.9341,0.6794,0.6848,0.4162,-0.4793,B,0.1325,0.118-0.322,0.364,0.198,0.066
363,156935,1049.97,716,97.9,0.6543,0.16,0.3875,0.4917,0.9368,0.4494,0.7105,0.3802,-0.4477,B,0.1328,0.118-0.322,0.364,0.198,0.066
364,157395,-352.44,460,0.0,0.0,0.0,0.4724,0.4666,0.8209,0.0,0.0,0.2732,-0.4281,B,0.1423,0.118-0.322,0.364,0.198,0.066
365,157766,-120.43,371,38.0,1.1503,0.0355,0.4014,0.5662,0.9321,0.002,0.0795,0.3753,-0.5968,B,0.1626,0.118-0.322,0.365,0.199,0.066
366,158346,-121.02,580,38.4,0.8122,0.0656,0.4349,0.4954,0.9283,0.0877,0.1202,0.234,-0.4662,B,0.1283,0.118-0.322,0.365,0.199,0.066
367,159731,-1.3,1385,24.3,0.592,0.128,0.3884,0.5564,0.9675,0.2739,0.1284,0.4496,-0.5641,B,0.1214,0.118-0.322,0.366,0.2,0.067
368,161336,-234.76,1605,22.9,0.645,0.0768,0.4031,0.5905,0.9501,0.2536,0.0857,0.4445,-0.6258,B,0.1638,0.118-0.322,0.368,0.201,0.067
369,162786,-78.62,1450,33.2,0.7827,0.1186,0.4134,0.5682,0.9426,0.162,0.176,0.4175,-0.5969,B,0.1347,0.118-0.322,0.369,0.202,0.067
370,162847,22.23,61,85.2,0.7521,0.1063,0.5998,0.3964,0.8084,0.13,0.4203,0.1045,-0.3532,B,0.1515,0.118-0.322,0.369,0.202,0.067
371,163246,-289.79,399,0.5,1.2712,0.0044,0.454,0.5017,0.9016,0.0,0.0006,0.3248,-0.4824,B,0.1366,0.118-0.322,0.369,0.202,0.067
372,163635,-291.24,389,0.0,0.0,0.0,0.4638,0.5084,0.9035,0.0,0.0,0.3187,-0.4934,B,0.1548,0.118-0.322,0.37,0.202,0.067
373,164329,390.28,694,57.3,0.7801,0.1185,0.4485,0.4945,0.9331,0.3379,0.3142,0.3827,-0.4833,B,0.1505,0.118-0.322,0.37,0.203,0.068
374,165027,-501.29,698,0.0,0.0,0.0,0.3962,0.542,0.9359,0.0,0.0,0.3615,-0.5333,B,0.1327,0.118-0.322,0.371,0.203,0.068
375,165745,205.2,718,34.7,0.4397,0.1292,0.438,0.6069,0.9544,0.5596,0.2074,0.4576,-0.6782,B,0.1607,0.118-0.322,0.371,0.204,0.068
376,165962,-173.76,217,0.0,0.0,0.0,0.4981,0.4606,0.8338,0.0,0.0,0.2535,-0.425,B,0.1767,0.118-0.322,0.372,0.204,0.068
377,166315,522.61,353,90.4,0.5223,0.1081,0.4661,0.5416,0.8904,1.0129,0.4504,0.32,-0.569,B,0.1419,0.118-0.322,0.372,0.204,0.068
378,166817,-351.31,502,1.0,0.8206,0.0578,0.4653,0.521,0.9412,0.001,0.0029,0.3502,-0.5107,B,0.1555,0.118-0.322,0.372,0.204,0.068
379,166853,-23.5,36,0.0,0.0,0.0,0.6399,0.2716,0.6646,0.0,0.0,0.4544,-0.1616,B,0.1183,0.118-0.322,0.372,0.204,0.068
380,167784,-637.91,931,0.3,1.1181,0.0215,0.423,0.5521,0.9666,0.0,0.0005,0.3995,-0.5605,B,0.1375,0.118-0.322,0.373,0.205,0.068
381,168266,-350.32,482,0.0,0.0,0.0,0.4602,0.5237,0.9275,0.0,0.0,0.3447,-0.5145,B,0.1677,0.118-0.322,0.374,0.205,0.068
382,168624,96.8,358,54.7,0.8423,0.1348,0.4036,0.5436,0.9488,0.0485,0.3466,0.4455,-0.5419,B,0.1339,0.118-0.322,0.374,0.205,0.068
383,169189,286.38,565,69.6,0.7811,0.0885,0.4338,0.5266,0.9487,0.2944,0.2966,0.3029,-0.5275,B,0.1628,0.118-0.322,0.374,0.206,0.069
384,169653,-360.34,464,0.0,0.0,0.0,0.4364,0.5296,0.93,0.0,0.0,0.3076,-0.5277,B,0.1384,0.118-0.322,0.375,0.206,0.069
385,170389,-245.44,736,24.7,1.0553,0.051,0.4519,0.4938,0.9296,0.0038,0.0661,0.3759,-0.4725,B,0.174,0.118-0.322,0.375,0.206,0.069
386,171521,-297.19,1132,16.4,0.592,0.12,0.4232,0.5496,0.948,0.1865,0.0919,0.3946,-0.5634,B,0.1462,0.118-0.322,0.376,0.207,0.069
387,172114,-437.02,593,0.7,0.6402,0.0618,0.4421,0.5775,0.9561,0.0068,0.002,0.4028,-0.6077,B,0.1201,0.118-0.322,0.377,0.208,0.069
388,173429,-205.83,1315,21.2,0.6586,0.1504,0.423,0.5496,0.9616,0.1644,0.14,0.4152,-0.5546,B,0.1303,0.118-0.322,0.378,0.208,0.069
389,174429,-686.86,1000,0.0,0.0,0.0,0.4256,0.5585,0.9584,0.0,0.0,0.3994,-0.5654,B,0.1435,0.118-0.322,0.379,0.209,0.07
390,175854,-942.98,1425,2.3,0.9457,0.042,0.4279,0.5294,0.9593,0.0005,0.0054,0.3571,-0.5204,B,0.1565,0.118-0.322,0.38,0.21,0.07
391,176469,4.32,615,27.3,0.5893,0.1449,0.4416,0.5297,0.9144,0.3505,0.1839,0.3171,-0.5283,B,0.1576,0.118-0.322,0.38,0.21,0.07
392,178051,589.0,1582,49.6,0.7648,0.1441,0.401,0.5447,0.9635,0.229,0.3198,0.4062,-0.5444,B,0.1653,0.118-0.322,0.382,0.211,0.07
393,178275,-223.9,224,0.0,0.0,0.0,0.4489,0.576,0.8773,0.0,0.0,0.2197,-0.6132,B,0.1902,0.118-0.322,0.382,0.211,0.07
394,178591,-293.91,316,0.0,0.0,0.0,0.4338,0.5266,0.8636,0.0,0.0,0.1784,-0.5087,B,0.1661,0.118-0.322,0.382,0.212,0.071
395,178989,-372.6,398,0.0,0.0,0.0,0.4414,0.5202,0.8649,0.0,0.0,0.1638,-0.5073,B,0.1599,0.118-0.322,0.382,0.212,0.071
396,179546,-471.6,557,0.0,0.0,0.0,0.4396,0.5459,0.934,0.0,0.0,0.2458,-0.5415,B,0.1647,0.118-0.322,0.383,0.212,0.071
397,179721,-30.32,175,52.0,1.1014,0.0291,0.4399,0.5058,0.88,0.0474,0.1022,0.3205,-0.4913,B,0.1741,0.118-0.322,0.383,0.212,0.071
398,180162,-402.45,441,0.0,0.0,0.0,0.4692,0.5115,0.8763,0.0,0.0,0.1733,-0.5014,B,0.1891,0.118-0.322,0.383,0.213,0.071
399,180363,-181.27,201,0.0,0.0,0.0,0.4262,0.5889,0.8772,0.0,0.0,0.3232,-0.6139,B,0.135,0.118-0.322,0.384,0.213,0.071
400,181105,414.49,742,53.9,0.6574,0.046,0.4097,0.5356,0.9645,0.5614,0.1342,0.4101,-0.5499,B,0.1803,0.118-0.322,0.384,0.213,0.071
401,181408,-227.11,303,0.0,0.0,0.0,0.4006,0.5642,0.9214,0.0,0.0,0.392,-0.5692,B,0.1845,0.118-0.322,0.385,0.213,0.071
402,181873,544.42,465,93.8,0.729,0.1412,0.4262,0.5477,0.9516,0.3935,0.5915,0.3597,-0.5564,B,0.1361,0.118-0.322,0.385,0.214,0.071
403,182147,-205.53,274,0.0,0.0,0.0,0.4092,0.5773,0.9364,0.0,0.0,0.4148,-0.5966,B,0.137,0.118-0.322,0.385,0.214,0.071
404,182484,-225.56,337,11.3,1.0894,0.0065,0.4446,0.6165,0.944,0.0004,0.0144,0.4324,-0.6723,B,0.1828,0.118-0.322,0.385,0.214,0.071
405,182882,225.55,398,61.1,0.6311,0.0626,0.3929,0.5156,0.9096,0.4446,0.1923,0.3859,-0.496,B,0.1477,0.118-0.322,0.386,0.214,0.071
406,183095,-179.76,213,0.0,0.0,0.0,0.4204,0.5201,0.8826,0.0,0.0,0.2631,-0.5014,B,0.1755,0.118-0.322,0.386,0.214,0.071
407,183461,-289.55,366,0.0,0.0,0.0,0.409,0.6267,0.9508,0.0,0.0,0.4522,-0.6914,B,0.1506,0.118-0.322,0.386,0.215,0.072
408,183938,139.91,477,48.4,0.7477,0.1436,0.3856,0.5156,0.9333,0.1574,0.3235,0.3783,-0.49,B,0.1702,0.118-0.322,0.387,0.215,0.072
409,184288,-258.65,350,0.6,1.2277,0.0127,0.401,0.5642,0.919,0.0,0.0008,0.3847,-0.5604,B,0.1609,0.118-0.322,0.387,0.215,0.072
410,184694,277.4,406,53.2,0.5479,0.0379,0.4169,0.622,0.931,0.9171,0.1187,0.3536,-0.6866,B,0.1379,0.118-0.322,0.387,0.215,0.072
411,185268,271.61,574,60.3,0.7431,0.1481,0.4264,0.4889,0.93,0.1462,0.4152,0.3256,-0.4588,B,0.1742,0.118-0.322,0.388,0.216,0.072
412,186149,123.75,881,38.8,0.6735,0.1037,0.3914,0.5773,0.9557,0.2427,0.1884,0.4496,-0.591,B,0.1912,0.118-0.322,0.388,0.216,0.072
413,186758,580.75,609,82.3,0.7112,0.1272,0.4091,0.5847,0.9585,0.4318,0.4819,0.3704,-0.6122,B,0.1583,0.118-0.322,0.389,0.217,0.072
414,187011,-6.0,253,52.2,1.0575,0.0586,0.3912,0.5256,0.9307,0.0202,0.1498,0.3856,-0.503,B,0.1327,0.118-0.322,0.389,0.217,0.072
415,187924,205.1,913,36.3,0.6312,0.1072,0.3731,0.5184,0.9626,0.2635,0.1824,0.4302,-0.4847,B,0.175,0.118-0.322,0.39,0.217,0.072
416,188461,-364.0,537,3.5,0.8819,0.083,0.3959,0.5782,0.9586,0.019,0.015,0.4229,-0.6037,B,0.1329,0.118-0.322,0.39,0.218,0.073
417,188682,404.23,221,100.0,0.6941,0.1906,0.4089,0.4754,0.9218,0.7161,0.7536,0.4501,-0.4355,B,0.1684,0.118-0.322,0.391,0.218,0.073
418,189268,1065.73,586,79.2,0.428,0.1582,0.417,0.6018,0.9532,1.3386,0.5459,0.3775,-0.6512,B,0.1459,0.118-0.322,0.391,0.218,0.073
419,190027,268.2,759,44.4,0.5558,0.0293,0.398,0.5765,0.9584,0.5402,0.0844,0.4279,-0.6104,B,0.1502,0.118-0.322,0.392,0.219,0.073
420,190464,362.93,437,92.2,0.753,0.0954,0.4179,0.6115,0.9486,0.3078,0.4201,0.4051,-0.6743,B,0.1587,0.118-0.322,0.392,0.219,0.073
421,191517,-26.05,1053,42.5,0.8276,0.0941,0.3869,0.5522,0.9599,0.0485,0.1854,0.4089,-0.5559,B,0.1545,0.118-0.322,0.393,0.22,0.073
422,192047,54.89,530,41.7,0.9248,0.0967,0.3799,0.5013,0.9615,0.0521,0.1906,0.4431,-0.4587,B,0.1613,0.118-0.322,0.393,0.22,0.073
423,193748,175.62,1701,39.9,0.7323,0.1172,0.4001,0.5559,0.9641,0.2262,0.1994,0.3807,-0.5669,B,0.1604,0.118-0.322,0.395,0.221,0.074
424,196320,-11.22,2572,32.1,0.7939,0.106,0.3756,0.5253,0.977,0.108,0.1547,0.4408,-0.5091,B,0.1306,0.118-0.322,0.397,0.223,0.074
425,197896,687.02,1576,45.1,0.6992,0.0999,0.362,0.52,0.9782,0.3417,0.2095,0.4625,-0.4955,B,0.1398,0.118-0.322,0.398,0.224,0.075
426,198471,727.22,575,81.6,0.7398,0.0898,0.4348,0.5386,0.951,0.7925,0.3464,0.4072,-0.5526,B,0.176,0.118-0.322,0.399,0.224,0.075
427,199044,910.24,573,71.6,0.4765,0.1656,0.402,0.5408,0.9535,1.0615,0.508,0.4016,-0.5423,B,0.195,0.118-0.322,0.399,0.224,0.075
428,200671,-61.34,1627,41.2,0.8742,0.0896,0.4097,0.5581,0.9598,0.0684,0.1785,0.4079,-0.5684,B,0.1563,0.118-0.322,0.401,0.225,0.075
429,200969,272.74,298,98.3,0.7571,0.11,0.4405,0.6347,0.9262,0.3951,0.5097,0.362,-0.7355,B,0.1465,0.118-0.322,0.401,0.226,0.075
430,201171,151.86,202,87.6,0.8243,0.1257,0.4817,0.5137,0.9372,0.0722,0.5225,0.3884,-0.5162,B,0.1903,0.118-0.322,0.401,0.226,0.075
431,202329,700.56,1158,55.8,0.72,0.1094,0.3952,0.5568,0.9729,0.4081,0.2896,0.4488,-0.5644,B,0.1566,0.118-0.322,0.402,0.226,0.075
432,204598,555.64,2269,43.7,0.7253,0.1092,0.3716,0.5513,0.9775,0.2072,0.2217,0.4503,-0.5489,B,0.1743,0.118-0.322,0.404,0.228,0.076
433,207598,9.59,3000,32.9,0.8245,0.1167,0.3945,0.5629,0.9779,0.1365,0.1651,0.4624,-0.5752,B,0.1568,0.118-0.322,0.406,0.23,0.077
434,208299,297.52,701,54.2,0.7853,0.0971,0.4151,0.5706,0.9567,0.3205,0.2464,0.4501,-0.5855,B,0.1679,0.118-0.322,0.407,0.23,0.077
435,210232,86.34,1933,36.2,0.8101,0.1023,0.3911,0.5591,0.9775,0.1564,0.1627,0.4593,-0.5686,B,0.1292,0.118-0.322,0.409,0.231,0.077
436,212406,275.62,2174,41.5,0.8357,0.0572,0.402,0.5687,0.9763,0.2367,0.1224,0.4591,-0.5888,B,0.1625,0.118-0.322,0.41,0.233,0.078
437,214210,-65.27,1804,29.1,0.7905,0.0763,0.3885,0.5579,0.9761,0.1831,0.1091,0.4713,-0.5632,B,0.1481,0.118-0.322,0.412,0.234,0.078
438,215189,888.31,979,60.6,0.551,0.1097,0.4285,0.531,0.961,0.6804,0.3099,0.3813,-0.5286,B,0.1754,0.118-0.322,0.413,0.234,0.078
439,215729,496.75,540,69.3,0.6736,0.1552,0.4007,0.5557,0.9569,0.4359,0.4784,0.4309,-0.5628,B,0.1551,0.118-0.322,0.413,0.235,0.078
440,216729,-558.29,1000,0.0,0.0,0.0,0.3783,0.5454,0.9885,0.0,0.0,0.4786,-0.5312,B,0.1969,0.118-0.322,0.414,0.235,0.078
441,217441,408.89,712,49.3,0.6874,0.1383,0.3861,0.5318,0.9552,0.384,0.3156,0.4563,-0.5206,B,0.1505,0.118-0.322,0.415,0.236,0.079
442,219405,548.61,1964,42.9,0.695,0.1178,0.4278,0.5602,0.9618,0.3515,0.2214,0.4151,-0.585,B,0.1574,0.118-0.322,0.416,0.237,0.079
443,219667,415.24,262,84.7,0.5859,0.0803,0.4283,0.5054,0.923,1.065,0.3268,0.4451,-0.4849,B,0.1642,0.118-0.322,0.416,0.237,0.079
444,220014,-195.19,347,16.7,0.9395,0.0602,0.4336,0.595,0.9432,0.0177,0.0507,0.4164,-0.6454,B,0.1294,0.118-0.322,0.417,0.238,0.079
445,220717,443.62,703,61.0,0.6632,0.0766,0.4491,0.5214,0.9369,0.5119,0.2311,0.3698,-0.5231,B,0.1494,0.118-0.322,0.417,0.238,0.079
446,221717,-587.08,1000,0.0,0.0,0.0,0.3809,0.5678,0.9896,0.0,0.0,0.4886,-0.5705,B,0.1691,0.118-0.322,0.418,0.239,0.08
447,222717,-663.18,1000,0.0,0.0,0.0,0.3897,0.5964,0.9892,0.0,0.0,0.4661,-0.6239,B,0.17,0.118-0.322,0.419,0.239,0.08
448,224020,-870.01,1303,0.7,1.2592,0.004,0.3992,0.5906,0.98,0.0,0.0008,0.4665,-0.6243,B,0.1603,0.118-0.322,0.42,0.24,0.08
449,225020,-642.01,1000,0.0,0.0,0.0,0.3886,0.589,0.9903,0.0,0.0,0.4767,-0.6139,B,0.1442,0.118-0.322,0.421,0.241,0.08
450,225848,164.63,828,62.0,0.938,0.0692,0.4236,0.5749,0.9511,0.1089,0.2134,0.418,-0.6212,B,0.1626,0.118-0.322,0.422,0.241,0.08
451,226200,-251.17,352,0.0,0.0,0.0,0.4213,0.5068,0.8839,0.0,0.0,0.3611,-0.4882,B,0.2085,0.118-0.322,0.422,0.241,0.08
452,227293,-694.07,1093,3.7,0.5212,0.0131,0.4062,0.5954,0.9612,0.054,0.0052,0.4414,-0.6319,B,0.1685,0.118-0.322,0.423,0.242,0.081
453,228174,-674.29,881,0.0,0.0,0.0,0.4173,0.5692,0.9427,0.0,0.0,0.3677,-0.5931,B,0.2088,0.118-0.322,0.423,0.243,0.081
454,228490,466.71,316,87.0,0.6888,0.049,0.412,0.5502,0.9478,1.0571,0.2188,0.4407,-0.5566,B,0.2095,0.118-0.322,0.424,0.243,0.081
455,228914,144.25,424,71.5,0.8746,0.0891,0.5319,0.4857,0.9076,0.0743,0.2936,0.3532,-0.5073,B,0.1705,0.118-0.322,0.424,0.243,0.081
456,229990,223.12,1076,46.6,0.8506,0.1123,0.4097,0.5693,0.9629,0.2003,0.2413,0.4509,-0.6005,B,0.194,0.118-0.322,0.425,0.244,0.081
457,230886,-644.3,896,3.0,1.206,0.0245,0.4327,0.5167,0.8955,0.001,0.0061,0.3221,-0.5112,B,0.1483,0.118-0.322,0.426,0.244,0.081
458,231841,109.08,955,52.7,0.8805,0.0921,0.4014,0.5741,0.9626,0.0505,0.2341,0.4253,-0.5934,B,0.1744,0.118-0.322,0.427,0.245,0.082
459,232179,-258.01,338,0.0,0.0,0.0,0.4145,0.5499,0.9201,0.0,0.0,0.3578,-0.5516,B,0.1857,0.118-0.322,0.427,0.245,0.082
460,232712,-391.19,533,0.6,1.1882,0.0218,0.3999,0.574,0.9517,0.0,0.0009,0.3993,-0.5961,B,0.2088,0.118-0.322,0.427,0.245,0.082
461,233464,147.24,752,55.7,0.8461,0.11,0.4392,0.5734,0.9578,0.1199,0.2793,0.3998,-0.613,B,0.1752,0.118-0.322,0.428,0.246,0.082
462,233806,-269.62,342,1.2,1.102,0.0239,0.4133,0.5746,0.9004,0.0,0.002,0.3762,-0.5972,B,0.2041,0.118-0.322,0.428,0.246,0.082
463,234253,-156.46,447,29.1,0.9391,0.0957,0.4291,0.5864,0.9547,0.0118,0.1324,0.3959,-0.632,B,0.1817,0.118-0.322,0.429,0.246,0.082
464,234980,-462.28,727,7.7,0.8094,0.0123,0.4208,0.5725,0.9428,0.0107,0.0109,0.4046,-0.5976,B,0.1754,0.118-0.322,0.429,0.247,0.082
465,235419,142.4,439,61.3,0.9394,0.0491,0.4469,0.4913,0.9393,0.2593,0.1678,0.3128,-0.47,B,0.1903,0.118-0.322,0.43,0.247,0.082
466,236282,-262.03,863,30.5,0.9559,0.0777,0.4304,0.5367,0.8852,0.015,0.115,0.3722,-0.5392,B,0.1804,0.118-0.322,0.43,0.248,0.083
467,237124,-554.24,842,6.7,1.0975,0.0182,0.4348,0.5288,0.8672,0.0005,0.0106,0.3782,-0.5362,B,0.2045,0.118-0.322,0.431,0.248,0.083
468,237821,-256.3,697,18.4,0.8607,0.0888,0.4298,0.5553,0.9559,0.0736,0.0728,0.4171,-0.5725,B,0.1768,0.118-0.322,0.432,0.249,0.083
469,238463,-63.92,642,56.5,1.0013,0.0561,0.4635,0.5591,0.9166,0.0376,0.1701,0.3129,-0.6011,B,0.2142,0.118-0.322,0.432,0.249,0.083
470,238943,-341.93,480,0.0,0.0,0.0,0.4034,0.5582,0.9439,0.0,0.0,0.4008,-0.5643,B,0.1408,0.118-0.322,0.432,0.249,0.083
471,239243,736.09,300,99.7,0.3635,0.0791,0.4698,0.5837,0.9467,1.9479,0.3765,0.3979,-0.6509,B,0.1389,0.118-0.322,0.433,0.25,0.083
472,239533,-180.99,290,10.3,0.6166,0.0563,0.4183,0.5542,0.8967,0.0874,0.0296,0.3558,-0.5738,B,0.2124,0.118-0.322,0.433,0.25,0.083
473,240198,-461.43,665,0.0,0.0,0.0,0.3987,0.5656,0.9545,0.0,0.0,0.4187,-0.5748,B,0.197,0.118-0.322,0.433,0.25,0.083
474,240641,-281.6,443,8.1,1.0766,0.0135,0.4076,0.5662,0.9478,0.0003,0.0117,0.4056,-0.5862,B,0.201,0.118-0.322,0.434,0.25,0.083
475,241020,-159.3,379,28.8,0.9473,0.0429,0.457,0.5153,0.9107,0.0076,0.0677,0.2974,-0.5081,B,0.1923,0.118-0.322,0.434,0.251,0.084
476,241604,472.03,584,64.0,0.6873,0.1325,0.4653,0.5202,0.9421,0.4692,0.3885,0.4028,-0.5238,B,0.1706,0.118-0.322,0.435,0.251,0.084
477,242122,-347.07,518,9.3,0.599,0.0689,0.405,0.5939,0.8806,0.0853,0.0324,0.3196,-0.6151,B,0.1519,0.118-0.322,0.435,0.251,0.084
478,242457,225.46,335,73.1,0.7475,0.0304,0.4671,0.6135,0.9313,0.6467,0.1418,0.4168,-0.6911,B,0.2034,0.118-0.322,0.435,0.252,0.084
