episode,timestep,reward,steps,visibility_pct,mean_centering_dist,mean_fraction,mean_action_mag,mean_action_jerk,r_stability,r_centering,r_scale,r_vel_damp,r_smooth,phase,target_speed,target_offset,init_pos,init_vel,init_ang
2187,496361,-81.35,16,0.0,0.0,0.0,0.7038,0.3762,0.3578,0.0,0.0,0.4451,-0.3523,B,0.1701,0.641,0.461,0.271,0.09
2188,496536,184.33,175,100.0,0.7406,0.1794,0.4719,0.4918,0.9084,0.5687,0.7261,0.2953,-0.4786,B,0.1778,0.641,0.461,0.271,0.09
2189,496553,-79.8,17,0.0,0.0,0.0,0.778,0.2836,0.4594,0.0,0.0,0.4445,-0.2697,B,0.215,0.641,0.461,0.271,0.09
2190,496572,-80.6,19,0.0,0.0,0.0,0.6145,0.3115,0.4164,0.0,0.0,0.4581,-0.2432,B,0.1441,0.641,0.461,0.271,0.09
2191,496590,-80.67,18,0.0,0.0,0.0,0.641,0.3758,0.4531,0.0,0.0,0.4771,-0.3151,B,0.1758,0.641,0.461,0.271,0.09
2192,496605,-78.11,15,0.0,0.0,0.0,0.7229,0.281,0.3571,0.0,0.0,0.4645,-0.2024,B,0.1427,0.641,0.461,0.271,0.09
2193,496623,-69.19,18,77.8,0.9567,0.0834,0.7519,0.4756,0.458,0.0136,0.3054,0.4473,-0.6375,B,0.2103,0.641,0.461,0.271,0.09
2194,496643,-75.98,20,40.0,0.68,0.0913,0.6495,0.3416,0.3544,0.3842,0.1738,0.3698,-0.2719,B,0.1531,0.641,0.461,0.271,0.09
2195,496679,-100.58,36,0.0,0.0,0.0,0.5449,0.5637,0.6698,0.0,0.0,0.4265,-0.6303,B,0.2051,0.641,0.461,0.271,0.09
2196,496728,-52.78,49,79.6,0.7654,0.0907,0.5441,0.5331,0.7302,0.1138,0.342,0.3028,-0.5576,B,0.2099,0.642,0.461,0.271,0.09
2197,496934,326.3,206,95.1,0.4989,0.2459,0.4403,0.563,0.9231,1.0215,0.8502,0.2359,-0.5841,B,0.2223,0.642,0.461,0.271,0.09
2198,496957,-89.35,23,0.0,0.0,0.0,0.6561,0.4957,0.5488,0.0,0.0,0.41,-0.5447,B,0.1525,0.642,0.461,0.271,0.09
2199,496976,-79.75,19,0.0,0.0,0.0,0.6332,0.3255,0.4296,0.0,0.0,0.4795,-0.2266,B,0.186,0.642,0.461,0.271,0.09
2200,496994,-82.42,18,0.0,0.0,0.0,0.6937,0.3529,0.3848,0.0,0.0,0.4703,-0.3718,B,0.1892,0.642,0.461,0.271,0.09
2201,497021,-83.84,27,11.1,0.7919,0.0482,0.6256,0.428,0.6265,0.0266,0.0281,0.4255,-0.3822,B,0.1805,0.642,0.461,0.271,0.09
2202,497062,-16.16,41,92.7,0.6404,0.2159,0.6362,0.3838,0.7135,0.3671,0.8679,0.3398,-0.328,B,0.1752,0.642,0.461,0.271,0.09
2203,497079,-79.78,17,0.0,0.0,0.0,0.7179,0.3399,0.4261,0.0,0.0,0.469,-0.2763,B,0.1535,0.642,0.461,0.271,0.09
2204,497100,-70.1,21,61.9,1.2365,0.0152,0.7368,0.3311,0.4503,0.0004,0.0924,0.3924,-0.3378,B,0.1527,0.642,0.461,0.271,0.09
2205,497117,-73.59,17,41.2,0.7168,0.0886,0.6845,0.3665,0.3734,0.3621,0.1749,0.47,-0.3081,B,0.1816,0.642,0.461,0.271,0.09
2206,497133,-80.82,16,0.0,0.0,0.0,0.7157,0.3969,0.4268,0.0,0.0,0.4784,-0.3867,B,0.2108,0.642,0.461,0.271,0.09
2207,497155,-71.43,22,54.5,1.1115,0.0415,0.6227,0.4075,0.4496,0.0014,0.1232,0.3837,-0.3436,B,0.1919,0.642,0.461,0.271,0.09
2208,497179,-66.55,24,54.2,0.9996,0.1001,0.7006,0.3813,0.5496,0.0125,0.2632,0.4767,-0.4144,B,0.1978,0.642,0.461,0.271,0.09
2209,497256,-25.92,77,100.0,1.0009,0.0505,0.5621,0.5047,0.8412,0.0396,0.2735,0.4011,-0.5203,B,0.2261,0.642,0.461,0.271,0.09
2210,497272,-79.17,16,0.0,0.0,0.0,0.6971,0.2568,0.3485,0.0,0.0,0.4169,-0.1829,B,0.1412,0.642,0.461,0.271,0.09
2211,497288,-79.9,16,0.0,0.0,0.0,0.762,0.3124,0.3931,0.0,0.0,0.4363,-0.2705,B,0.1415,0.642,0.461,0.271,0.09
2212,497309,-81.72,21,19.0,1.0005,0.0483,0.6661,0.4404,0.407,0.0077,0.0477,0.4537,-0.425,B,0.1688,0.642,0.461,0.271,0.09
2213,497330,-64.27,21,71.4,1.0693,0.0479,0.6332,0.3438,0.507,0.0045,0.1765,0.465,-0.3239,B,0.2268,0.642,0.461,0.271,0.09
2214,497360,-92.08,30,0.0,0.0,0.0,0.5797,0.481,0.5989,0.0,0.0,0.4526,-0.5073,B,0.1467,0.642,0.461,0.271,0.09
2215,497439,-46.94,79,87.3,0.9722,0.0206,0.5552,0.4905,0.7948,0.0178,0.1435,0.3356,-0.4856,B,0.1857,0.642,0.461,0.271,0.09
2216,497456,-79.73,17,0.0,0.0,0.0,0.6984,0.3076,0.3593,0.0,0.0,0.4534,-0.2244,B,0.1889,0.642,0.461,0.271,0.09
2217,497692,304.76,236,93.6,0.5608,0.2086,0.4709,0.5943,0.9351,0.8484,0.7324,0.2694,-0.6611,B,0.1953,0.642,0.462,0.271,0.09
2218,497710,-60.0,18,83.3,0.7516,0.138,0.8322,0.2,0.368,0.2069,0.518,0.3987,-0.1703,B,0.2003,0.642,0.462,0.271,0.09
2219,497747,-102.41,37,0.0,0.0,0.0,0.5668,0.5975,0.693,0.0,0.0,0.4561,-0.698,B,0.223,0.642,0.462,0.271,0.09
2220,497865,-149.04,118,11.9,0.822,0.1046,0.4633,0.6289,0.8769,0.0796,0.0605,0.4502,-0.7136,B,0.2298,0.643,0.462,0.271,0.09
2221,498073,151.79,208,100.0,0.7168,0.2057,0.5005,0.5861,0.9351,0.2398,0.8783,0.1772,-0.6582,B,0.1594,0.643,0.462,0.271,0.09
2222,498095,-83.86,22,0.0,0.0,0.0,0.6341,0.3862,0.4902,0.0,0.0,0.4661,-0.3602,B,0.2126,0.643,0.462,0.271,0.09
2223,498131,-96.25,36,0.0,0.0,0.0,0.5303,0.5231,0.6963,0.0,0.0,0.4473,-0.5442,B,0.196,0.643,0.462,0.271,0.09
2224,498320,125.57,189,99.5,0.8696,0.1366,0.4799,0.4804,0.8967,0.1507,0.6081,0.3322,-0.4442,B,0.2154,0.643,0.462,0.271,0.09
2225,498338,-73.53,18,38.9,0.9683,0.0204,0.6563,0.3113,0.4403,0.0056,0.0626,0.3714,-0.2582,B,0.1994,0.643,0.462,0.271,0.09
2226,498355,-73.66,17,35.3,0.6429,0.0892,0.7087,0.2971,0.326,0.2355,0.1474,0.4534,-0.2077,B,0.1538,0.643,0.462,0.271,0.09
2227,498373,-81.4,18,0.0,0.0,0.0,0.6606,0.3626,0.3171,0.0,0.0,0.4574,-0.2682,B,0.1807,0.643,0.462,0.271,0.09
2228,498516,135.15,143,95.8,0.6496,0.1972,0.4473,0.5114,0.8944,0.5909,0.7855,0.1909,-0.5167,B,0.176,0.643,0.462,0.272,0.091
2229,498534,-82.29,18,0.0,0.0,0.0,0.6576,0.3668,0.3217,0.0,0.0,0.4327,-0.2953,B,0.1672,0.643,0.462,0.272,0.091
2230,498562,-86.46,28,0.0,0.0,0.0,0.5742,0.4173,0.6118,0.0,0.0,0.4486,-0.3616,B,0.1715,0.643,0.462,0.272,0.091
2231,498613,-56.59,51,80.4,0.991,0.0235,0.5575,0.4305,0.7152,0.016,0.1386,0.3449,-0.402,B,0.1872,0.643,0.462,0.272,0.091
2232,498628,-78.54,15,0.0,0.0,0.0,0.6822,0.2718,0.3272,0.0,0.0,0.4417,-0.1936,B,0.1419,0.643,0.462,0.272,0.091
2233,498684,-114.06,56,0.0,0.0,0.0,0.5394,0.5615,0.8192,0.0,0.0,0.4066,-0.6226,B,0.1622,0.643,0.462,0.272,0.091
2234,498701,-80.69,17,0.0,0.0,0.0,0.7122,0.3462,0.4288,0.0,0.0,0.4651,-0.3268,B,0.1597,0.643,0.462,0.272,0.091
2235,498727,-87.79,26,0.0,0.0,0.0,0.5731,0.4357,0.5625,0.0,0.0,0.3962,-0.381,B,0.1867,0.643,0.462,0.272,0.091
2236,498746,-72.22,19,47.4,0.7209,0.1088,0.6702,0.3111,0.3815,0.2646,0.2457,0.392,-0.2075,B,0.1866,0.643,0.462,0.272,0.091
2237,499121,539.31,375,96.8,0.6571,0.1703,0.4388,0.6326,0.9512,0.9707,0.6219,0.3096,-0.7219,B,0.179,0.644,0.462,0.272,0.091
2238,499137,-81.21,16,0.0,0.0,0.0,0.7225,0.3707,0.3311,0.0,0.0,0.4685,-0.3532,B,0.2049,0.644,0.462,0.272,0.091
2239,499154,-80.59,17,0.0,0.0,0.0,0.7409,0.2874,0.3937,0.0,0.0,0.4376,-0.276,B,0.1747,0.644,0.462,0.272,0.091
2240,499173,-76.62,19,31.6,1.023,0.0557,0.6707,0.3763,0.4676,0.0086,0.0888,0.4438,-0.3663,B,0.2011,0.644,0.462,0.272,0.091
2241,499198,-86.32,25,0.0,0.0,0.0,0.6519,0.3922,0.6628,0.0,0.0,0.4078,-0.4113,B,0.1658,0.644,0.462,0.272,0.091
2242,499230,-92.84,32,0.0,0.0,0.0,0.5858,0.4959,0.6295,0.0,0.0,0.4532,-0.5011,B,0.1508,0.644,0.463,0.272,0.091
2243,499247,-76.93,17,17.6,1.0573,0.029,0.664,0.3386,0.4094,0.0012,0.0327,0.4608,-0.2691,B,0.2067,0.644,0.463,0.272,0.091
2244,499268,-76.5,21,23.8,1.3,0.0061,0.6533,0.3285,0.4318,0.0,0.0302,0.4404,-0.2528,B,0.1821,0.644,0.463,0.272,0.091
2245,499285,-81.12,17,0.0,0.0,0.0,0.7134,0.3755,0.4228,0.0,0.0,0.4515,-0.3361,B,0.1737,0.644,0.463,0.272,0.091
2246,499312,-89.9,27,0.0,0.0,0.0,0.6247,0.4492,0.5946,0.0,0.0,0.4113,-0.465,B,0.1946,0.644,0.463,0.272,0.091
2247,499374,24.29,62,96.8,0.6284,0.2148,0.5755,0.5109,0.8266,0.5404,0.8698,0.4193,-0.5478,B,0.1994,0.644,0.463,0.272,0.091
2248,499704,365.57,330,95.5,0.6661,0.173,0.4261,0.5992,0.9477,0.6266,0.625,0.3176,-0.6788,B,0.1482,0.644,0.463,0.272,0.091
2249,499721,-80.4,17,0.0,0.0,0.0,0.7495,0.3137,0.3768,0.0,0.0,0.4563,-0.2754,B,0.2127,0.644,0.463,0.272,0.091
2250,499739,-80.5,18,27.8,1.211,0.0146,0.6525,0.5188,0.3906,0.0002,0.0407,0.4273,-0.517,B,0.2095,0.644,0.463,0.272,0.091
2251,499776,-98.6,37,0.0,0.0,0.0,0.5916,0.5011,0.6448,0.0,0.0,0.4258,-0.5407,B,0.1856,0.644,0.463,0.272,0.091
2252,499798,-84.39,22,0.0,0.0,0.0,0.6354,0.377,0.4291,0.0,0.0,0.448,-0.3359,B,0.2254,0.644,0.463,0.272,0.091
2253,499818,-73.63,20,50.0,1.023,0.0441,0.6494,0.3811,0.3762,0.0053,0.1213,0.4088,-0.3197,B,0.152,0.644,0.463,0.272,0.091
2254,500063,315.86,245,94.7,0.6393,0.227,0.4907,0.5627,0.9265,0.7212,0.8062,0.2542,-0.6004,B,0.1986,0.644,0.463,0.272,0.091
2255,500085,-86.32,22,0.0,0.0,0.0,0.6659,0.4606,0.4889,0.0,0.0,0.4799,-0.4852,B,0.1704,0.645,0.463,0.272,0.091
2256,500109,-86.97,24,0.0,0.0,0.0,0.6128,0.4312,0.5498,0.0,0.0,0.4418,-0.4431,B,0.1971,0.645,0.463,0.272,0.091
2257,500151,-47.31,42,100.0,1.0627,0.0268,0.5513,0.4612,0.7436,0.0129,0.1918,0.4569,-0.4387,B,0.1515,0.645,0.463,0.272,0.091
2258,500171,-82.61,20,0.0,0.0,0.0,0.7029,0.3778,0.5235,0.0,0.0,0.4654,-0.3766,B,0.1735,0.645,0.463,0.272,0.091
2259,500202,-88.18,31,12.9,0.6615,0.0566,0.6425,0.47,0.6961,0.0782,0.0361,0.4513,-0.5361,B,0.1602,0.645,0.463,0.272,0.091
2260,500222,-71.57,20,65.0,1.0829,0.0288,0.6051,0.4487,0.3395,0.0048,0.1214,0.4235,-0.4021,B,0.1754,0.645,0.463,0.272,0.091
2261,500253,-92.87,31,0.0,0.0,0.0,0.6499,0.4694,0.6545,0.0,0.0,0.4292,-0.5134,B,0.1934,0.645,0.463,0.272,0.091
2262,500274,-73.5,21,42.9,0.9049,0.0826,0.669,0.3726,0.4866,0.0554,0.1718,0.4463,-0.3209,B,0.1715,0.645,0.463,0.272,0.091
2263,500289,-79.08,15,0.0,0.0,0.0,0.7275,0.3154,0.3464,0.0,0.0,0.4422,-0.2394,B,0.2311,0.645,0.463,0.272,0.091
2264,500307,-75.64,18,33.3,0.6251,0.0749,0.6531,0.3685,0.4089,0.32,0.1192,0.4622,-0.3383,B,0.1902,0.645,0.463,0.272,0.091
2265,500323,-80.95,16,0.0,0.0,0.0,0.6608,0.3504,0.3437,0.0,0.0,0.3962,-0.2713,B,0.1762,0.645,0.463,0.272,0.091
2266,500338,-78.85,15,0.0,0.0,0.0,0.7655,0.2764,0.3026,0.0,0.0,0.4767,-0.2364,B,0.1813,0.645,0.463,0.272,0.091
2267,500359,-77.33,21,42.9,0.8264,0.0898,0.609,0.3379,0.3026,0.0635,0.1852,0.3321,-0.2878,B,0.1552,0.645,0.463,0.272,0.091
2268,500490,179.99,131,100.0,0.583,0.2351,0.4915,0.4746,0.8878,0.8841,0.8846,0.2346,-0.4549,B,0.2073,0.645,0.463,0.272,0.091
2269,500631,32.04,141,100.0,0.7617,0.158,0.5319,0.6658,0.8699,0.2392,0.7085,0.2757,-0.8375,B,0.1996,0.645,0.463,0.273,0.091
2270,500654,-43.15,23,95.7,0.6574,0.2148,0.7405,0.3031,0.5664,0.3695,0.868,0.4073,-0.3063,B,0.1617,0.645,0.463,0.273,0.091
2271,500994,548.64,340,94.1,0.5578,0.2247,0.472,0.6158,0.9297,1.0951,0.7857,0.273,-0.7066,B,0.2187,0.645,0.464,0.273,0.091
2272,501021,-87.88,27,0.0,0.0,0.0,0.66,0.4084,0.5961,0.0,0.0,0.4206,-0.4002,B,0.1707,0.645,0.464,0.273,0.091
2273,501095,-2.5,74,100.0,0.8829,0.109,0.4976,0.4523,0.8395,0.0503,0.5038,0.4364,-0.4138,B,0.141,0.645,0.464,0.273,0.091
2274,501177,20.91,82,92.7,0.6961,0.1506,0.5403,0.5887,0.8401,0.4572,0.6086,0.4163,-0.6937,B,0.1972,0.645,0.464,0.273,0.091
2275,501198,-81.44,21,19.0,0.7308,0.05,0.6731,0.44,0.513,0.1043,0.0499,0.4698,-0.4818,B,0.1833,0.646,0.464,0.273,0.091
2276,501215,-80.81,17,0.0,0.0,0.0,0.6759,0.3766,0.3799,0.0,0.0,0.46,-0.3049,B,0.1818,0.646,0.464,0.273,0.091
2277,501244,-87.02,29,0.0,0.0,0.0,0.5452,0.4161,0.6212,0.0,0.0,0.4368,-0.3535,B,0.203,0.646,0.464,0.273,0.091
2278,501617,642.94,373,97.9,0.5548,0.2342,0.4292,0.5785,0.9485,0.9424,0.8566,0.2654,-0.6004,B,0.163,0.646,0.464,0.273,0.091
2279,501635,-72.78,18,38.9,0.9597,0.0585,0.6742,0.2725,0.3606,0.01,0.1146,0.4663,-0.218,B,0.1948,0.646,0.464,0.273,0.091
2280,501656,-78.24,21,19.0,0.7679,0.0659,0.623,0.3497,0.5328,0.0681,0.0601,0.4378,-0.3086,B,0.1686,0.646,0.464,0.273,0.091
2281,501680,-83.92,24,0.0,0.0,0.0,0.6147,0.35,0.6038,0.0,0.0,0.3929,-0.2939,B,0.1643,0.646,0.464,0.273,0.091
2282,501762,-120.93,82,7.3,1.0115,0.0498,0.4589,0.5776,0.8686,0.002,0.0187,0.4696,-0.6192,B,0.1825,0.646,0.464,0.273,0.091
2283,501779,-79.82,17,0.0,0.0,0.0,0.6246,0.368,0.4191,0.0,0.0,0.4522,-0.2582,B,0.2295,0.646,0.464,0.273,0.091
2284,501798,-83.58,19,0.0,0.0,0.0,0.6513,0.383,0.3924,0.0,0.0,0.4161,-0.3462,B,0.1784,0.646,0.464,0.273,0.091
2285,501819,-85.53,21,0.0,0.0,0.0,0.6332,0.4047,0.4951,0.0,0.0,0.3939,-0.4002,B,0.1425,0.646,0.464,0.273,0.091
2286,502055,60.47,236,98.7,0.8686,0.0738,0.4395,0.5109,0.9109,0.0748,0.3473,0.1863,-0.4933,B,0.2224,0.646,0.464,0.273,0.091
2287,502072,-82.65,17,0.0,0.0,0.0,0.7402,0.357,0.403,0.0,0.0,0.4387,-0.4033,B,0.1879,0.646,0.464,0.273,0.091
2288,502088,-80.27,16,0.0,0.0,0.0,0.6674,0.3041,0.3859,0.0,0.0,0.4035,-0.2568,B,0.1927,0.646,0.464,0.273,0.091
2289,502130,-38.72,42,97.6,0.876,0.1023,0.5783,0.4427,0.7297,0.055,0.4633,0.4224,-0.4157,B,0.2046,0.646,0.464,0.273,0.091
2290,502299,104.01,169,81.7,0.7849,0.1692,0.4575,0.5685,0.9257,0.5231,0.5374,0.3352,-0.5799,B,0.1755,0.646,0.464,0.273,0.091
2291,502729,608.58,430,99.3,0.6066,0.2291,0.4428,0.6125,0.9411,0.6474,0.8987,0.2893,-0.6652,B,0.1677,0.647,0.465,0.273,0.091
2292,502746,-81.56,17,0.0,0.0,0.0,0.6626,0.3638,0.3857,0.0,0.0,0.4427,-0.3345,B,0.1917,0.647,0.465,0.273,0.091
2293,502764,-83.6,18,5.6,1.1504,0.0352,0.723,0.402,0.4212,0.0001,0.0112,0.3973,-0.4379,B,0.1872,0.647,0.465,0.273,0.091
2294,502783,-78.6,19,36.8,1.0387,0.029,0.706,0.3867,0.3848,0.0064,0.0681,0.392,-0.4273,B,0.2148,0.647,0.465,0.273,0.091
2295,502918,132.18,135,99.3,0.7609,0.1642,0.4478,0.5371,0.9091,0.7834,0.6177,0.2983,-0.5571,B,0.2013,0.647,0.465,0.274,0.091
2296,502934,-76.44,16,12.5,1.045,0.0312,0.7162,0.2843,0.4215,0.0009,0.0241,0.4827,-0.2401,B,0.1667,0.647,0.465,0.274,0.091
2297,503283,304.84,349,90.5,0.6996,0.2007,0.4711,0.6423,0.9141,0.5728,0.6867,0.2485,-0.7636,B,0.1786,0.647,0.465,0.274,0.091
2298,503301,-81.69,18,0.0,0.0,0.0,0.6934,0.3052,0.3651,0.0,0.0,0.4229,-0.2737,B,0.1858,0.647,0.465,0.274,0.091
2299,503329,-87.12,28,0.0,0.0,0.0,0.6317,0.3747,0.67,0.0,0.0,0.3843,-0.35,B,0.1843,0.647,0.465,0.274,0.091
2300,503352,-90.78,23,0.0,0.0,0.0,0.6562,0.4879,0.4914,0.0,0.0,0.399,-0.5673,B,0.2071,0.647,0.465,0.274,0.091
2301,503531,244.84,179,99.4,0.5949,0.2148,0.4724,0.5972,0.9295,0.8627,0.8888,0.2928,-0.6625,B,0.1922,0.648,0.465,0.274,0.091
2302,503556,-79.05,25,44.0,0.7138,0.1102,0.6283,0.4403,0.4391,0.2688,0.2326,0.3896,-0.4614,B,0.17,0.648,0.465,0.274,0.091
2303,503577,-53.6,21,100.0,0.8546,0.1194,0.6841,0.3449,0.5378,0.0802,0.5576,0.4622,-0.3269,B,0.1681,0.648,0.465,0.274,0.091
2304,503857,60.67,280,97.1,0.9886,0.0782,0.4839,0.6638,0.9305,0.0327,0.3699,0.4059,-0.7949,B,0.1905,0.648,0.465,0.274,0.091
2305,503890,-88.52,33,0.0,0.0,0.0,0.498,0.4643,0.6969,0.0,0.0,0.4898,-0.4187,B,0.1826,0.648,0.465,0.274,0.091
2306,503907,-83.02,17,0.0,0.0,0.0,0.7479,0.3693,0.421,0.0,0.0,0.4054,-0.4009,B,0.1954,0.648,0.465,0.274,0.091
2307,504088,77.23,181,95.6,0.8277,0.117,0.4961,0.5716,0.9196,0.1605,0.4746,0.3821,-0.6298,B,0.2005,0.648,0.465,0.274,0.091
2308,504110,-86.86,22,0.0,0.0,0.0,0.6611,0.4588,0.5536,0.0,0.0,0.4448,-0.5072,B,0.1598,0.648,0.465,0.274,0.091
2309,504131,-85.8,21,0.0,0.0,0.0,0.5994,0.3962,0.3557,0.0,0.0,0.398,-0.3474,B,0.1579,0.648,0.465,0.274,0.091
2310,504228,-1.77,97,100.0,0.8008,0.1383,0.5477,0.6275,0.8762,0.1193,0.6415,0.3364,-0.751,B,0.2219,0.648,0.465,0.274,0.091
2311,504557,-89.66,329,95.1,0.9139,0.0509,0.5111,0.7614,0.9354,0.0458,0.2483,0.2526,-1.0413,B,0.1728,0.648,0.466,0.274,0.091
2312,504575,-83.24,18,0.0,0.0,0.0,0.6305,0.308,0.3189,0.0,0.0,0.3138,-0.2274,B,0.1944,0.649,0.466,0.274,0.091
2313,504591,-79.75,16,0.0,0.0,0.0,0.6849,0.2851,0.4088,0.0,0.0,0.426,-0.2587,B,0.1839,0.649,0.466,0.274,0.091
2314,504609,-77.37,18,22.2,1.0744,0.0312,0.6766,0.3208,0.3816,0.0031,0.0427,0.4514,-0.2931,B,0.2143,0.649,0.466,0.274,0.091
2315,504854,237.07,245,96.7,0.6739,0.1712,0.4776,0.6142,0.9283,0.5043,0.6922,0.3278,-0.7002,B,0.2204,0.649,0.466,0.274,0.091
2316,504873,-76.36,19,26.3,1.0865,0.0285,0.7008,0.3265,0.4751,0.0034,0.0484,0.4394,-0.2961,B,0.1763,0.649,0.466,0.274,0.091
2317,504890,-79.49,17,0.0,0.0,0.0,0.6727,0.3071,0.3738,0.0,0.0,0.4808,-0.2448,B,0.1455,0.649,0.466,0.274,0.091
2318,504918,-90.7,28,0.0,0.0,0.0,0.6011,0.4944,0.6038,0.0,0.0,0.446,-0.5065,B,0.1899,0.649,0.466,0.274,0.091
2319,504945,-49.6,27,100.0,0.8834,0.106,0.6365,0.3657,0.6211,0.0558,0.4927,0.3818,-0.2961,B,0.1896,0.649,0.466,0.274,0.091
2320,504967,-82.93,22,0.0,0.0,0.0,0.6913,0.3613,0.5968,0.0,0.0,0.4451,-0.3502,B,0.1726,0.649,0.466,0.274,0.091
2321,504983,-79.78,16,0.0,0.0,0.0,0.7161,0.3192,0.3598,0.0,0.0,0.4348,-0.2445,B,0.2101,0.649,0.466,0.274,0.091
2322,504998,-80.16,15,0.0,0.0,0.0,0.7072,0.342,0.3459,0.0,0.0,0.4482,-0.3172,B,0.1816,0.649,0.466,0.274,0.091
2323,505016,-81.27,18,0.0,0.0,0.0,0.6422,0.3497,0.4223,0.0,0.0,0.4774,-0.3334,B,0.1535,0.649,0.466,0.274,0.091
2324,505033,-76.8,17,29.4,1.033,0.0287,0.6775,0.4238,0.4381,0.0027,0.0546,0.475,-0.4095,B,0.1441,0.649,0.466,0.274,0.091
2325,505072,-88.62,39,7.7,0.738,0.0654,0.5446,0.4328,0.7154,0.028,0.0242,0.4568,-0.389,B,0.1775,0.649,0.466,0.274,0.091
2326,505658,1246.16,586,99.0,0.4986,0.2403,0.4172,0.6288,0.9706,1.2942,0.8599,0.3162,-0.7057,B,0.2292,0.649,0.466,0.275,0.092
2327,505678,-83.35,20,0.0,0.0,0.0,0.6941,0.3857,0.4212,0.0,0.0,0.4514,-0.3484,B,0.1789,0.649,0.466,0.275,0.092
2328,505694,-80.19,16,0.0,0.0,0.0,0.7201,0.3356,0.3731,0.0,0.0,0.4253,-0.2673,B,0.1696,0.65,0.466,0.275,0.092
2329,505712,-76.71,18,27.8,0.692,0.0574,0.6815,0.347,0.4192,0.2206,0.0802,0.4549,-0.338,B,0.1484,0.65,0.466,0.275,0.092
2330,505731,-64.2,19,57.9,1.0352,0.0725,0.7328,0.2332,0.4407,0.0041,0.1972,0.4624,-0.1331,B,0.2294,0.65,0.466,0.275,0.092
2331,505750,-84.62,19,0.0,0.0,0.0,0.6906,0.3668,0.4525,0.0,0.0,0.3558,-0.3707,B,0.2274,0.65,0.466,0.275,0.092
2332,505795,-100.48,45,0.0,0.0,0.0,0.5361,0.462,0.7647,0.0,0.0,0.3641,-0.4432,B,0.1689,0.65,0.466,0.275,0.092
2333,506105,131.53,310,98.7,0.7604,0.1153,0.4638,0.6445,0.9205,0.1794,0.5247,0.2898,-0.746,B,0.1484,0.65,0.467,0.275,0.092
2334,506153,-50.88,48,89.6,0.992,0.0286,0.5683,0.4951,0.7755,0.016,0.1755,0.4178,-0.472,B,0.144,0.65,0.467,0.275,0.092
2335,506281,200.0,128,97.7,0.5678,0.198,0.5711,0.442,0.8596,1.3129,0.7594,0.2148,-0.43,B,0.2282,0.65,0.467,0.275,0.092
2336,506297,-80.82,16,0.0,0.0,0.0,0.6958,0.371,0.3342,0.0,0.0,0.4527,-0.3149,B,0.2157,0.65,0.467,0.275,0.092
2337,506328,-93.6,31,0.0,0.0,0.0,0.5628,0.5319,0.6222,0.0,0.0,0.4669,-0.5585,B,0.2174,0.65,0.467,0.275,0.092
2338,506355,-90.13,27,0.0,0.0,0.0,0.6197,0.4617,0.58,0.0,0.0,0.3984,-0.453,B,0.2003,0.65,0.467,0.275,0.092
2339,506377,-88.79,22,22.7,1.2328,0.0035,0.6569,0.5747,0.4285,0.0003,0.0276,0.4098,-0.7435,B,0.1815,0.65,0.467,0.275,0.092
2340,506393,-71.6,16,56.2,0.9514,0.0633,0.7142,0.3161,0.3423,0.0198,0.1825,0.4193,-0.3003,B,0.1568,0.65,0.467,0.275,0.092
2341,506411,-71.3,18,61.1,0.8795,0.0835,0.7154,0.3452,0.3661,0.0565,0.2559,0.4037,-0.3431,B,0.1506,0.65,0.467,0.275,0.092
2342,506452,-31.11,41,97.6,0.7391,0.1792,0.6038,0.5582,0.7048,0.2073,0.8012,0.4161,-0.6152,B,0.194,0.65,0.467,0.275,0.092
2343,506497,-46.02,45,84.4,0.9734,0.089,0.5813,0.4296,0.664,0.0204,0.36,0.4228,-0.4134,B,0.1892,0.65,0.467,0.275,0.092
2344,506514,-79.59,17,0.0,0.0,0.0,0.7001,0.3266,0.3719,0.0,0.0,0.481,-0.2501,B,0.2127,0.65,0.467,0.275,0.092
2345,506548,-65.97,34,61.8,1.0117,0.1003,0.7336,0.4269,0.5827,0.0442,0.2816,0.3951,-0.4713,B,0.1889,0.65,0.467,0.275,0.092
2346,506572,-83.97,24,0.0,0.0,0.0,0.5785,0.4223,0.5353,0.0,0.0,0.472,-0.341,B,0.1717,0.65,0.467,0.275,0.092
2347,506594,-78.54,22,22.7,0.9095,0.0576,0.6423,0.366,0.5064,0.0303,0.0647,0.4493,-0.3394,B,0.1636,0.65,0.467,0.275,0.092
2348,506613,-72.81,19,57.9,0.9417,0.0727,0.6501,0.4548,0.3917,0.0142,0.2065,0.4721,-0.484,B,0.1541,0.65,0.467,0.275,0.092
2349,506630,-79.93,17,0.0,0.0,0.0,0.6392,0.3443,0.3875,0.0,0.0,0.4561,-0.2531,B,0.2086,0.65,0.467,0.275,0.092
2350,506654,-85.64,24,4.2,1.0001,0.0059,0.6153,0.4674,0.518,0.0004,0.0053,0.4683,-0.4399,B,0.1506,0.65,0.467,0.275,0.092
2351,506671,-81.95,17,0.0,0.0,0.0,0.7165,0.3194,0.3692,0.0,0.0,0.4207,-0.3269,B,0.1864,0.65,0.467,0.275,0.092
2352,506692,-74.61,21,38.1,0.9314,0.0676,0.6351,0.3356,0.4039,0.0114,0.1291,0.3935,-0.2341,B,0.1652,0.65,0.467,0.275,0.092
