episode,timestep,reward,steps,visibility_pct,mean_centering_dist,mean_fraction,mean_action_mag,mean_action_jerk,r_stability,r_centering,r_scale,r_vel_damp,r_smooth,phase,target_speed,target_offset,init_pos,init_vel,init_ang
1570,270393,-13.12,14,100.0,0.6189,0.2086,0.8119,0.2888,0.42,0.7393,0.8777,0.4872,-0.2826,C,0.2414,0.322-0.622,0.522,0.322,0.104
1571,270407,-3.21,14,100.0,0.6274,0.2063,0.7896,0.2278,0.3726,0.8098,0.8796,0.4377,-0.1245,C,0.1922,0.322-0.622,0.522,0.322,0.104
1572,270422,-20.1,15,100.0,0.6939,0.1775,0.6953,0.2853,0.4342,0.4793,0.7836,0.4646,-0.2415,C,0.1763,0.322-0.622,0.522,0.322,0.104
1573,270436,-19.66,14,100.0,0.9539,0.0818,0.7733,0.2323,0.415,0.0343,0.3853,0.4635,-0.1825,C,0.2154,0.322-0.622,0.522,0.322,0.104
1574,270450,-14.4,14,100.0,0.6161,0.2156,0.7981,0.3093,0.4262,0.6683,0.9218,0.4727,-0.2815,C,0.1548,0.322-0.622,0.522,0.322,0.104
1575,270537,12.93,87,95.4,0.4707,0.2205,0.4451,0.5082,0.8562,1.3298,0.8968,0.3529,-0.4784,C,0.1699,0.322-0.622,0.523,0.323,0.104
1576,270553,-11.82,16,100.0,0.6653,0.176,0.6189,0.3191,0.4234,0.6538,0.7724,0.4733,-0.2239,C,0.178,0.322-0.622,0.523,0.323,0.104
1577,270632,-67.01,79,100.0,0.5452,0.1835,0.4917,0.5435,0.883,0.8092,0.8398,0.4479,-0.5729,C,0.1694,0.322-0.622,0.523,0.323,0.104
1578,270648,-8.43,16,93.8,0.4265,0.2193,0.6467,0.419,0.4117,1.7569,0.8213,0.4253,-0.3698,C,0.1586,0.322-0.622,0.523,0.323,0.104
1579,270664,-3.66,16,93.8,0.5615,0.2192,0.7042,0.2338,0.3969,1.0775,0.8358,0.4472,-0.1699,C,0.1713,0.322-0.622,0.523,0.323,0.104
1580,270678,-25.6,14,100.0,0.7317,0.1604,0.7898,0.2816,0.4287,0.2484,0.7504,0.4636,-0.2824,C,0.2023,0.322-0.622,0.523,0.323,0.104
1581,270692,-0.67,14,100.0,0.6328,0.1966,0.8073,0.1758,0.3653,0.9216,0.8517,0.4369,-0.0794,C,0.1824,0.322-0.622,0.523,0.323,0.104
1582,270710,-26.82,18,100.0,0.6483,0.2052,0.5966,0.4301,0.533,0.6946,0.8229,0.4462,-0.388,C,0.2064,0.322-0.622,0.523,0.323,0.104
1583,270724,-26.85,14,100.0,0.5591,0.2188,0.806,0.3297,0.4268,1.1238,0.9128,0.453,-0.4052,C,0.1948,0.322-0.622,0.523,0.323,0.104
1584,270740,-9.91,16,81.2,0.8412,0.1215,0.6661,0.2392,0.4899,0.0964,0.4688,0.4453,-0.1401,C,0.1953,0.322-0.622,0.523,0.323,0.104
1585,270825,-4.91,85,97.6,0.4981,0.2038,0.4591,0.5185,0.87,1.2342,0.785,0.4004,-0.5036,C,0.1699,0.322-0.622,0.523,0.323,0.104
1586,270846,0.69,21,95.2,0.5158,0.2359,0.6333,0.3441,0.5804,1.1275,0.8483,0.4239,-0.2851,C,0.2424,0.322-0.622,0.523,0.323,0.104
1587,270907,39.23,61,93.4,0.4146,0.2145,0.5153,0.4595,0.7823,1.8467,0.8579,0.3972,-0.4151,C,0.2108,0.322-0.622,0.523,0.323,0.104
1588,270921,-16.69,14,100.0,0.7165,0.143,0.7601,0.2215,0.416,0.6482,0.6527,0.4237,-0.1406,C,0.2341,0.322-0.622,0.523,0.323,0.104
1589,270935,-8.79,14,92.9,0.667,0.1656,0.8161,0.2064,0.3794,0.3749,0.6915,0.4341,-0.1324,C,0.1764,0.322-0.622,0.523,0.323,0.104
1590,270949,-12.15,14,100.0,0.8675,0.1115,0.7886,0.2328,0.4174,0.1324,0.5218,0.4025,-0.1761,C,0.2365,0.322-0.622,0.523,0.323,0.104
1591,270964,-12.95,15,93.3,0.6849,0.2,0.7477,0.3185,0.4068,0.3596,0.8188,0.4643,-0.2418,C,0.2106,0.322-0.622,0.523,0.323,0.104
1592,270980,-24.35,16,93.8,0.7493,0.1755,0.7005,0.3031,0.3943,0.2759,0.7252,0.371,-0.221,C,0.2027,0.322-0.622,0.524,0.324,0.104
1593,270994,-9.87,14,100.0,0.7686,0.166,0.8419,0.1563,0.3671,0.1637,0.7464,0.4692,-0.0748,C,0.2468,0.322-0.622,0.524,0.324,0.104
1594,271010,-22.06,16,100.0,0.6865,0.2037,0.6866,0.3028,0.3994,0.5254,0.8636,0.4228,-0.2415,C,0.1595,0.322-0.622,0.524,0.324,0.104
1595,271030,-2.82,20,90.0,0.5474,0.2178,0.6293,0.3051,0.5305,0.8412,0.8135,0.4115,-0.2564,C,0.2183,0.322-0.622,0.524,0.324,0.104
1596,271044,-28.16,14,92.9,0.7995,0.1344,0.7339,0.3422,0.3861,0.1111,0.5744,0.3939,-0.3233,C,0.176,0.322-0.622,0.524,0.324,0.104
1597,271059,-43.8,15,13.3,1.2511,0.0039,0.761,0.2915,0.4579,0.0,0.0163,0.3932,-0.2759,C,0.2174,0.322-0.622,0.524,0.324,0.104
1598,271073,-21.15,14,92.9,0.7851,0.1079,0.7542,0.307,0.4112,0.1143,0.474,0.4635,-0.3044,C,0.2369,0.322-0.622,0.524,0.324,0.104
1599,271145,36.69,72,95.8,0.4206,0.1971,0.485,0.46,0.8176,1.6571,0.846,0.3585,-0.4181,C,0.1803,0.322-0.622,0.524,0.324,0.104
1600,271159,-16.2,14,71.4,1.0018,0.0268,0.7854,0.2149,0.4073,0.0086,0.1318,0.4541,-0.1704,C,0.2033,0.322-0.622,0.524,0.324,0.104
1601,271185,-18.2,26,96.2,0.7015,0.1841,0.5687,0.3895,0.6206,0.437,0.7675,0.4735,-0.3094,C,0.2204,0.322-0.622,0.524,0.324,0.104
1602,271200,-4.27,15,100.0,0.6313,0.1908,0.6545,0.2604,0.4244,0.8057,0.8488,0.4732,-0.1545,C,0.191,0.322-0.622,0.524,0.324,0.104
1603,271215,-36.36,15,73.3,1.1648,0.0146,0.7523,0.3286,0.465,0.0026,0.1076,0.4561,-0.3,C,0.1903,0.322-0.622,0.524,0.324,0.104
1604,271233,-22.14,18,94.4,0.755,0.1901,0.6572,0.3693,0.5451,0.2094,0.8034,0.4496,-0.3449,C,0.2025,0.322-0.622,0.524,0.324,0.104
1605,271249,-2.47,16,87.5,0.5936,0.2013,0.7216,0.2041,0.3593,0.9029,0.7611,0.456,-0.0865,C,0.2433,0.322-0.622,0.524,0.324,0.104
1606,271266,-23.57,17,100.0,0.6376,0.1893,0.6216,0.331,0.4779,0.8335,0.8131,0.3864,-0.2602,C,0.1642,0.322-0.622,0.524,0.324,0.104
1607,271283,-14.42,17,100.0,0.6525,0.1918,0.672,0.3689,0.4456,0.8405,0.7889,0.4325,-0.3251,C,0.1826,0.322-0.622,0.524,0.324,0.104
1608,271335,-49.22,52,92.3,0.4305,0.1996,0.5673,0.5452,0.7796,1.4454,0.6663,0.3163,-0.5893,C,0.1744,0.322-0.622,0.524,0.324,0.104
1609,271350,-10.36,15,93.3,0.4606,0.225,0.6416,0.3068,0.4357,1.4481,0.8468,0.4583,-0.243,C,0.2024,0.322-0.622,0.524,0.324,0.104
1610,271365,-16.05,15,100.0,0.809,0.1504,0.7875,0.2816,0.3734,0.3679,0.6719,0.4835,-0.2701,C,0.2111,0.322-0.622,0.524,0.324,0.104
1611,271380,-8.79,15,93.3,0.5573,0.2114,0.7433,0.215,0.3832,1.0239,0.8258,0.4351,-0.1208,C,0.1751,0.322-0.622,0.524,0.324,0.104
1612,271394,-18.56,14,78.6,0.8815,0.0653,0.8093,0.233,0.3774,0.0317,0.2537,0.4299,-0.2088,C,0.1624,0.322-0.622,0.524,0.324,0.104
1613,271409,-16.85,15,93.3,1.0126,0.055,0.7083,0.3,0.4311,0.0168,0.2618,0.4741,-0.2345,C,0.1862,0.322-0.622,0.524,0.324,0.104
1614,271423,-1.36,14,100.0,0.6593,0.2074,0.8199,0.144,0.3878,0.593,0.8653,0.4681,-0.066,C,0.1719,0.322-0.622,0.524,0.324,0.104
1615,271437,-4.38,14,100.0,0.7074,0.1822,0.8484,0.1713,0.3417,0.6186,0.7915,0.4446,-0.0678,C,0.1868,0.322-0.622,0.525,0.325,0.104
1616,271453,-41.6,16,100.0,0.5866,0.1851,0.6895,0.435,0.4043,0.9949,0.8128,0.4509,-0.477,C,0.1868,0.322-0.622,0.525,0.325,0.104
1617,271469,-28.59,16,100.0,0.9013,0.1248,0.6967,0.3782,0.4195,0.1142,0.5859,0.468,-0.3488,C,0.179,0.322-0.622,0.525,0.325,0.104
1618,271484,-2.63,15,100.0,0.6923,0.2,0.8217,0.1689,0.3473,0.6041,0.8434,0.4625,-0.1037,C,0.1562,0.322-0.622,0.525,0.325,0.104
1619,271500,-20.04,16,100.0,0.6263,0.1986,0.6376,0.313,0.4824,0.7665,0.8641,0.4773,-0.2886,C,0.2495,0.322-0.622,0.525,0.325,0.104
1620,271515,-33.29,15,66.7,1.1434,0.0135,0.7675,0.2802,0.4277,0.0019,0.096,0.4516,-0.2439,C,0.2352,0.322-0.622,0.525,0.325,0.104
1621,271531,-13.81,16,100.0,0.8588,0.1469,0.6528,0.3474,0.4384,0.1125,0.688,0.4768,-0.2528,C,0.2342,0.322-0.622,0.525,0.325,0.104
1622,271561,-24.89,30,96.7,0.519,0.234,0.5751,0.5208,0.6957,1.0721,0.911,0.4225,-0.5188,C,0.1777,0.322-0.622,0.525,0.325,0.104
1623,271576,-9.54,15,93.3,0.6447,0.1798,0.7168,0.2493,0.3644,0.5446,0.7346,0.4109,-0.19,C,0.2399,0.322-0.622,0.525,0.325,0.104
1624,271591,-32.13,15,20.0,1.205,0.013,0.8019,0.2065,0.3722,0.0001,0.0285,0.4803,-0.1594,C,0.1999,0.322-0.622,0.525,0.325,0.104
1625,271607,-13.19,16,87.5,0.9937,0.0457,0.7462,0.2175,0.4914,0.0161,0.2151,0.4298,-0.1339,C,0.1844,0.322-0.622,0.525,0.325,0.104
1626,271622,-4.75,15,93.3,0.9354,0.0725,0.7697,0.1839,0.4623,0.0324,0.3185,0.3798,-0.0703,C,0.2002,0.322-0.622,0.525,0.325,0.104
1627,271636,-24.56,14,0.0,0.0,0.0,0.8395,0.1742,0.4031,0.0,0.0,0.3842,-0.1136,C,0.2332,0.322-0.622,0.525,0.325,0.104
1628,271650,-25.01,14,0.0,0.0,0.0,0.7968,0.2121,0.4194,0.0,0.0,0.4469,-0.1428,C,0.2237,0.322-0.622,0.525,0.325,0.104
1629,271664,-17.85,14,100.0,0.612,0.1971,0.7758,0.3335,0.4488,0.9728,0.8388,0.4518,-0.3115,C,0.1884,0.322-0.622,0.525,0.325,0.104
1630,271683,-22.6,19,94.7,0.8247,0.1194,0.675,0.3554,0.5026,0.2435,0.5193,0.4742,-0.3109,C,0.2402,0.322-0.622,0.525,0.325,0.104
1631,271698,-26.49,15,93.3,0.698,0.1817,0.7206,0.2662,0.3574,0.3919,0.7667,0.4291,-0.2451,C,0.2455,0.322-0.622,0.525,0.325,0.104
1632,271740,2.9,42,95.2,0.4329,0.2258,0.503,0.512,0.7061,1.6533,0.8896,0.3837,-0.474,C,0.2433,0.322-0.622,0.525,0.325,0.104
1633,271754,-3.07,14,100.0,0.5474,0.2192,0.6887,0.2614,0.4295,1.0896,0.8792,0.4652,-0.1927,C,0.1557,0.322-0.622,0.525,0.325,0.104
1634,271770,-23.22,16,100.0,0.7602,0.1762,0.6644,0.3883,0.427,0.2627,0.7907,0.448,-0.3165,C,0.1902,0.322-0.622,0.525,0.325,0.104
1635,271784,-19.04,14,100.0,0.7675,0.1468,0.7887,0.2519,0.414,0.2054,0.678,0.4621,-0.1833,C,0.1589,0.322-0.622,0.525,0.325,0.104
1636,271827,-38.35,43,93.0,0.6328,0.2145,0.517,0.4893,0.7293,0.4023,0.8641,0.4233,-0.4622,C,0.223,0.322-0.622,0.525,0.325,0.104
1637,271841,-35.61,14,100.0,1.0303,0.0679,0.7338,0.3964,0.4454,0.0291,0.336,0.4676,-0.3992,C,0.2118,0.322-0.622,0.525,0.325,0.104
1638,271860,-29.14,19,68.4,0.9984,0.0454,0.7142,0.3385,0.4848,0.0134,0.1616,0.4323,-0.2653,C,0.1879,0.322-0.622,0.525,0.325,0.104
1639,271901,-27.18,41,95.1,0.5111,0.2365,0.5648,0.4908,0.6683,1.1791,0.8764,0.4002,-0.5188,C,0.2252,0.322-0.622,0.525,0.325,0.104
1640,271916,-11.83,15,100.0,0.6886,0.2001,0.6877,0.3144,0.3972,0.5306,0.8511,0.4555,-0.2412,C,0.1812,0.322-0.622,0.526,0.326,0.104
1641,271931,-20.07,15,93.3,0.5703,0.2216,0.6561,0.2857,0.4003,0.8501,0.8667,0.434,-0.2421,C,0.1927,0.322-0.622,0.526,0.326,0.104
1642,272017,68.15,86,95.3,0.3965,0.2194,0.4907,0.4966,0.8635,1.7849,0.9124,0.4429,-0.4697,C,0.2363,0.322-0.622,0.526,0.326,0.104
1643,272043,9.39,26,96.2,0.4495,0.2385,0.5795,0.368,0.6189,1.429,0.8872,0.4717,-0.2754,C,0.1731,0.322-0.622,0.526,0.326,0.104
1644,272057,-15.24,14,100.0,0.6302,0.2129,0.7544,0.2285,0.4107,0.6474,0.9184,0.4457,-0.1532,C,0.1988,0.322-0.622,0.526,0.326,0.104
1645,272072,-14.3,15,100.0,0.5377,0.2156,0.74,0.303,0.4222,1.1993,0.886,0.4383,-0.1946,C,0.1636,0.322-0.622,0.526,0.326,0.104
1646,272087,-19.3,15,100.0,0.8078,0.1675,0.7524,0.307,0.4503,0.221,0.7456,0.4578,-0.2096,C,0.1629,0.322-0.622,0.526,0.326,0.104
1647,272101,1.88,14,100.0,0.5269,0.2367,0.8356,0.17,0.4269,1.1356,0.9117,0.4534,-0.0914,C,0.1909,0.322-0.622,0.526,0.326,0.104
1648,272116,-23.73,15,93.3,0.7697,0.1715,0.7057,0.3378,0.4164,0.1773,0.7318,0.4615,-0.27,C,0.1957,0.322-0.622,0.526,0.326,0.104
1649,272131,-5.54,15,100.0,0.6379,0.2047,0.6663,0.2628,0.3893,0.5982,0.8923,0.4776,-0.1692,C,0.1992,0.322-0.622,0.526,0.326,0.104
1650,272148,-19.39,17,88.2,0.693,0.1864,0.6677,0.3602,0.4662,0.3298,0.7345,0.4678,-0.2838,C,0.2217,0.322-0.622,0.526,0.326,0.104
1651,272162,-24.13,14,92.9,0.7659,0.1528,0.7311,0.2696,0.3884,0.1502,0.6514,0.4613,-0.2124,C,0.1944,0.322-0.622,0.526,0.326,0.104
1652,272176,-21.32,14,92.9,1.0777,0.0325,0.7902,0.2447,0.4369,0.0057,0.1827,0.4631,-0.1734,C,0.2131,0.322-0.622,0.526,0.326,0.104
1653,272191,-11.7,15,100.0,0.5642,0.215,0.7032,0.2495,0.4322,1.0385,0.8917,0.4831,-0.1807,C,0.2482,0.322-0.622,0.526,0.326,0.104
1654,272219,-26.71,28,96.4,0.7132,0.1698,0.5864,0.4236,0.6961,0.2336,0.7597,0.4787,-0.4102,C,0.2199,0.322-0.622,0.526,0.326,0.104
1655,272234,-0.85,15,100.0,0.5503,0.2197,0.7642,0.2352,0.4126,1.0897,0.9131,0.4534,-0.1286,C,0.1722,0.322-0.622,0.526,0.326,0.104
1656,272248,-18.23,14,100.0,0.8835,0.116,0.7711,0.2407,0.4199,0.0672,0.5467,0.4542,-0.2021,C,0.2052,0.322-0.622,0.526,0.326,0.104
1657,272265,-19.44,17,88.2,0.8674,0.1138,0.6422,0.3535,0.4846,0.0671,0.4697,0.4756,-0.2732,C,0.2124,0.322-0.622,0.526,0.326,0.104
1658,272281,-17.03,16,93.8,0.8375,0.1342,0.7083,0.3076,0.4758,0.0963,0.5948,0.4481,-0.271,C,0.1583,0.322-0.622,0.526,0.326,0.104
1659,272295,-20.22,14,35.7,1.0826,0.0197,0.8014,0.191,0.3731,0.0017,0.0573,0.4643,-0.0976,C,0.1793,0.322-0.622,0.526,0.326,0.104
1660,272310,-12.88,15,80.0,0.7469,0.1478,0.7846,0.1517,0.3734,0.1383,0.5404,0.429,-0.0573,C,0.1774,0.322-0.622,0.526,0.326,0.104
1661,272325,-14.99,15,86.7,0.799,0.1078,0.7617,0.2783,0.3621,0.0976,0.4382,0.4663,-0.2037,C,0.2101,0.322-0.622,0.526,0.326,0.104
1662,272340,-8.58,15,73.3,0.8177,0.1019,0.8189,0.1755,0.3212,0.0579,0.3532,0.4444,-0.0789,C,0.1584,0.322-0.622,0.526,0.326,0.104
1663,272354,-35.46,14,100.0,1.024,0.0407,0.7486,0.3533,0.412,0.0143,0.2238,0.4347,-0.3441,C,0.1622,0.322-0.622,0.526,0.326,0.104
1664,272369,-18.8,15,100.0,0.791,0.1305,0.7748,0.2194,0.3481,0.7051,0.6057,0.4292,-0.1424,C,0.2418,0.322-0.622,0.527,0.327,0.104
1665,272384,-18.34,15,80.0,0.8794,0.0751,0.6949,0.2865,0.3797,0.0383,0.2992,0.4639,-0.2269,C,0.161,0.322-0.622,0.527,0.327,0.104
1666,272399,-15.17,15,80.0,0.754,0.1355,0.7812,0.2488,0.3464,0.1362,0.498,0.4328,-0.1731,C,0.2033,0.322-0.622,0.527,0.327,0.104
1667,272413,-16.2,14,85.7,0.6465,0.1768,0.8385,0.2042,0.3492,0.3915,0.6754,0.4075,-0.1292,C,0.2172,0.322-0.622,0.527,0.327,0.104
1668,272436,-13.07,23,82.6,0.4663,0.242,0.6414,0.3726,0.5053,1.2588,0.7571,0.4342,-0.3174,C,0.1564,0.322-0.622,0.527,0.327,0.104
1669,272450,-27.07,14,92.9,0.9029,0.0876,0.7811,0.266,0.4339,0.041,0.3825,0.4714,-0.2015,C,0.1554,0.322-0.622,0.527,0.327,0.104
1670,272464,-8.58,14,100.0,0.6388,0.185,0.7892,0.2443,0.4389,0.8224,0.7832,0.4586,-0.1832,C,0.2352,0.322-0.622,0.527,0.327,0.104
1671,272478,-12.19,14,85.7,0.9127,0.0876,0.7961,0.2261,0.4114,0.0422,0.3525,0.4455,-0.1598,C,0.2006,0.322-0.622,0.527,0.327,0.104
1672,272494,-45.38,16,93.8,0.5529,0.2195,0.7317,0.4591,0.3561,1.0484,0.8598,0.4195,-0.5205,C,0.1791,0.322-0.622,0.527,0.327,0.104
1673,272508,-15.5,14,100.0,0.6492,0.2019,0.7382,0.2926,0.4327,0.5433,0.8791,0.4332,-0.1957,C,0.1595,0.322-0.622,0.527,0.327,0.104
1674,272523,-22.8,15,80.0,0.8116,0.1242,0.731,0.2398,0.4243,0.1152,0.4677,0.406,-0.168,C,0.2038,0.322-0.622,0.527,0.327,0.104
1675,272537,-18.82,14,57.1,0.9374,0.0524,0.8017,0.1307,0.3712,0.0135,0.1563,0.4371,-0.0757,C,0.1976,0.322-0.622,0.527,0.327,0.104
1676,272551,-14.38,14,85.7,0.9589,0.0597,0.7612,0.2476,0.4245,0.0206,0.2501,0.4482,-0.172,C,0.2238,0.322-0.622,0.527,0.327,0.104
1677,272565,-8.6,14,100.0,0.618,0.2053,0.6973,0.2542,0.423,0.9376,0.8889,0.4851,-0.1635,C,0.1552,0.322-0.622,0.527,0.327,0.104
1678,272580,-18.5,15,93.3,0.7923,0.1755,0.741,0.3649,0.4302,0.1536,0.7533,0.4634,-0.3025,C,0.1696,0.322-0.622,0.527,0.327,0.104
1679,272594,-4.82,14,100.0,0.6556,0.2163,0.7805,0.2382,0.4391,0.562,0.9061,0.4394,-0.1725,C,0.1867,0.322-0.622,0.527,0.327,0.104
1680,272608,-5.21,14,100.0,0.5729,0.2052,0.8106,0.1783,0.4052,1.0595,0.8907,0.4558,-0.116,C,0.1579,0.322-0.622,0.527,0.327,0.105
1681,272622,-15.47,14,100.0,1.0068,0.0728,0.801,0.2645,0.4179,0.0173,0.3419,0.4581,-0.2009,C,0.2053,0.322-0.622,0.527,0.327,0.105
1682,272638,-34.43,16,93.8,0.7918,0.1548,0.702,0.3749,0.3988,0.1622,0.6677,0.4383,-0.3743,C,0.1559,0.322-0.622,0.527,0.327,0.105
1683,272652,-14.89,14,78.6,0.9032,0.0669,0.8045,0.1948,0.3896,0.0328,0.2507,0.4264,-0.1266,C,0.1907,0.322-0.622,0.527,0.327,0.105
1684,272668,-30.91,16,81.2,0.8396,0.1175,0.746,0.3481,0.4376,0.0748,0.4478,0.4057,-0.2962,C,0.1998,0.322-0.622,0.527,0.327,0.105
1685,272684,-11.02,16,93.8,0.6643,0.1759,0.7291,0.3027,0.4921,0.4288,0.7585,0.454,-0.2427,C,0.1943,0.322-0.622,0.527,0.327,0.105
1686,272771,16.19,87,96.6,0.4061,0.217,0.5013,0.5102,0.8744,1.5205,0.8861,0.3986,-0.5055,C,0.1828,0.322-0.622,0.527,0.327,0.105
1687,272786,-19.66,15,100.0,0.6848,0.1674,0.6961,0.2985,0.4045,0.5611,0.7361,0.4506,-0.2469,C,0.2462,0.322-0.622,0.527,0.327,0.105
1688,272801,-37.45,15,0.0,0.0,0.0,0.7833,0.2094,0.4805,0.0,0.0,0.3964,-0.1505,C,0.2185,0.322-0.622,0.527,0.327,0.105
1689,272815,-10.38,14,100.0,0.7493,0.1457,0.8469,0.1714,0.3344,0.63,0.6621,0.4504,-0.1294,C,0.1941,0.322-0.622,0.527,0.327,0.105
1690,272835,-45.94,20,75.0,0.957,0.1091,0.653,0.4298,0.5864,0.0147,0.3827,0.418,-0.4339,C,0.2216,0.322-0.622,0.527,0.327,0.105
1691,272852,-14.21,17,100.0,0.5293,0.2279,0.6662,0.3586,0.4767,1.269,0.8886,0.4581,-0.297,C,0.2134,0.322-0.622,0.528,0.328,0.105
1692,272867,-12.64,15,100.0,0.5732,0.2167,0.6607,0.3395,0.3971,0.969,0.912,0.4118,-0.2514,C,0.2426,0.322-0.622,0.528,0.328,0.105
1693,272882,-26.29,15,100.0,0.6236,0.1773,0.7121,0.4186,0.4312,0.7987,0.7675,0.4718,-0.4231,C,0.1748,0.322-0.622,0.528,0.328,0.105
1694,272896,-20.77,14,100.0,0.7514,0.18,0.7353,0.2603,0.4173,0.2567,0.8099,0.4103,-0.2351,C,0.1917,0.322-0.622,0.528,0.328,0.105
1695,272910,1.12,14,100.0,0.5895,0.2191,0.8185,0.207,0.3721,1.0279,0.9004,0.4383,-0.107,C,0.1565,0.322-0.622,0.528,0.328,0.105
1696,272934,-16.88,24,91.7,0.568,0.2266,0.5348,0.4402,0.5912,0.8125,0.8337,0.4693,-0.368,C,0.2096,0.322-0.622,0.528,0.328,0.105
1697,272948,-30.59,14,100.0,0.8971,0.1262,0.7725,0.336,0.4372,0.05,0.5962,0.4418,-0.3399,C,0.1896,0.322-0.622,0.528,0.328,0.105
1698,272963,-22.67,15,100.0,0.8032,0.158,0.722,0.3257,0.4255,0.2891,0.6886,0.4477,-0.275,C,0.2299,0.322-0.622,0.528,0.328,0.105
1699,272977,-24.26,14,78.6,0.9287,0.0483,0.8475,0.2277,0.4288,0.0202,0.2057,0.4082,-0.174,C,0.1854,0.322-0.622,0.528,0.328,0.105
1700,273002,-35.3,25,96.0,0.7704,0.1158,0.6226,0.4108,0.6329,0.1502,0.519,0.4009,-0.3907,C,0.2023,0.322-0.622,0.528,0.328,0.105
1701,273021,-7.61,19,89.5,0.5893,0.2308,0.6445,0.3291,0.479,0.6161,0.8212,0.4388,-0.2496,C,0.2274,0.322-0.622,0.528,0.328,0.105
1702,273037,-5.39,16,81.2,0.709,0.1599,0.8157,0.1796,0.3175,0.3139,0.5842,0.4087,-0.0826,C,0.2454,0.322-0.622,0.528,0.328,0.105
1703,273053,-7.8,16,87.5,0.5153,0.2392,0.755,0.2631,0.4147,0.9432,0.7934,0.4438,-0.2474,C,0.2426,0.322-0.622,0.528,0.328,0.105
1704,273068,-19.92,15,73.3,0.8649,0.1132,0.7717,0.2674,0.438,0.0662,0.3925,0.4409,-0.1986,C,0.1758,0.322-0.622,0.528,0.328,0.105
1705,273082,-3.67,14,100.0,0.6457,0.1925,0.7985,0.2004,0.3977,0.9095,0.8168,0.4636,-0.1323,C,0.1726,0.322-0.622,0.528,0.328,0.105
1706,273098,-17.66,16,87.5,0.9515,0.061,0.7496,0.2846,0.4545,0.0221,0.2622,0.4505,-0.1904,C,0.199,0.322-0.622,0.528,0.328,0.105
1707,273115,-13.44,17,70.6,0.7151,0.1782,0.6526,0.2354,0.4299,0.2129,0.5763,0.4418,-0.1492,C,0.1872,0.322-0.622,0.528,0.328,0.105
1708,273129,-35.55,14,100.0,0.6304,0.1958,0.796,0.3762,0.4166,0.5466,0.8523,0.3781,-0.467,C,0.2225,0.322-0.622,0.528,0.328,0.105
1709,273143,-15.92,14,100.0,0.6911,0.1732,0.7771,0.2244,0.3609,0.5121,0.792,0.4832,-0.1503,C,0.1993,0.322-0.622,0.528,0.328,0.105
1710,273157,-16.2,14,100.0,0.7323,0.1991,0.8126,0.2292,0.4275,0.2204,0.8866,0.4341,-0.1727,C,0.1823,0.322-0.622,0.528,0.328,0.105
1711,273172,-7.08,15,100.0,0.6081,0.215,0.7525,0.2747,0.4145,0.774,0.8658,0.3841,-0.1958,C,0.1737,0.322-0.622,0.528,0.328,0.105
1712,273187,-13.44,15,100.0,0.8156,0.1626,0.8008,0.257,0.4334,0.1912,0.736,0.4453,-0.2009,C,0.195,0.322-0.622,0.528,0.328,0.105
1713,273203,-14.85,16,93.8,0.8689,0.1124,0.6856,0.2769,0.4157,0.0745,0.4998,0.3656,-0.1887,C,0.1638,0.322-0.622,0.528,0.328,0.105
1714,273252,-32.93,49,93.9,0.6408,0.1702,0.5486,0.4483,0.7689,0.4016,0.7063,0.3384,-0.3935,C,0.2022,0.322-0.622,0.528,0.328,0.105
1715,273266,-21.53,14,100.0,0.8022,0.1297,0.7496,0.2827,0.4136,0.1959,0.5995,0.4866,-0.2283,C,0.2212,0.322-0.622,0.528,0.328,0.105
1716,273281,-21.68,15,93.3,0.6805,0.2036,0.7132,0.3791,0.4556,0.3258,0.8335,0.3891,-0.3399,C,0.1911,0.322-0.622,0.528,0.328,0.105
1717,273319,6.43,38,89.5,0.4297,0.2084,0.577,0.4061,0.7014,1.39,0.7136,0.3089,-0.3667,C,0.2047,0.322-0.622,0.529,0.329,0.105
1718,273337,-23.15,18,77.8,0.9347,0.0704,0.6835,0.2979,0.5533,0.0252,0.2573,0.4199,-0.2349,C,0.2257,0.322-0.622,0.529,0.329,0.105
1719,273350,-5.25,13,100.0,0.7122,0.1572,0.862,0.183,0.3962,0.3468,0.6939,0.4659,-0.1193,C,0.2442,0.322-0.622,0.529,0.329,0.105
1720,273364,-6.39,14,100.0,0.5632,0.2098,0.8083,0.2516,0.4065,1.0289,0.8986,0.449,-0.1662,C,0.2125,0.322-0.622,0.529,0.329,0.105
1721,273383,-2.4,19,78.9,0.5023,0.205,0.7353,0.2455,0.3901,1.0975,0.6987,0.4636,-0.1457,C,0.1946,0.322-0.622,0.529,0.329,0.105
1722,273432,-0.01,49,85.7,0.4329,0.1519,0.5566,0.3881,0.754,1.25,0.5917,0.2579,-0.3328,C,0.2291,0.322-0.622,0.529,0.329,0.105
1723,273448,-15.99,16,100.0,0.7261,0.1561,0.7377,0.2295,0.4018,0.7986,0.6885,0.4585,-0.1236,C,0.2356,0.322-0.622,0.529,0.329,0.105
1724,273463,-9.73,15,100.0,0.6532,0.1964,0.7284,0.2144,0.4145,0.4993,0.8674,0.4363,-0.1127,C,0.1597,0.322-0.622,0.529,0.329,0.105
1725,273478,-12.25,15,73.3,0.8546,0.1077,0.7834,0.1985,0.3994,0.0467,0.3749,0.428,-0.1,C,0.1651,0.322-0.622,0.529,0.329,0.105
