episode,timestep,reward,steps,visibility_pct,survived,mean_action_mag,mean_action_jerk,r_track_sum,r_alive_sum,r_jerk_sum,term_reason
667,122462,98.58,112,100.0,0,0.4135,0.378,97.377,11.2,0.0,altitude_high
668,122593,118.43,131,100.0,0,0.3868,0.3897,115.332,13.1,0.0,altitude_high
669,122707,82.1,114,100.0,0,0.5096,0.4598,80.7,11.4,0.0,altitude_high
670,122915,195.22,208,100.0,0,0.3716,0.347,174.416,20.8,0.0,
671,123090,137.38,175,93.1,0,0.4316,0.2781,119.88,17.5,0.0,
672,123298,182.92,208,100.0,0,0.3606,0.3799,172.122,20.8,0.0,altitude_high
673,123403,97.28,105,100.0,0,0.468,0.3653,96.779,10.5,0.0,altitude_high
674,123527,113.01,124,100.0,0,0.4727,0.5258,110.615,12.4,0.0,altitude_high
675,123778,224.36,251,96.8,0,0.4596,0.4475,199.262,25.1,0.0,
676,123938,151.23,160,100.0,0,0.4897,0.3951,145.231,16.0,0.0,altitude_high
677,124223,264.44,285,100.0,0,0.5053,0.4728,235.943,28.5,0.0,
678,124429,122.61,206,86.9,0,0.3608,0.389,102.006,20.6,0.0,
679,124640,168.39,211,93.4,0,0.5822,0.3744,147.287,21.1,0.0,
680,124904,239.14,264,100.0,0,0.339,0.4008,212.744,26.4,0.0,
681,125032,109.17,128,100.0,0,0.394,0.3529,106.372,12.8,0.0,altitude_high
682,125261,187.62,229,97.8,0,0.3844,0.3975,164.724,22.9,0.0,
683,125500,225.76,239,100.0,0,0.4285,0.4493,201.856,23.9,0.0,
684,125666,142.46,166,100.0,0,0.4023,0.3755,135.862,16.6,0.0,altitude_high
685,125851,156.08,185,98.9,0,0.5496,0.402,137.579,18.5,0.0,
686,126015,151.11,164,100.0,0,0.389,0.3887,144.708,16.4,0.0,altitude_high
687,126224,199.29,209,100.0,0,0.3451,0.3492,178.39,20.9,0.0,
688,126458,176.8,234,97.9,0,0.4048,0.3831,153.399,23.4,0.0,
689,126607,121.13,149,100.0,0,0.4086,0.4116,116.23,14.9,0.0,altitude_high
690,126826,174.74,219,100.0,0,0.4532,0.412,152.84,21.9,0.0,
691,126963,126.92,137,100.0,0,0.5087,0.3842,123.223,13.7,0.0,altitude_high
692,127088,86.79,125,100.0,0,0.4487,0.2924,84.288,12.5,0.0,altitude_high
693,127202,90.14,114,100.0,0,0.5084,0.4037,88.738,11.4,0.0,altitude_high
694,127465,245.67,263,100.0,0,0.3974,0.4245,229.366,26.3,0.0,altitude_high
695,127626,160.71,161,100.0,0,0.5231,0.4321,144.608,16.1,0.0,
696,127858,218.56,232,100.0,0,0.4633,0.3981,195.36,23.2,0.0,
697,127997,129.24,139,100.0,0,0.4725,0.3939,125.337,13.9,0.0,altitude_high
698,128178,136.26,181,100.0,0,0.4637,0.3248,128.159,18.1,0.0,altitude_high
699,128387,182.8,209,100.0,0,0.4537,0.3875,171.897,20.9,0.0,altitude_high
700,128580,192.0,193,100.0,0,0.4518,0.4232,182.696,19.3,0.0,altitude_high
701,128745,150.7,165,100.0,0,0.4205,0.4022,144.196,16.5,0.0,altitude_high
702,128874,109.47,129,100.0,0,0.3591,0.3501,106.573,12.9,0.0,altitude_high
703,129048,146.4,174,100.0,0,0.4258,0.3924,139.0,17.4,0.0,altitude_high
704,129222,170.32,174,100.0,0,0.3432,0.432,162.92,17.4,0.0,altitude_high
705,129419,187.51,197,100.0,0,0.4291,0.4613,177.81,19.7,0.0,altitude_high
706,129561,123.68,142,100.0,0,0.4017,0.4706,119.477,14.2,0.0,altitude_high
707,129767,166.69,206,100.0,0,0.4552,0.312,146.092,20.6,0.0,
708,130124,290.99,357,100.0,0,0.3925,0.4035,265.288,35.7,0.0,altitude_high
709,130285,131.15,161,100.0,0,0.5414,0.3808,125.055,16.1,0.0,altitude_high
710,130452,168.61,167,100.0,0,0.4298,0.433,161.908,16.7,0.0,altitude_high
711,130582,103.11,130,100.0,0,0.3863,0.3132,100.106,13.0,0.0,altitude_high
712,130694,95.88,112,100.0,0,0.5044,0.4665,94.68,11.2,0.0,altitude_high
713,130803,94.53,109,100.0,0,0.5238,0.4341,93.631,10.9,0.0,altitude_high
714,130989,151.57,186,100.0,0,0.4068,0.4143,142.974,18.6,0.0,altitude_high
715,131214,217.12,225,100.0,0,0.4269,0.47,194.623,22.5,0.0,
716,131409,198.82,195,100.0,0,0.3459,0.392,189.32,19.5,0.0,altitude_high
717,131578,161.4,169,100.0,0,0.3045,0.4091,154.496,16.9,0.0,altitude_high
718,131808,213.35,230,97.0,0,0.5279,0.4137,190.355,23.0,0.0,
719,131991,145.72,183,100.0,0,0.4086,0.374,127.419,18.3,0.0,
720,132166,150.51,175,97.7,0,0.4365,0.381,133.007,17.5,0.0,
721,132315,132.32,149,100.0,0,0.5099,0.3582,127.416,14.9,0.0,altitude_high
722,132526,160.36,211,100.0,0,0.3853,0.3869,139.259,21.1,0.0,
723,132671,132.91,145,100.0,0,0.4812,0.3389,128.411,14.5,0.0,altitude_high
724,132807,112.8,136,100.0,0,0.4539,0.4312,109.202,13.6,0.0,altitude_high
725,132951,125.35,144,100.0,0,0.4509,0.4379,120.952,14.4,0.0,altitude_high
726,133139,190.33,188,100.0,0,0.4124,0.5012,181.533,18.8,0.0,altitude_high
727,133279,125.42,140,100.0,0,0.4786,0.3758,121.424,14.0,0.0,altitude_high
728,133496,199.37,217,100.0,0,0.4571,0.4812,187.668,21.7,0.0,altitude_high
729,133703,171.48,207,100.0,0,0.3319,0.413,150.782,20.7,0.0,
730,133910,175.97,207,100.0,0,0.4496,0.4033,155.272,20.7,0.0,
731,134072,149.86,162,100.0,0,0.5495,0.487,143.663,16.2,0.0,altitude_high
732,134364,210.85,292,100.0,0,0.4187,0.3523,191.65,29.2,0.0,altitude_low
733,134530,143.22,166,100.0,0,0.4039,0.3165,136.624,16.6,0.0,altitude_high
734,134758,205.0,228,98.7,0,0.4314,0.3257,182.2,22.8,0.0,
735,135004,223.15,246,100.0,0,0.3561,0.4244,198.555,24.6,0.0,
736,135179,153.62,175,100.0,0,0.3433,0.383,146.124,17.5,0.0,altitude_high
737,135330,124.38,151,100.0,0,0.497,0.3919,119.279,15.1,0.0,altitude_high
738,135475,119.76,145,100.0,0,0.4008,0.3889,115.261,14.5,0.0,altitude_high
739,135596,103.69,121,100.0,0,0.5348,0.49,101.592,12.1,0.0,altitude_high
740,135789,160.65,193,100.0,0,0.3673,0.3896,151.345,19.3,0.0,altitude_high
741,135917,112.56,128,100.0,0,0.4398,0.4639,109.759,12.8,0.0,altitude_high
742,136079,160.12,162,100.0,0,0.4236,0.5442,143.915,16.2,0.0,
743,136224,138.77,145,100.0,0,0.4171,0.3921,134.271,14.5,0.0,altitude_high
744,136424,189.3,200,100.0,0,0.4345,0.3975,169.302,20.0,0.0,
745,136585,146.51,161,100.0,0,0.4607,0.4462,140.409,16.1,0.0,altitude_high
746,136743,137.08,158,100.0,0,0.4542,0.3622,131.279,15.8,0.0,altitude_high
747,136926,167.72,183,100.0,0,0.3738,0.3843,149.422,18.3,0.0,
748,137080,147.03,154,100.0,0,0.4638,0.4057,141.631,15.4,0.0,altitude_high
749,137293,192.87,213,100.0,0,0.4451,0.3449,171.57,21.3,0.0,
750,137480,178.29,187,100.0,0,0.4595,0.4962,159.588,18.7,0.0,
751,137693,211.68,213,100.0,0,0.3907,0.3564,190.379,21.3,0.0,
752,137914,209.46,221,100.0,0,0.444,0.3569,187.362,22.1,0.0,
753,138104,194.08,190,100.0,0,0.3731,0.4162,175.078,19.0,0.0,
754,138291,173.1,187,100.0,0,0.37,0.4027,154.395,18.7,0.0,
755,138492,190.7,201,100.0,0,0.3661,0.4065,170.6,20.1,0.0,
756,138720,184.61,228,98.2,0,0.5753,0.296,161.807,22.8,0.0,
757,138977,229.39,257,100.0,0,0.3961,0.4405,203.692,25.7,0.0,
758,139158,171.03,181,100.0,0,0.4393,0.3454,152.932,18.1,0.0,
759,139319,157.77,161,100.0,0,0.4946,0.4163,151.673,16.1,0.0,altitude_high
760,139460,114.05,141,100.0,0,0.4333,0.4211,109.951,14.1,0.0,altitude_high
761,139617,135.55,157,100.0,0,0.386,0.363,129.845,15.7,0.0,altitude_high
762,139794,144.93,177,100.0,0,0.3799,0.4185,137.234,17.7,0.0,altitude_high
763,140203,378.88,409,100.0,0,0.3596,0.3816,337.978,40.9,0.0,
764,140342,132.98,139,100.0,0,0.4053,0.4115,129.081,13.9,0.0,altitude_high
765,140469,81.34,127,100.0,0,0.4613,0.3905,78.638,12.7,0.0,altitude_high
766,140649,170.67,180,100.0,0,0.382,0.4423,162.674,18.0,0.0,altitude_high
767,140781,125.03,132,100.0,0,0.5197,0.5299,121.832,13.2,0.0,altitude_high
768,140922,134.02,141,100.0,0,0.5683,0.4407,129.922,14.1,0.0,altitude_high
769,141086,160.64,164,100.0,0,0.3496,0.4127,154.244,16.4,0.0,altitude_high
770,141307,203.49,221,100.0,0,0.4145,0.4076,181.394,22.1,0.0,
771,141544,231.03,237,100.0,0,0.4031,0.4506,217.331,23.7,0.0,altitude_high
772,141711,147.49,167,100.0,0,0.4417,0.3853,140.786,16.7,0.0,altitude_high
773,141922,195.1,211,100.0,0,0.4826,0.3405,174.0,21.1,0.0,
774,142098,178.68,176,100.0,0,0.4372,0.448,161.076,17.6,0.0,
775,142209,105.43,111,100.0,0,0.3803,0.4258,104.332,11.1,0.0,altitude_high
776,142339,123.09,130,100.0,0,0.3482,0.4537,120.088,13.0,0.0,altitude_high
777,142539,197.99,200,100.0,0,0.4142,0.3915,177.989,20.0,0.0,
778,142676,119.72,137,100.0,0,0.4519,0.4856,116.022,13.7,0.0,altitude_low
779,142819,136.85,143,100.0,0,0.4252,0.4276,132.548,14.3,0.0,altitude_high
780,142943,117.18,124,100.0,0,0.3507,0.4045,114.781,12.4,0.0,altitude_high
781,143143,198.22,200,100.0,0,0.4415,0.4044,178.217,20.0,0.0,
782,143300,136.69,157,100.0,0,0.4485,0.3932,130.988,15.7,0.0,altitude_low
783,143479,146.69,179,100.0,0,0.538,0.4833,138.788,17.9,0.0,altitude_low
784,143653,169.23,174,100.0,0,0.4096,0.4814,151.834,17.4,0.0,
785,143825,143.54,172,100.0,0,0.474,0.4295,136.338,17.2,0.0,altitude_high
786,144022,196.2,197,100.0,0,0.4242,0.4763,176.503,19.7,0.0,
787,144328,240.03,306,100.0,0,0.4952,0.5885,219.434,30.6,0.0,altitude_low
788,144544,83.14,216,79.6,0,0.5591,0.5264,71.541,21.6,0.0,altitude_low
789,144791,248.43,247,100.0,0,0.4252,0.4656,233.733,24.7,0.0,altitude_high
790,145005,178.47,214,99.1,0,0.5135,0.3842,157.065,21.4,0.0,
791,145175,160.49,170,100.0,0,0.5853,0.4885,143.491,17.0,0.0,
792,145374,181.38,199,100.0,0,0.5332,0.3313,161.482,19.9,0.0,
793,145556,122.83,182,89.6,0,0.5469,0.4604,104.627,18.2,0.0,
794,145716,137.95,160,100.0,0,0.4089,0.4497,131.951,16.0,0.0,altitude_high
795,145892,167.83,176,100.0,0,0.367,0.4486,160.232,17.6,0.0,altitude_high
796,146079,169.59,187,99.5,0,0.4783,0.3792,150.887,18.7,0.0,
797,146284,189.21,205,100.0,0,0.4384,0.3867,168.715,20.5,0.0,
798,146462,156.49,178,100.0,0,0.5126,0.4798,138.686,17.8,0.0,
799,146631,142.72,169,100.0,0,0.5605,0.5047,135.816,16.9,0.0,altitude_high
800,146801,153.65,170,100.0,0,0.3895,0.4398,136.645,17.0,0.0,
801,146989,168.37,188,100.0,0,0.4535,0.4284,149.57,18.8,0.0,
802,147130,128.12,141,100.0,0,0.4587,0.3665,124.023,14.1,0.0,altitude_low
803,147298,140.08,168,100.0,0,0.3661,0.3422,133.282,16.8,0.0,altitude_low
804,147482,165.56,184,100.0,0,0.4438,0.4094,147.157,18.4,0.0,
805,147714,219.05,232,100.0,0,0.4108,0.3858,195.855,23.2,0.0,
806,147894,153.8,180,100.0,0,0.5044,0.4894,135.798,18.0,0.0,
807,148078,164.61,184,100.0,0,0.4137,0.4284,146.214,18.4,0.0,
808,148263,190.95,185,100.0,0,0.3391,0.4262,182.447,18.5,0.0,altitude_high
809,148372,90.38,109,100.0,0,0.4875,0.5404,89.484,10.9,0.0,altitude_high
810,148549,174.31,177,100.0,0,0.5042,0.5082,156.613,17.7,0.0,
811,148721,160.92,172,100.0,0,0.396,0.4888,153.718,17.2,0.0,altitude_high
812,148925,192.85,204,100.0,0,0.4753,0.446,172.447,20.4,0.0,
813,149099,165.9,174,100.0,0,0.3527,0.4536,158.501,17.4,0.0,altitude_high
814,149279,165.14,180,100.0,0,0.3454,0.446,157.14,18.0,0.0,altitude_high
815,149485,173.78,206,100.0,0,0.527,0.3634,153.182,20.6,0.0,
816,149697,201.68,212,100.0,0,0.4431,0.4203,180.48,21.2,0.0,
817,149870,160.22,173,100.0,0,0.3602,0.5082,152.92,17.3,0.0,altitude_high
818,150210,320.65,340,100.0,0,0.3571,0.3647,286.649,34.0,0.0,
819,150342,108.41,132,100.0,0,0.5005,0.5805,105.208,13.2,0.0,altitude_high
820,150530,165.89,188,95.7,0,0.514,0.3758,147.092,18.8,0.0,
821,150661,116.75,131,100.0,0,0.451,0.5149,113.654,13.1,0.0,altitude_high
822,150833,140.15,172,91.3,0,0.459,0.4384,122.951,17.2,0.0,
823,151043,201.58,210,100.0,0,0.4312,0.4513,180.584,21.0,0.0,
824,151211,155.32,168,100.0,0,0.4428,0.3826,138.522,16.8,0.0,
825,151395,176.02,184,97.8,0,0.3889,0.3397,157.617,18.4,0.0,
826,151557,145.29,162,100.0,0,0.4257,0.424,139.091,16.2,0.0,altitude_high
827,151769,182.96,212,100.0,0,0.4459,0.4111,161.761,21.2,0.0,
