episode,timestep,reward,steps,visibility_pct,mean_centering_dist,mean_fraction,mean_action_mag,r_stability,r_centering,r_scale,phase,target_offset,init_pos,init_vel,init_ang
471,109836,1287.91,642,0.0,0.0,0.0,0.3417,0.8326,0.0,0.0,0,0.0,0.483,0.333,0.142
472,110308,873.37,472,0.0,0.0,0.0,0.4112,0.7642,0.0,0.0,0,0.0,0.484,0.334,0.142
473,110980,1266.4,672,0.0,0.0,0.0,0.3684,0.869,0.0,0.0,0,0.0,0.485,0.335,0.142
474,111318,472.76,338,0.0,0.0,0.0,0.4201,0.7923,0.0,0.0,0,0.0,0.486,0.336,0.143
475,111780,858.96,462,0.0,0.0,0.0,0.3383,0.8539,0.0,0.0,0,0.0,0.486,0.336,0.143
476,112199,717.37,419,0.0,0.0,0.0,0.3456,0.8666,0.0,0.0,0,0.0,0.487,0.337,0.143
477,113118,2014.17,919,0.0,0.0,0.0,0.3552,0.8916,0.0,0.0,0,0.0,0.489,0.339,0.144
478,113728,1052.04,610,0.0,0.0,0.0,0.3937,0.802,0.0,0.0,0,0.0,0.49,0.34,0.145
479,114199,832.06,471,0.0,0.0,0.0,0.3755,0.7723,0.0,0.0,0,0.0,0.49,0.34,0.145
480,115162,1847.3,963,0.0,0.0,0.0,0.3745,0.8086,0.0,0.0,0,0.0,0.492,0.342,0.146
481,115714,942.39,552,0.0,0.0,0.0,0.3901,0.7392,0.0,0.0,0,0.0,0.493,0.343,0.146
482,116347,1093.86,633,0.0,0.0,0.0,0.3533,0.7174,0.0,0.0,0,0.0,0.494,0.344,0.147
483,116945,1244.84,598,0.0,0.0,0.0,0.3516,0.8176,0.0,0.0,0,0.0,0.495,0.345,0.147
484,118566,3539.28,1621,0.0,0.0,0.0,0.361,0.8534,0.0,0.0,0,0.0,0.498,0.348,0.149
485,119371,1718.46,805,0.0,0.0,0.0,0.3201,0.8635,0.0,0.0,0,0.0,0.499,0.349,0.149
486,120371,1344.87,1000,0.0,0.0,0.0,0.356,0.8396,0.0,0.0,A,0.1,0.2,0.1,0.05
487,121183,1399.02,812,71.6,0.5437,0.1523,0.3478,0.8439,0.6967,0.4696,A,0.101,0.2,0.1,0.05
488,121418,244.27,235,31.1,0.2958,0.2132,0.436,0.8023,0.734,0.2259,A,0.101,0.2,0.1,0.05
489,122052,1080.99,634,80.4,0.6134,0.1086,0.4139,0.7612,0.7535,0.3857,A,0.101,0.201,0.1,0.05
490,122463,425.62,411,49.6,0.6774,0.1308,0.4493,0.746,0.5406,0.2658,A,0.102,0.201,0.1,0.05
491,122676,246.52,213,36.2,0.2691,0.2201,0.5342,0.6349,0.9322,0.2667,A,0.102,0.201,0.1,0.05
492,123054,347.33,378,42.3,0.538,0.1023,0.4324,0.8208,0.5175,0.1742,A,0.102,0.201,0.101,0.05
493,123462,769.71,408,74.5,0.5948,0.1456,0.3989,0.7564,0.9069,0.4894,A,0.102,0.201,0.101,0.05
494,123968,600.43,506,36.4,0.3797,0.1737,0.4501,0.8056,0.7844,0.2392,A,0.103,0.201,0.101,0.05
495,124255,402.8,287,47.4,0.4316,0.2273,0.4167,0.8554,0.6748,0.4289,A,0.103,0.201,0.101,0.05
496,124487,361.94,232,38.4,0.2217,0.2217,0.4836,0.7826,1.13,0.2978,A,0.103,0.201,0.101,0.05
497,124790,383.97,303,47.9,0.5198,0.1862,0.4632,0.8778,0.5684,0.3704,A,0.103,0.202,0.101,0.05
498,125092,452.11,302,51.3,0.449,0.178,0.4279,0.7592,0.8795,0.3748,A,0.103,0.202,0.101,0.05
499,125723,553.58,631,38.0,0.5114,0.1692,0.4515,0.6395,0.5877,0.2779,A,0.104,0.202,0.101,0.05
500,126173,304.22,450,38.9,0.591,0.1535,0.4589,0.6233,0.4526,0.2284,A,0.104,0.202,0.101,0.05
501,126776,713.37,603,49.8,0.5496,0.1668,0.3631,0.8772,0.454,0.3682,A,0.105,0.202,0.101,0.05
502,127141,474.09,365,58.6,0.6004,0.149,0.4404,0.6718,0.7067,0.3553,A,0.105,0.202,0.101,0.05
503,127417,429.15,276,58.3,0.4908,0.1667,0.417,0.7069,0.8641,0.4304,A,0.105,0.202,0.101,0.05
504,127970,732.72,553,59.7,0.5788,0.1136,0.3978,0.7741,0.6535,0.3082,A,0.105,0.203,0.101,0.05
505,128430,696.15,460,57.8,0.5113,0.1331,0.3708,0.7392,0.8721,0.3367,A,0.106,0.203,0.101,0.05
506,128987,420.59,557,27.6,0.4051,0.2202,0.4542,0.718,0.5347,0.2413,A,0.106,0.203,0.101,0.05
507,129474,680.63,487,64.1,0.6429,0.1119,0.4276,0.6947,0.75,0.3226,A,0.106,0.203,0.102,0.05
508,129761,531.78,287,73.2,0.5686,0.1618,0.3685,0.7014,0.9246,0.523,A,0.107,0.203,0.102,0.05
509,130376,744.54,615,63.4,0.6824,0.1003,0.4257,0.7836,0.514,0.2844,A,0.107,0.203,0.102,0.05
510,130878,668.07,502,52.4,0.5346,0.1332,0.3926,0.7317,0.7841,0.3036,A,0.107,0.204,0.102,0.05
511,131424,766.93,546,57.5,0.5674,0.1377,0.4449,0.7259,0.7859,0.3264,A,0.108,0.204,0.102,0.05
512,131795,508.76,371,56.6,0.5452,0.186,0.44,0.6252,0.749,0.4535,A,0.108,0.204,0.102,0.05
513,132175,367.22,380,47.1,0.5769,0.1803,0.4474,0.6335,0.5215,0.3594,A,0.108,0.204,0.102,0.05
514,132593,258.94,418,27.8,0.5019,0.1966,0.435,0.6845,0.4564,0.2228,A,0.108,0.204,0.102,0.05
515,132927,486.35,334,56.0,0.4923,0.1583,0.469,0.5474,0.9789,0.3926,A,0.109,0.204,0.102,0.05
516,133501,513.49,574,35.0,0.4749,0.1523,0.3974,0.6864,0.639,0.2299,A,0.109,0.205,0.102,0.05
517,134028,432.63,527,43.3,0.6265,0.157,0.4311,0.7168,0.3997,0.284,A,0.109,0.205,0.102,0.05
518,134349,421.35,321,58.6,0.5905,0.1802,0.3921,0.7861,0.518,0.4505,A,0.11,0.205,0.102,0.05
519,134702,550.36,353,70.3,0.5899,0.1235,0.3564,0.7415,0.7442,0.3848,A,0.11,0.205,0.102,0.05
520,135093,452.48,391,50.9,0.5926,0.1513,0.4632,0.6893,0.6548,0.3273,A,0.11,0.205,0.103,0.05
521,135792,603.07,699,44.6,0.6004,0.1134,0.4391,0.753,0.4556,0.2152,A,0.111,0.205,0.103,0.05
522,136323,575.27,531,53.1,0.6018,0.1438,0.3939,0.7944,0.4377,0.3317,A,0.111,0.205,0.103,0.05
523,136803,346.04,480,46.7,0.6866,0.1565,0.4351,0.6999,0.2559,0.3157,A,0.111,0.206,0.103,0.05
524,137310,686.66,507,60.6,0.5584,0.1611,0.3971,0.7087,0.6472,0.4076,A,0.112,0.206,0.103,0.05
525,137644,565.37,334,71.0,0.5674,0.1366,0.4205,0.7338,0.8509,0.4211,A,0.112,0.206,0.103,0.05
526,138145,654.42,501,55.3,0.6325,0.1564,0.4216,0.7822,0.6477,0.3405,A,0.112,0.206,0.103,0.05
527,138401,447.46,256,77.3,0.6561,0.1678,0.3201,0.8222,0.6374,0.5499,A,0.112,0.206,0.103,0.05
528,138937,918.2,536,64.2,0.551,0.1797,0.3569,0.7545,0.8347,0.497,A,0.113,0.206,0.103,0.05
529,139348,453.02,411,43.1,0.4948,0.1676,0.4045,0.7026,0.6749,0.3154,A,0.113,0.206,0.103,0.05
530,139764,763.8,416,66.3,0.5435,0.1293,0.3281,0.8135,0.9981,0.3755,A,0.113,0.207,0.103,0.05
531,140202,717.54,438,53.4,0.4118,0.1826,0.3835,0.7182,1.0026,0.4025,A,0.113,0.207,0.103,0.05
532,140413,518.14,211,81.0,0.4745,0.234,0.3156,0.7435,1.24,0.7052,A,0.114,0.207,0.103,0.05
533,140897,882.37,484,66.7,0.547,0.1394,0.3362,0.7957,0.9878,0.3815,A,0.114,0.207,0.103,0.05
534,142059,591.19,1162,28.3,0.6867,0.1403,0.3439,0.8179,0.24,0.1723,A,0.115,0.207,0.104,0.05
535,142383,568.31,324,67.6,0.5752,0.1405,0.3851,0.78,0.9094,0.4132,A,0.115,0.207,0.104,0.05
536,142972,971.64,589,64.2,0.5375,0.132,0.3251,0.7828,0.8846,0.3409,A,0.115,0.208,0.104,0.05
537,143973,552.86,1001,20.1,0.4126,0.2164,0.3141,0.8117,0.3683,0.1804,A,0.116,0.208,0.104,0.05
538,144568,640.97,595,42.0,0.5281,0.1694,0.3962,0.7559,0.6179,0.2889,A,0.116,0.208,0.104,0.05
539,145333,741.62,765,38.8,0.5433,0.1808,0.3847,0.7666,0.5313,0.2901,A,0.117,0.208,0.104,0.05
540,146081,391.47,748,26.1,0.5722,0.1473,0.396,0.8216,0.2963,0.1545,A,0.117,0.209,0.104,0.05
541,147124,431.42,1043,16.9,0.3885,0.2097,0.3507,0.7945,0.3257,0.1333,A,0.118,0.209,0.105,0.05
542,147803,758.5,679,35.9,0.4027,0.1803,0.3929,0.7932,0.7302,0.2444,A,0.119,0.209,0.105,0.05
543,149000,1153.68,1197,32.0,0.5087,0.1505,0.3483,0.8935,0.5433,0.2121,A,0.119,0.21,0.105,0.05
544,149725,448.34,725,29.9,0.6574,0.1897,0.3723,0.8639,0.235,0.2326,A,0.12,0.21,0.105,0.05
545,150462,437.9,737,27.8,0.5814,0.1803,0.4222,0.7553,0.3591,0.2146,A,0.12,0.21,0.105,0.05
546,151122,904.0,660,55.2,0.6318,0.1828,0.3105,0.8899,0.5115,0.4294,A,0.121,0.21,0.105,0.05
547,152040,1699.53,918,81.4,0.6307,0.1267,0.2833,0.872,0.7075,0.46,A,0.121,0.211,0.105,0.05
548,152605,785.82,565,71.3,0.6887,0.1263,0.3285,0.871,0.4051,0.4105,A,0.122,0.211,0.105,0.05
549,153258,866.18,653,55.4,0.6063,0.1595,0.334,0.7861,0.6109,0.3836,A,0.122,0.211,0.106,0.05
550,154655,990.84,1397,45.0,0.7664,0.1139,0.4021,0.7427,0.3088,0.2099,A,0.123,0.212,0.106,0.05
551,155401,1982.43,746,81.2,0.4538,0.1775,0.3016,0.8956,1.3405,0.6151,A,0.124,0.212,0.106,0.05
552,156058,488.8,657,35.6,0.6298,0.1806,0.3365,0.8365,0.2911,0.2742,A,0.124,0.212,0.106,0.05
553,156729,1339.89,671,69.7,0.5178,0.157,0.3323,0.8928,0.9333,0.4787,A,0.124,0.212,0.106,0.05
554,157337,1317.03,608,71.1,0.5296,0.1754,0.3385,0.9002,1.0261,0.5426,A,0.125,0.212,0.106,0.05
555,158132,1358.57,795,73.7,0.6451,0.1347,0.3463,0.9255,0.6168,0.437,A,0.125,0.213,0.106,0.05
556,158756,474.25,624,53.5,0.7833,0.1054,0.4584,0.7096,0.2747,0.2543,A,0.126,0.213,0.106,0.05
557,159868,1795.61,1112,69.2,0.6051,0.1404,0.3818,0.8608,0.6219,0.4428,A,0.127,0.213,0.107,0.05
558,162105,493.25,2237,11.4,0.5653,0.1958,0.3774,0.8825,0.1327,0.0943,A,0.128,0.214,0.107,0.05
559,163626,2406.26,1521,69.7,0.7041,0.1097,0.3491,0.9472,0.5788,0.3583,A,0.129,0.215,0.107,0.05
560,165279,1779.78,1653,42.2,0.5089,0.1339,0.4145,0.7996,0.602,0.2503,A,0.13,0.215,0.108,0.05
561,166293,1377.58,1014,59.5,0.692,0.1307,0.3727,0.852,0.57,0.3467,A,0.131,0.215,0.108,0.05
562,167361,1236.13,1068,60.0,0.6815,0.0973,0.4058,0.9164,0.3799,0.262,A,0.132,0.216,0.108,0.05
563,168204,1136.16,843,67.0,0.7308,0.1268,0.3871,0.806,0.5003,0.376,A,0.132,0.216,0.108,0.05
564,169231,1128.72,1027,51.1,0.6975,0.1443,0.3815,0.8536,0.4369,0.3027,A,0.133,0.216,0.108,0.05
565,170269,1208.63,1038,50.9,0.6838,0.1334,0.387,0.9017,0.4734,0.2846,A,0.134,0.217,0.108,0.05
566,171504,1167.45,1235,52.1,0.7717,0.0867,0.381,0.9435,0.2743,0.2082,A,0.134,0.217,0.109,0.05
567,172901,1096.45,1397,34.4,0.6729,0.1315,0.4474,0.8922,0.3642,0.1872,A,0.135,0.218,0.109,0.05
568,174134,988.98,1233,43.0,0.8438,0.0919,0.4045,0.9346,0.2561,0.1838,A,0.136,0.218,0.109,0.05
569,175289,1245.86,1155,52.1,0.6919,0.1136,0.4365,0.9253,0.3753,0.2536,A,0.137,0.218,0.109,0.05
570,178289,2132.84,3000,42.8,0.8549,0.0953,0.4063,0.9376,0.1507,0.1872,A,0.139,0.219,0.11,0.05
571,180092,3305.49,1803,76.3,0.5963,0.1167,0.3863,0.94,0.7182,0.4013,A,0.14,0.22,0.11,0.05
572,183092,3534.17,3000,61.3,0.7053,0.1165,0.3597,0.9792,0.2568,0.3219,A,0.142,0.221,0.111,0.05
573,184688,1683.32,1596,67.6,0.7976,0.0802,0.4322,0.8735,0.2481,0.2537,A,0.143,0.222,0.111,0.05
574,186354,2187.79,1666,84.9,0.7774,0.0572,0.3685,0.9391,0.2765,0.2422,A,0.144,0.222,0.111,0.05
575,187292,1386.39,938,64.1,0.6808,0.1271,0.41,0.8616,0.6317,0.3426,A,0.145,0.222,0.111,0.05
576,189932,1734.17,2640,38.8,0.7409,0.0869,0.3496,0.9394,0.1688,0.1591,A,0.147,0.223,0.112,0.05
577,192932,881.0,3000,10.0,0.5045,0.1476,0.3559,0.9828,0.1508,0.0586,A,0.149,0.224,0.112,0.05
578,195932,1369.92,3000,20.8,0.6504,0.1314,0.4075,0.9387,0.1857,0.1203,A,0.151,0.225,0.113,0.05
579,196283,481.77,351,64.4,0.6671,0.1903,0.4181,0.7468,0.4911,0.5158,A,0.151,0.225,0.113,0.05
580,199283,1340.99,3000,26.4,0.8752,0.1017,0.3946,0.9167,0.1366,0.1245,A,0.153,0.226,0.113,0.05
581,202283,2184.46,3000,29.5,0.6659,0.1374,0.3866,0.918,0.3356,0.1729,A,0.155,0.227,0.114,0.05
582,205283,2561.97,3000,45.1,0.7089,0.1016,0.4493,0.9108,0.2664,0.2154,A,0.157,0.228,0.114,0.05
583,207583,1804.24,2300,49.6,0.8631,0.0823,0.4651,0.8211,0.2609,0.2,A,0.158,0.229,0.115,0.05
584,209280,1625.52,1697,34.7,0.5384,0.1489,0.4551,0.8422,0.5413,0.2255,A,0.16,0.23,0.115,0.05
585,212280,3486.79,3000,41.6,0.5298,0.1144,0.413,0.9403,0.5754,0.2196,A,0.162,0.231,0.115,0.05
586,215280,7087.44,3000,77.4,0.497,0.1366,0.3892,0.9254,1.1726,0.4716,A,0.164,0.232,0.116,0.05
587,218280,5041.33,3000,63.6,0.5632,0.1107,0.3863,0.8834,0.8136,0.3307,A,0.166,0.233,0.116,0.05
588,221280,6636.14,3000,71.3,0.4958,0.1298,0.3584,0.9138,1.1328,0.4338,A,0.168,0.234,0.117,0.05
589,224280,1810.14,3000,32.3,0.7394,0.0817,0.3776,0.9636,0.1856,0.1256,A,0.17,0.235,0.117,0.05
590,227280,4157.59,3000,52.7,0.5641,0.1281,0.3764,0.9428,0.601,0.3044,A,0.172,0.236,0.118,0.05
591,228916,365.47,1636,9.9,0.5671,0.2007,0.3729,0.953,0.1004,0.0769,A,0.173,0.236,0.118,0.05
592,229625,396.72,709,23.7,0.5604,0.1752,0.4044,0.9292,0.225,0.1809,A,0.173,0.237,0.118,0.05
593,232625,2633.6,3000,51.9,0.8256,0.087,0.4079,0.9484,0.1784,0.2212,A,0.175,0.238,0.119,0.05
594,235625,1104.46,3000,11.3,0.4784,0.2102,0.3906,0.9843,0.1706,0.0986,A,0.177,0.239,0.119,0.05
595,238625,531.49,3000,7.1,0.5689,0.186,0.4301,0.9612,0.0892,0.0556,A,0.179,0.24,0.12,0.05
596,241625,155.58,3000,4.1,0.8116,0.1499,0.4571,0.9617,0.0233,0.0257,A,0.181,0.241,0.12,0.05
597,244173,2288.33,2548,44.3,0.6553,0.1397,0.4079,0.8531,0.3132,0.2865,A,0.183,0.241,0.121,0.05
598,246586,81.6,2413,6.3,0.6804,0.1573,0.3844,0.8906,0.0418,0.0423,A,0.184,0.242,0.121,0.05
599,248219,416.87,1633,12.9,0.5873,0.1859,0.3981,0.8833,0.1449,0.1019,A,0.185,0.243,0.121,0.05
600,250129,352.14,1910,11.6,0.5611,0.1799,0.4163,0.8963,0.0834,0.0934,A,0.187,0.243,0.122,0.05
601,251639,327.37,1510,15.9,0.6867,0.1003,0.4471,0.8061,0.1826,0.0707,A,0.188,0.244,0.122,0.05
602,252599,534.58,960,17.6,0.3781,0.191,0.414,0.8896,0.3546,0.1462,A,0.188,0.244,0.122,0.05
603,254832,45.06,2233,4.7,0.4852,0.1971,0.448,0.8812,0.0569,0.0396,A,0.19,0.245,0.122,0.05
604,255657,765.88,825,32.2,0.5241,0.1884,0.4196,0.9091,0.4808,0.2248,A,0.19,0.245,0.123,0.05
605,256969,421.08,1312,15.9,0.7656,0.1123,0.4201,0.9466,0.1386,0.0808,A,0.191,0.246,0.123,0.05
606,259969,1209.33,3000,14.6,0.582,0.145,0.4315,0.918,0.24,0.0959,A,0.193,0.247,0.123,0.05
607,262969,69.3,3000,3.9,0.4696,0.2101,0.4094,0.8965,0.0545,0.0332,A,0.195,0.248,0.124,0.05
608,263688,207.43,719,16.1,0.6073,0.1966,0.395,0.9036,0.0977,0.1382,A,0.196,0.248,0.124,0.05
609,266688,5039.66,3000,77.7,0.7317,0.1248,0.4128,0.9034,0.5308,0.4514,A,0.198,0.249,0.124,0.05
610,269688,6227.07,3000,83.4,0.6257,0.1356,0.3991,0.9296,0.7727,0.5239,A,0.2,0.25,0.125,0.05
611,272688,5775.59,3000,79.4,0.6764,0.108,0.4179,0.9409,0.7687,0.4036,A,0.202,0.251,0.125,0.05
612,275688,3289.23,3000,54.0,0.663,0.0811,0.4419,0.9136,0.4129,0.2067,A,0.204,0.252,0.126,0.05
613,278688,7331.89,3000,92.9,0.5686,0.1029,0.4059,0.9547,1.0912,0.4526,A,0.206,0.253,0.126,0.05
614,281688,7411.96,3000,94.5,0.5857,0.0925,0.4415,0.9092,1.1729,0.4149,A,0.208,0.254,0.127,0.05
615,284688,5353.7,3000,95.4,0.8149,0.0786,0.4156,0.9423,0.5072,0.3633,A,0.21,0.255,0.127,0.05
616,287688,7637.23,3000,91.5,0.5239,0.0803,0.4248,0.9525,1.3132,0.3452,A,0.212,0.256,0.128,0.05
617,290688,6581.87,3000,89.5,0.6087,0.0911,0.4221,0.9485,0.9505,0.3811,A,0.214,0.257,0.128,0.05
618,293688,7049.05,3000,84.7,0.5323,0.0918,0.4069,0.945,1.1726,0.3664,A,0.216,0.258,0.129,0.05
619,296688,5649.83,3000,80.8,0.663,0.1069,0.4268,0.9412,0.7042,0.4093,A,0.218,0.259,0.129,0.05
620,299688,5303.34,3000,82.7,0.7,0.1007,0.4184,0.9328,0.588,0.3983,A,0.22,0.26,0.13,0.05
621,302688,7627.22,3000,98.4,0.5771,0.1031,0.4142,0.9546,1.1035,0.4775,A,0.222,0.261,0.13,0.05
622,305688,4469.03,3000,80.9,0.7956,0.11,0.4383,0.9365,0.3085,0.4187,A,0.224,0.262,0.131,0.05
623,308688,1387.82,3000,16.8,0.5761,0.1899,0.3719,0.9914,0.1697,0.132,A,0.226,0.263,0.131,0.05
624,311688,7163.59,3000,91.0,0.5918,0.1418,0.3888,0.9635,0.902,0.5956,A,0.228,0.264,0.132,0.05
625,314688,2311.37,3000,38.0,0.7338,0.1213,0.4176,0.9466,0.2178,0.2169,A,0.23,0.265,0.132,0.05
626,317688,7634.37,3000,100.0,0.573,0.1983,0.3726,0.9864,0.6505,0.894,A,0.232,0.266,0.133,0.05
627,320688,523.0,3000,8.5,0.6492,0.0912,0.4203,0.9785,0.0723,0.036,A,0.234,0.267,0.133,0.05
628,323688,3436.83,3000,57.0,0.7774,0.1175,0.4556,0.9193,0.337,0.3047,A,0.236,0.268,0.134,0.05
629,326688,6199.26,3000,94.8,0.7117,0.1245,0.4305,0.946,0.5974,0.5526,A,0.238,0.269,0.134,0.05
630,329688,8718.39,3000,100.0,0.5385,0.1577,0.4255,0.9416,1.2392,0.6952,A,0.24,0.27,0.135,0.05
631,332688,6406.01,3000,88.0,0.6266,0.1104,0.4175,0.9494,0.8314,0.4527,A,0.242,0.271,0.135,0.05
632,335688,7939.74,3000,100.0,0.6117,0.121,0.4042,0.951,1.0991,0.5694,A,0.244,0.272,0.136,0.05
633,338688,8247.33,3000,96.7,0.5797,0.1578,0.4066,0.9243,1.1812,0.6466,A,0.246,0.273,0.136,0.05
634,341688,6828.47,3000,99.2,0.7098,0.1504,0.4262,0.9385,0.6302,0.6871,A,0.248,0.274,0.137,0.05
635,344688,6228.73,3000,89.8,0.7007,0.1433,0.4781,0.8897,0.6915,0.5616,A,0.25,0.275,0.137,0.05
636,347688,9363.51,3000,100.0,0.4667,0.1343,0.3787,0.9631,1.5092,0.622,A,0.252,0.276,0.138,0.05
637,350688,7855.23,3000,100.0,0.5771,0.2237,0.3719,0.9829,0.6726,0.9496,A,0.254,0.277,0.138,0.05
638,353688,9075.78,3000,99.3,0.4985,0.1922,0.4065,0.9463,1.2828,0.7765,A,0.256,0.278,0.139,0.05
639,356688,9764.23,3000,100.0,0.4863,0.1905,0.4033,0.9433,1.4598,0.8243,A,0.258,0.279,0.139,0.05
640,359688,7123.48,3000,99.7,0.6376,0.1531,0.4144,0.9568,0.682,0.7146,A,0.26,0.28,0.14,0.05
641,362688,7147.76,3000,99.5,0.6301,0.177,0.4142,0.9594,0.6589,0.7478,A,0.262,0.281,0.14,0.05
642,365688,7087.19,3000,100.0,0.6419,0.1688,0.4329,0.9591,0.6121,0.7702,A,0.264,0.282,0.141,0.05
643,368688,7231.55,3000,98.2,0.6106,0.1605,0.4347,0.9439,0.746,0.7204,A,0.266,0.283,0.141,0.05
644,371688,7729.19,3000,99.8,0.6051,0.1808,0.4166,0.9602,0.8036,0.794,A,0.268,0.284,0.142,0.05
645,374688,8059.81,3000,95.1,0.558,0.166,0.4576,0.9104,1.0942,0.7052,A,0.27,0.285,0.142,0.05
646,377688,10227.67,3000,99.3,0.4639,0.156,0.4348,0.9264,1.7481,0.7132,A,0.272,0.286,0.143,0.05
647,380688,9056.02,3000,99.8,0.5219,0.1609,0.4548,0.9227,1.3743,0.69,A,0.274,0.287,0.143,0.05
648,383688,10273.55,3000,99.9,0.4234,0.1455,0.4123,0.9613,1.7642,0.6738,A,0.276,0.288,0.144,0.05
649,386688,10696.7,3000,99.7,0.4147,0.1068,0.4369,0.9599,2.0912,0.4952,A,0.278,0.289,0.144,0.05
650,389688,8774.85,3000,97.8,0.4849,0.085,0.4387,0.954,1.58,0.3877,A,0.28,0.29,0.145,0.05
651,392688,2336.47,3000,23.6,0.4331,0.1334,0.3896,0.9868,0.4012,0.1473,A,0.282,0.291,0.145,0.05
652,395688,10689.52,3000,96.8,0.3851,0.1335,0.4272,0.9481,2.0411,0.5817,A,0.284,0.292,0.146,0.05
653,398688,10044.93,3000,99.4,0.4394,0.1581,0.4232,0.9627,1.6717,0.6994,A,0.286,0.293,0.146,0.05
654,401688,6732.47,3000,99.9,0.5806,0.1089,0.4377,0.9722,0.7454,0.5089,A,0.288,0.294,0.147,0.05
655,404688,10291.64,3000,98.5,0.3939,0.1235,0.4325,0.9615,1.9044,0.5559,A,0.29,0.295,0.147,0.05
656,406766,2592.68,2078,51.7,0.6252,0.1272,0.4514,0.9449,0.5044,0.2752,A,0.291,0.296,0.148,0.05
657,407377,250.69,611,21.3,0.5651,0.1659,0.4608,0.7598,0.3039,0.1374,A,0.292,0.296,0.148,0.05
658,410377,4621.6,3000,70.7,0.71,0.0941,0.4834,0.9436,0.5725,0.2988,A,0.294,0.297,0.148,0.05
659,412940,162.48,2563,7.4,0.7019,0.1338,0.4473,0.8847,0.0696,0.0375,A,0.295,0.298,0.149,0.05
660,415940,9096.86,3000,99.0,0.5108,0.1964,0.4098,0.9714,1.2548,0.7993,A,0.297,0.299,0.149,0.05
661,418940,9092.14,3000,100.0,0.4779,0.1619,0.402,0.9791,1.2839,0.7503,A,0.299,0.3,0.15,0.05
662,421940,10936.56,3000,100.0,0.3888,0.1753,0.3978,0.981,1.877,0.7715,B,0.301,0.301,0.15,0.05
663,424940,10629.19,3000,99.6,0.3914,0.1165,0.421,0.9737,2.011,0.5418,B,0.303,0.302,0.151,0.05
664,427940,9144.11,3000,100.0,0.5254,0.1715,0.3906,0.9699,1.2955,0.7639,B,0.304,0.303,0.151,0.051
665,430940,13559.58,3000,100.0,0.2489,0.1697,0.3907,0.9931,2.7229,0.7929,B,0.306,0.304,0.152,0.051
666,433940,13737.0,3000,100.0,0.2644,0.2083,0.3488,0.9935,2.6556,0.9197,B,0.308,0.305,0.153,0.051
667,436940,13554.18,3000,100.0,0.2651,0.2464,0.3699,0.9833,2.574,0.9392,B,0.309,0.306,0.153,0.052
668,439940,11397.56,3000,100.0,0.3408,0.1531,0.3837,0.9876,2.078,0.7139,B,0.311,0.307,0.154,0.052
669,442940,11187.43,3000,100.0,0.363,0.1576,0.3968,0.9798,1.9861,0.7386,B,0.312,0.308,0.154,0.052
670,445940,8844.22,3000,100.0,0.4842,0.2143,0.3406,0.9963,1.0524,0.893,B,0.314,0.309,0.155,0.052
671,448940,7719.46,3000,100.0,0.5651,0.2485,0.3553,0.996,0.6191,0.9517,B,0.316,0.31,0.155,0.053
672,451940,6340.62,3000,93.3,0.5338,0.0964,0.4129,0.9925,0.7535,0.4216,B,0.317,0.312,0.156,0.053
673,454940,12174.91,3000,100.0,0.2693,0.1048,0.3793,0.9946,2.5731,0.4746,B,0.319,0.313,0.156,0.053
674,457940,10972.44,3000,100.0,0.3899,0.1857,0.4187,0.9753,1.806,0.8554,B,0.321,0.314,0.157,0.053
675,460940,10223.54,3000,100.0,0.4479,0.2007,0.3883,0.984,1.5538,0.8553,B,0.322,0.315,0.157,0.054
676,463940,12344.73,3000,100.0,0.328,0.1976,0.3758,0.9899,2.2183,0.8956,B,0.324,0.316,0.158,0.054
677,466940,10128.88,3000,100.0,0.4029,0.1488,0.3764,0.9916,1.6729,0.6984,B,0.325,0.317,0.158,0.054
678,469940,11852.45,3000,100.0,0.3361,0.1892,0.3869,0.991,2.0799,0.8695,B,0.327,0.318,0.159,0.054
679,472940,11505.79,3000,100.0,0.3433,0.2056,0.3751,0.9954,2.0193,0.8133,B,0.329,0.319,0.16,0.055
680,475940,12076.28,3000,100.0,0.3607,0.2446,0.3604,0.9739,2.1325,0.9043,B,0.33,0.32,0.16,0.055
681,478940,8731.17,3000,100.0,0.4872,0.2184,0.411,0.9822,1.0478,0.8686,B,0.332,0.321,0.161,0.055
682,481940,9604.53,3000,100.0,0.4591,0.2269,0.4287,0.9881,1.2278,0.9719,B,0.333,0.322,0.161,0.056
683,484940,9502.38,3000,100.0,0.4772,0.2197,0.4278,0.9792,1.245,0.9215,B,0.335,0.323,0.162,0.056
684,487940,7492.42,3000,99.7,0.5764,0.236,0.4165,0.9903,0.5871,0.9146,B,0.337,0.324,0.162,0.056
685,490940,6550.06,3000,99.7,0.6708,0.1462,0.4355,0.9759,0.5285,0.6687,B,0.338,0.326,0.163,0.056
686,493940,6521.04,3000,100.0,0.5311,0.0729,0.4071,0.9937,0.8187,0.3465,B,0.34,0.327,0.163,0.057
687,496940,13020.74,3000,100.0,0.2779,0.1778,0.3885,0.997,2.5043,0.8315,B,0.342,0.328,0.164,0.057
688,499940,314.51,3000,6.2,0.6714,0.0288,0.422,0.9915,0.0376,0.013,B,0.343,0.329,0.164,0.057
689,502940,8461.74,3000,100.0,0.4761,0.1442,0.4197,0.9879,1.1436,0.6757,B,0.345,0.33,0.165,0.057
