episode,timestep,reward,steps,visibility_pct,mean_centering_dist,mean_fraction,mean_action_mag,mean_action_jerk,r_stability,r_centering,r_scale,r_vel_damp,r_smooth,phase,target_speed,target_offset,init_pos,init_vel,init_ang
3926,303533,-34.66,61,88.5,0.5873,0.1739,0.4927,0.4242,0.7564,0.5595,0.5923,0.3743,-0.3807,C,0.2113,0.322-0.622,0.593,0.393,0.116
3927,303556,-24.12,23,91.3,0.7133,0.1502,0.6512,0.3424,0.6211,0.2994,0.6383,0.4454,-0.2952,C,0.2174,0.322-0.622,0.593,0.393,0.116
3928,303570,-16.76,14,100.0,0.7285,0.1763,0.7486,0.2831,0.4241,0.4138,0.7875,0.4657,-0.2263,C,0.2471,0.322-0.622,0.593,0.393,0.116
3929,303584,-5.86,14,92.9,0.5942,0.2059,0.8626,0.1936,0.391,0.8404,0.79,0.3816,-0.1463,C,0.1844,0.322-0.622,0.593,0.393,0.116
3930,303598,-6.95,14,85.7,0.669,0.1849,0.8597,0.1454,0.3334,0.4086,0.6934,0.3869,-0.1108,C,0.2,0.322-0.622,0.593,0.393,0.116
3931,303612,-23.45,14,64.3,0.9931,0.0381,0.7642,0.2002,0.4055,0.0113,0.1406,0.4747,-0.1073,C,0.2329,0.322-0.622,0.593,0.393,0.116
3932,303626,-22.71,14,35.7,1.1585,0.0281,0.9014,0.0639,0.3298,0.0005,0.0655,0.4044,-0.0115,C,0.1968,0.322-0.622,0.593,0.393,0.116
3933,303644,-22.5,18,77.8,0.7266,0.153,0.7417,0.2456,0.4889,0.1623,0.5439,0.3735,-0.1456,C,0.2162,0.322-0.622,0.594,0.394,0.116
3934,303664,-39.29,20,0.0,0.0,0.0,0.7143,0.2178,0.4971,0.0,0.0,0.3274,-0.1385,C,0.2433,0.322-0.622,0.594,0.394,0.116
3935,303679,-10.61,15,73.3,0.817,0.0975,0.8244,0.1657,0.4237,0.0888,0.334,0.4517,-0.0825,C,0.2451,0.322-0.622,0.594,0.394,0.116
3936,303692,-20.9,13,84.6,0.7071,0.1649,0.8586,0.1505,0.3858,0.2396,0.6416,0.3775,-0.0703,C,0.2251,0.322-0.622,0.594,0.394,0.116
3937,303705,-3.23,13,100.0,0.5838,0.2139,0.812,0.1433,0.4174,1.0039,0.8733,0.4255,-0.0661,C,0.1669,0.322-0.622,0.594,0.394,0.116
3938,303718,-0.03,13,100.0,0.6915,0.1783,0.8813,0.1259,0.4428,0.4105,0.8,0.3742,-0.0424,C,0.2081,0.322-0.622,0.594,0.394,0.116
3939,303732,-25.95,14,100.0,0.6879,0.1749,0.8268,0.248,0.3667,0.6287,0.7777,0.4761,-0.2528,C,0.23,0.322-0.622,0.594,0.394,0.116
3940,303746,-10.74,14,100.0,0.709,0.1793,0.8296,0.1553,0.4862,0.4901,0.7443,0.4092,-0.0626,C,0.2097,0.322-0.622,0.594,0.394,0.116
3941,303949,112.58,203,99.0,0.4534,0.2257,0.4371,0.5049,0.9286,1.4435,0.8604,0.4325,-0.479,C,0.2342,0.322-0.622,0.594,0.394,0.116
3942,303962,-18.38,13,100.0,0.6258,0.1844,0.8226,0.1986,0.4237,0.9503,0.8068,0.4144,-0.1484,C,0.2007,0.322-0.622,0.594,0.394,0.116
3943,304217,279.23,255,99.2,0.3873,0.2266,0.4206,0.491,0.9376,1.8562,0.8461,0.4007,-0.4506,C,0.2412,0.322-0.622,0.595,0.395,0.116
3944,304230,-5.28,13,100.0,0.4924,0.2281,0.8319,0.1638,0.3978,1.5042,0.8812,0.4306,-0.0772,C,0.1824,0.322-0.622,0.595,0.395,0.116
3945,304243,-5.39,13,92.3,0.8592,0.113,0.8545,0.1444,0.4382,0.0675,0.4863,0.3894,-0.0724,C,0.171,0.322-0.622,0.595,0.395,0.116
3946,304257,-12.84,14,92.9,0.7369,0.1581,0.8674,0.169,0.4271,0.2397,0.6905,0.4681,-0.1307,C,0.2312,0.322-0.622,0.595,0.395,0.116
3947,304271,-23.15,14,92.9,0.855,0.1113,0.8408,0.2195,0.3646,0.1116,0.4838,0.3973,-0.2232,C,0.2493,0.322-0.622,0.595,0.395,0.116
3948,304284,-12.7,13,100.0,0.9621,0.0762,0.8427,0.1342,0.4153,0.0341,0.3751,0.4648,-0.0598,C,0.1972,0.322-0.622,0.595,0.395,0.116
3949,304299,-12.59,15,100.0,0.7646,0.1549,0.7926,0.1753,0.363,0.5556,0.6936,0.4116,-0.0819,C,0.2125,0.322-0.622,0.595,0.395,0.116
3950,304314,-0.91,15,86.7,0.7182,0.1744,0.8476,0.1506,0.3472,0.33,0.6437,0.4714,-0.0602,C,0.1741,0.322-0.622,0.595,0.395,0.116
3951,304437,108.26,123,95.1,0.3908,0.2217,0.4602,0.4657,0.88,1.5988,0.8536,0.3486,-0.3966,C,0.1682,0.322-0.622,0.595,0.395,0.116
3952,304450,-11.23,13,100.0,0.5285,0.2341,0.8089,0.1749,0.4149,1.083,0.9399,0.4639,-0.0838,C,0.2141,0.322-0.622,0.595,0.395,0.116
3953,304469,-16.37,19,73.7,0.7373,0.2083,0.7961,0.2165,0.5278,0.1321,0.6515,0.3568,-0.1457,C,0.2384,0.322-0.622,0.595,0.395,0.116
3954,304483,-30.19,14,0.0,0.0,0.0,0.9308,0.0599,0.2946,0.0,0.0,0.3789,-0.0082,C,0.1778,0.322-0.622,0.595,0.395,0.116
3955,304496,-21.03,13,100.0,0.7783,0.1371,0.8314,0.2087,0.3847,0.1759,0.6461,0.4066,-0.134,C,0.2034,0.322-0.622,0.595,0.395,0.116
3956,304774,176.71,278,99.3,0.3965,0.1996,0.4167,0.5304,0.9492,1.6884,0.8373,0.4189,-0.5145,C,0.2423,0.322-0.622,0.596,0.396,0.116
3957,304884,-131.74,110,100.0,0.7577,0.1672,0.5763,0.4769,0.8572,0.2772,0.7229,0.3124,-0.5206,C,0.2308,0.322-0.622,0.596,0.396,0.116
3958,304897,-14.65,13,100.0,0.6499,0.2043,0.8693,0.151,0.4227,0.5214,0.8705,0.4524,-0.0719,C,0.2476,0.322-0.622,0.596,0.396,0.116
3959,304912,-19.93,15,66.7,0.7836,0.1477,0.8258,0.1903,0.3859,0.1994,0.4458,0.479,-0.1524,C,0.1924,0.322-0.622,0.596,0.396,0.116
3960,304926,7.2,14,78.6,0.4756,0.2204,0.8653,0.1367,0.3124,1.3733,0.6582,0.4749,-0.0556,C,0.2179,0.322-0.622,0.596,0.396,0.116
3961,304939,-22.3,13,84.6,0.818,0.1255,0.8643,0.1808,0.3908,0.0828,0.5024,0.4288,-0.1176,C,0.228,0.322-0.622,0.596,0.396,0.116
3962,304952,-1.41,13,100.0,0.6074,0.203,0.8364,0.1786,0.4356,0.8476,0.8562,0.463,-0.1006,C,0.169,0.322-0.622,0.596,0.396,0.116
3963,304966,-20.33,14,100.0,0.7558,0.147,0.8033,0.2048,0.3856,0.2604,0.6649,0.4487,-0.1462,C,0.225,0.322-0.622,0.596,0.396,0.116
3964,304981,-4.61,15,100.0,0.6244,0.215,0.8028,0.1262,0.4376,0.8409,0.8835,0.4062,-0.06,C,0.2136,0.322-0.622,0.596,0.396,0.116
3965,304996,-15.19,15,100.0,0.6521,0.2003,0.7877,0.2177,0.3771,0.746,0.8613,0.3596,-0.1357,C,0.2365,0.322-0.622,0.596,0.396,0.116
3966,305009,-8.72,13,100.0,0.8112,0.16,0.852,0.1144,0.4241,0.2451,0.7077,0.4749,-0.0514,C,0.2356,0.322-0.622,0.596,0.396,0.116
3967,305022,-7.71,13,92.3,0.711,0.1626,0.9085,0.135,0.3713,0.2868,0.6801,0.449,-0.1164,C,0.2405,0.322-0.622,0.596,0.396,0.116
3968,305035,-12.58,13,61.5,1.0195,0.0673,0.925,0.0707,0.3232,0.0052,0.1962,0.4039,-0.0261,C,0.2028,0.322-0.622,0.596,0.396,0.116
3969,305049,-30.64,14,0.0,0.0,0.0,0.9286,0.078,0.295,0.0,0.0,0.4079,-0.0166,C,0.2027,0.322-0.622,0.597,0.397,0.116
3970,305131,61.1,82,100.0,0.5499,0.2359,0.4604,0.3909,0.874,1.0804,0.864,0.3949,-0.314,C,0.1978,0.322-0.622,0.597,0.397,0.116
3971,305145,4.43,14,100.0,0.5816,0.2227,0.7563,0.1372,0.4555,0.9828,0.8824,0.4655,-0.0477,C,0.2223,0.322-0.622,0.597,0.397,0.116
3972,305182,3.16,37,89.2,0.5091,0.2281,0.6293,0.353,0.6851,1.0494,0.7366,0.2702,-0.2965,C,0.1799,0.322-0.622,0.597,0.397,0.116
3973,305195,-47.11,13,0.0,0.0,0.0,0.8357,0.2587,0.3924,0.0,0.0,0.3731,-0.2698,C,0.1678,0.322-0.622,0.597,0.397,0.116
3974,305208,-4.67,13,100.0,0.9997,0.0303,0.8824,0.1175,0.4444,0.0169,0.1914,0.4081,-0.0618,C,0.1781,0.322-0.622,0.597,0.397,0.116
3975,305222,-24.43,14,50.0,1.0508,0.0439,0.9047,0.1032,0.315,0.0029,0.1206,0.414,-0.0251,C,0.2214,0.322-0.622,0.597,0.397,0.116
3976,305236,-11.88,14,100.0,0.6446,0.203,0.8336,0.2366,0.4089,0.6952,0.8513,0.4038,-0.1981,C,0.1955,0.322-0.622,0.597,0.397,0.116
3977,305297,50.82,61,95.1,0.4102,0.2391,0.5833,0.4175,0.82,1.6205,0.9124,0.3947,-0.3724,C,0.1926,0.322-0.622,0.597,0.397,0.116
3978,305311,-23.74,14,85.7,0.7761,0.1444,0.8268,0.2188,0.4166,0.1689,0.5852,0.4702,-0.2393,C,0.2154,0.322-0.622,0.597,0.397,0.116
3979,305326,-5.27,15,86.7,0.7285,0.1544,0.7745,0.1656,0.4418,0.2263,0.6254,0.3918,-0.0916,C,0.2187,0.322-0.622,0.597,0.397,0.116
3980,305340,-13.28,14,100.0,0.6283,0.2032,0.8214,0.1941,0.4224,0.6682,0.8886,0.4516,-0.0976,C,0.2396,0.322-0.622,0.597,0.397,0.116
3981,305370,-2.27,30,83.3,0.5912,0.1883,0.6582,0.3191,0.5491,0.8141,0.6602,0.431,-0.2441,C,0.2036,0.322-0.622,0.597,0.397,0.116
3982,305383,-21.41,13,84.6,0.7282,0.1499,0.9167,0.1051,0.3706,0.1821,0.5875,0.4392,-0.0721,C,0.2477,0.322-0.622,0.597,0.397,0.116
3983,305398,-12.78,15,86.7,0.6888,0.1896,0.8188,0.1402,0.3187,0.3858,0.7154,0.4526,-0.046,C,0.246,0.322-0.622,0.597,0.397,0.116
3984,305414,-6.07,16,68.8,0.8364,0.146,0.8247,0.1426,0.3206,0.0475,0.4735,0.4227,-0.0493,C,0.17,0.322-0.622,0.597,0.397,0.116
3985,305428,-15.82,14,100.0,0.6969,0.1864,0.8477,0.1892,0.4403,0.3344,0.8455,0.4351,-0.1121,C,0.1715,0.322-0.622,0.597,0.397,0.116
3986,305441,-6.44,13,100.0,0.8475,0.1324,0.8584,0.1846,0.4356,0.1633,0.6317,0.4053,-0.1261,C,0.1941,0.322-0.622,0.597,0.397,0.116
3987,305455,-5.13,14,100.0,0.7582,0.1439,0.8413,0.1687,0.3615,0.3792,0.6442,0.41,-0.084,C,0.2313,0.322-0.622,0.597,0.397,0.116
3988,305468,-4.17,13,100.0,0.8819,0.1073,0.9049,0.0821,0.3732,0.0787,0.5097,0.4488,-0.0312,C,0.2288,0.322-0.622,0.597,0.397,0.116
3989,305482,-18.78,14,100.0,0.5933,0.1994,0.8019,0.2569,0.4138,1.0025,0.8536,0.4443,-0.2001,C,0.2158,0.322-0.622,0.597,0.397,0.116
3990,305497,-23.6,15,100.0,0.936,0.1034,0.7834,0.3064,0.4614,0.0404,0.488,0.3877,-0.2521,C,0.211,0.322-0.622,0.597,0.397,0.116
3991,305511,-16.3,14,100.0,0.7393,0.1557,0.8063,0.248,0.4151,0.5247,0.6852,0.4677,-0.1718,C,0.1692,0.322-0.622,0.598,0.398,0.116
3992,305525,-0.9,14,92.9,0.716,0.171,0.925,0.0743,0.3087,0.6796,0.7026,0.3318,-0.0132,C,0.2097,0.322-0.622,0.598,0.398,0.116
3993,305540,-2.94,15,100.0,0.5792,0.2104,0.7542,0.2317,0.4256,1.0089,0.8974,0.447,-0.1447,C,0.2002,0.322-0.622,0.598,0.398,0.116
3994,305556,-11.4,16,100.0,0.7871,0.1423,0.7776,0.2561,0.4189,0.2554,0.6411,0.4102,-0.1929,C,0.1957,0.322-0.622,0.598,0.398,0.116
3995,305571,9.03,15,93.3,0.4467,0.2274,0.7691,0.218,0.4096,1.6882,0.8033,0.4606,-0.126,C,0.2387,0.322-0.622,0.598,0.398,0.116
3996,305585,-3.45,14,100.0,0.6506,0.2174,0.8343,0.1255,0.432,0.5069,0.8958,0.4328,-0.0365,C,0.2163,0.322-0.622,0.598,0.398,0.116
3997,305599,-9.85,14,92.9,0.6264,0.188,0.8502,0.1091,0.314,0.8591,0.7645,0.3724,-0.0379,C,0.2064,0.322-0.622,0.598,0.398,0.116
3998,305612,-11.85,13,100.0,0.7675,0.1336,0.843,0.1386,0.415,0.1727,0.6274,0.349,-0.0782,C,0.2283,0.322-0.622,0.598,0.398,0.116
3999,305628,-10.9,16,87.5,0.7607,0.1297,0.7993,0.2145,0.4711,0.1304,0.5241,0.3504,-0.1536,C,0.216,0.322-0.622,0.598,0.398,0.116
4000,305641,-5.55,13,92.3,0.8493,0.1181,0.8915,0.1327,0.4248,0.1056,0.5134,0.3832,-0.0833,C,0.1961,0.322-0.622,0.598,0.398,0.116
4001,305655,-16.05,14,100.0,0.8431,0.1182,0.8487,0.1766,0.3843,0.1201,0.5615,0.4479,-0.1452,C,0.2497,0.322-0.622,0.598,0.398,0.116
4002,305669,-15.62,14,100.0,0.8958,0.0959,0.7829,0.2298,0.4307,0.0877,0.4512,0.4247,-0.1809,C,0.2262,0.322-0.622,0.598,0.398,0.116
4003,305684,-1.7,15,86.7,0.7254,0.1703,0.8793,0.1122,0.2895,0.3548,0.6598,0.4147,-0.032,C,0.2051,0.322-0.622,0.598,0.398,0.116
4004,305697,-13.26,13,100.0,0.5585,0.221,0.8808,0.1512,0.4067,1.0358,0.91,0.4233,-0.0729,C,0.2117,0.322-0.622,0.598,0.398,0.116
4005,305710,-11.74,13,100.0,0.8862,0.1085,0.8441,0.177,0.4063,0.1716,0.5193,0.43,-0.134,C,0.1665,0.322-0.622,0.598,0.398,0.116
4006,305724,-15.18,14,100.0,0.6971,0.1685,0.7961,0.1826,0.4036,0.8076,0.7437,0.4734,-0.137,C,0.2263,0.322-0.622,0.598,0.398,0.116
4007,305737,-24.12,13,92.3,0.8389,0.1175,0.8587,0.1645,0.4116,0.1356,0.5134,0.4271,-0.1121,C,0.1702,0.322-0.622,0.598,0.398,0.116
4008,305793,12.55,56,98.2,0.5854,0.2143,0.5073,0.386,0.8022,0.7749,0.8773,0.3859,-0.3174,C,0.1942,0.322-0.622,0.598,0.398,0.116
4009,305808,-7.54,15,100.0,0.8361,0.1322,0.7262,0.2335,0.4257,0.1294,0.6152,0.4052,-0.1271,C,0.246,0.322-0.622,0.598,0.398,0.116
4010,305822,-9.52,14,100.0,0.5473,0.2305,0.806,0.1939,0.4017,1.0629,0.9083,0.3612,-0.1027,C,0.1886,0.322-0.622,0.598,0.398,0.116
4011,305835,-4.65,13,100.0,0.7402,0.1463,0.8532,0.1343,0.4266,0.218,0.6795,0.4091,-0.0921,C,0.1962,0.322-0.622,0.598,0.398,0.116
4012,305902,10.32,67,95.5,0.5425,0.1824,0.5237,0.4048,0.8343,0.7718,0.7654,0.3346,-0.346,C,0.2438,0.322-0.622,0.598,0.398,0.116
4013,305916,-17.25,14,85.7,0.9138,0.0894,0.8297,0.2376,0.3938,0.0361,0.3638,0.4187,-0.168,C,0.2106,0.322-0.622,0.598,0.398,0.116
4014,305930,-13.3,14,100.0,0.6527,0.1845,0.8103,0.1905,0.3493,0.7972,0.8068,0.4279,-0.1108,C,0.229,0.322-0.622,0.598,0.398,0.116
4015,305943,-21.95,13,100.0,0.7598,0.1363,0.8753,0.1588,0.3946,0.2077,0.6247,0.4063,-0.1286,C,0.206,0.322-0.622,0.598,0.398,0.116
4016,306289,-197.99,346,99.7,0.4004,0.2119,0.4474,0.6383,0.96,1.6178,0.7813,0.3957,-0.7367,C,0.2444,0.322-0.622,0.599,0.399,0.117
4017,306302,-8.63,13,100.0,0.539,0.2047,0.8368,0.2112,0.4646,1.1433,0.8719,0.3979,-0.221,C,0.1717,0.322-0.622,0.599,0.399,0.117
4018,306316,-14.1,14,92.9,0.8107,0.123,0.9292,0.0684,0.3157,0.2546,0.5247,0.4686,-0.0136,C,0.2128,0.322-0.622,0.599,0.399,0.117
4019,306329,-27.64,13,84.6,0.8962,0.067,0.8834,0.213,0.4162,0.0389,0.2711,0.4308,-0.1869,C,0.2465,0.322-0.622,0.599,0.399,0.117
4020,306344,-13.68,15,100.0,0.7957,0.1723,0.7752,0.2669,0.4831,0.1811,0.7806,0.4221,-0.2131,C,0.2235,0.322-0.622,0.599,0.399,0.117
4021,306357,-4.96,13,100.0,0.6743,0.1786,0.8088,0.1631,0.4187,0.592,0.799,0.3862,-0.0925,C,0.174,0.322-0.622,0.599,0.399,0.117
4022,306423,9.38,66,100.0,0.5432,0.2165,0.4869,0.4066,0.8611,0.7819,0.9066,0.2705,-0.3228,C,0.182,0.322-0.622,0.599,0.399,0.117
4023,306440,-13.58,17,88.2,0.7591,0.1433,0.8106,0.1959,0.3935,0.396,0.5562,0.4246,-0.1158,C,0.2252,0.322-0.622,0.6,0.4,0.117
4024,306454,-17.05,14,100.0,0.7698,0.1573,0.85,0.2014,0.4299,0.2856,0.7136,0.3727,-0.0934,C,0.2387,0.322-0.622,0.6,0.4,0.117
4025,306477,-1.85,23,95.7,0.6799,0.1911,0.6304,0.2575,0.5874,0.5892,0.8101,0.4333,-0.1672,C,0.1904,0.322-0.622,0.6,0.4,0.117
4026,306492,-13.4,15,100.0,0.6389,0.179,0.7656,0.2528,0.4187,0.9193,0.7873,0.4647,-0.1819,C,0.215,0.322-0.622,0.6,0.4,0.117
4027,306512,-17.79,20,85.0,0.772,0.1169,0.7539,0.2553,0.5457,0.1347,0.4648,0.3924,-0.1725,C,0.1865,0.322-0.622,0.6,0.4,0.117
4028,306526,-33.53,14,0.0,0.0,0.0,0.9093,0.0999,0.287,0.0,0.0,0.3697,-0.04,C,0.2008,0.322-0.622,0.6,0.4,0.117
4029,306546,-2.51,20,95.0,0.5791,0.2146,0.6249,0.2938,0.5209,0.9854,0.822,0.4624,-0.1996,C,0.2468,0.322-0.622,0.6,0.4,0.117
4030,306560,-13.13,14,100.0,0.8253,0.1251,0.8304,0.1944,0.4229,0.1095,0.5872,0.4637,-0.1401,C,0.1977,0.322-0.622,0.6,0.4,0.117
4031,306598,-21.78,38,100.0,0.5599,0.2352,0.5629,0.4316,0.7405,0.7789,0.7978,0.3569,-0.4233,C,0.2418,0.322-0.622,0.6,0.4,0.117
4032,306622,-11.3,24,100.0,0.5954,0.2365,0.6413,0.4052,0.6459,0.7374,0.8856,0.4696,-0.4027,C,0.1716,0.322-0.622,0.6,0.4,0.117
4033,306636,2.32,14,100.0,0.6488,0.2113,0.839,0.1468,0.4274,0.5053,0.8962,0.4378,-0.0683,C,0.1987,0.322-0.622,0.6,0.4,0.117
4034,306651,-11.31,15,80.0,0.6864,0.1657,0.8872,0.1249,0.3333,0.3439,0.5757,0.4753,-0.0581,C,0.222,0.322-0.622,0.6,0.4,0.117
4035,306665,-13.67,14,85.7,0.7945,0.1158,0.802,0.1909,0.4087,0.1206,0.4655,0.3733,-0.1042,C,0.2429,0.322-0.622,0.6,0.4,0.117
4036,306679,-9.41,14,85.7,0.8104,0.1286,0.9264,0.1087,0.3136,0.2777,0.4971,0.3714,-0.0949,C,0.2085,0.322-0.622,0.6,0.4,0.117
4037,306692,-15.86,13,100.0,0.7181,0.1686,0.892,0.1169,0.3806,0.3378,0.7597,0.4234,-0.0594,C,0.2162,0.322-0.622,0.6,0.4,0.117
4038,306782,35.68,90,97.8,0.4507,0.1834,0.4578,0.4628,0.8846,1.4485,0.8226,0.4003,-0.4405,C,0.1915,0.322-0.622,0.6,0.4,0.117
4039,306796,-17.98,14,85.7,0.7763,0.1388,0.8291,0.1444,0.3871,0.1326,0.5612,0.4532,-0.0628,C,0.242,0.322-0.622,0.6,0.4,0.117
4040,306865,106.86,69,97.1,0.4131,0.2345,0.5526,0.3706,0.8468,1.6567,0.9077,0.3825,-0.2765,C,0.2331,0.322-0.622,0.6,0.4,0.117
4041,306878,-9.49,13,100.0,0.7449,0.1746,0.8653,0.1801,0.4087,0.219,0.8068,0.3124,-0.1245,C,0.1996,0.322-0.622,0.6,0.4,0.117
4042,307321,777.42,443,100.0,0.3144,0.2026,0.3679,0.4881,0.9621,2.3512,0.8787,0.3907,-0.44,C,0.2474,0.322-0.622,0.601,0.401,0.117
4043,307334,-27.21,13,0.0,0.0,0.0,0.8283,0.186,0.3791,0.0,0.0,0.427,-0.1177,C,0.2457,0.322-0.622,0.601,0.401,0.117
4044,307348,-6.02,14,92.9,0.8115,0.1539,0.8563,0.1559,0.4102,0.1343,0.653,0.4598,-0.0888,C,0.22,0.322-0.622,0.601,0.401,0.117
4045,307361,0.02,13,100.0,0.8752,0.1216,0.8768,0.0974,0.4273,0.0637,0.5672,0.4358,-0.0317,C,0.2356,0.322-0.622,0.601,0.401,0.117
4046,307378,-16.09,17,94.1,0.7992,0.1305,0.7853,0.2703,0.4378,0.2868,0.543,0.3768,-0.1926,C,0.2356,0.322-0.622,0.602,0.402,0.117
4047,307787,-0.45,409,99.5,0.3637,0.1557,0.4323,0.584,0.9537,2.0549,0.7019,0.3406,-0.6244,C,0.2065,0.322-0.622,0.602,0.402,0.117
4048,307801,-9.67,14,100.0,0.6197,0.1928,0.8259,0.1425,0.3722,0.8378,0.852,0.4685,-0.0843,C,0.2286,0.322-0.622,0.602,0.402,0.117
4049,307815,-9.58,14,100.0,0.6867,0.1708,0.8386,0.2161,0.4015,0.605,0.7311,0.3799,-0.1766,C,0.1729,0.322-0.622,0.602,0.402,0.117
4050,307830,-3.45,15,93.3,0.7271,0.1714,0.867,0.1653,0.3255,0.6969,0.6963,0.4715,-0.0893,C,0.2046,0.322-0.622,0.602,0.402,0.117
4051,307844,-10.26,14,100.0,0.8359,0.1304,0.7923,0.2175,0.42,0.1505,0.6096,0.4173,-0.125,C,0.2493,0.322-0.622,0.603,0.403,0.117
4052,308050,54.72,206,100.0,0.4861,0.1738,0.3731,0.4984,0.9523,1.1684,0.6834,0.378,-0.4439,C,0.1948,0.322-0.622,0.603,0.403,0.117
4053,308066,-17.61,16,81.2,0.7737,0.1378,0.8315,0.1776,0.3337,0.1469,0.4923,0.4378,-0.0969,C,0.1803,0.322-0.622,0.603,0.403,0.117
4054,308081,-19.75,15,0.0,0.0,0.0,0.907,0.1127,0.2727,0.0,0.0,0.374,-0.0318,C,0.2281,0.322-0.622,0.603,0.403,0.117
4055,308096,-18.83,15,86.7,0.8347,0.0983,0.7881,0.2692,0.4353,0.0901,0.404,0.4112,-0.2058,C,0.2065,0.322-0.622,0.603,0.403,0.117
4056,308112,-1.12,16,87.5,0.6952,0.1594,0.8139,0.1505,0.3881,0.4622,0.5937,0.4694,-0.0585,C,0.1706,0.322-0.622,0.603,0.403,0.117
4057,308125,-15.37,13,100.0,0.5872,0.211,0.8533,0.1697,0.4139,0.9692,0.8971,0.4655,-0.1006,C,0.1761,0.322-0.622,0.603,0.403,0.117
4058,308138,-3.0,13,100.0,0.6465,0.1971,0.8627,0.153,0.4064,0.6565,0.8547,0.4223,-0.1019,C,0.2241,0.322-0.622,0.603,0.403,0.117
4059,308154,-12.56,16,100.0,0.5732,0.2296,0.7613,0.2606,0.4298,1.1344,0.8684,0.4542,-0.1865,C,0.2365,0.322-0.622,0.603,0.403,0.117
4060,308168,-0.68,14,100.0,0.7087,0.1733,0.8588,0.1166,0.3503,0.6947,0.7781,0.3869,-0.0312,C,0.2259,0.322-0.622,0.603,0.403,0.117
4061,308184,-4.97,16,87.5,0.7465,0.1616,0.8448,0.1695,0.3447,0.5871,0.6285,0.45,-0.1021,C,0.1765,0.322-0.622,0.603,0.403,0.117
4062,308199,-13.8,15,100.0,0.6534,0.2001,0.807,0.2074,0.4382,0.5536,0.8439,0.4148,-0.1132,C,0.2348,0.322-0.622,0.603,0.403,0.117
4063,308213,-17.71,14,78.6,0.7531,0.1421,0.9531,0.0543,0.2928,0.136,0.5082,0.3329,-0.0152,C,0.1754,0.322-0.622,0.603,0.403,0.117
4064,308226,-14.29,13,100.0,0.776,0.1683,0.8612,0.1528,0.3966,0.1856,0.7752,0.4287,-0.1184,C,0.2302,0.322-0.622,0.603,0.403,0.117
4065,308564,-221.23,338,100.0,0.4018,0.1655,0.4275,0.6393,0.9655,1.5896,0.7162,0.3813,-0.7289,C,0.226,0.322-0.622,0.604,0.404,0.117
4066,308615,19.43,51,96.1,0.3938,0.2425,0.5254,0.4881,0.8324,1.7244,0.9201,0.4428,-0.4809,C,0.1851,0.322-0.622,0.604,0.404,0.117
4067,308629,-24.47,14,50.0,0.9234,0.0215,0.8113,0.1665,0.4129,0.0122,0.0819,0.3858,-0.1032,C,0.1779,0.322-0.622,0.604,0.404,0.117
4068,308644,-1.48,15,86.7,0.6953,0.1858,0.8709,0.1321,0.3341,0.436,0.7038,0.3896,-0.0461,C,0.1753,0.322-0.622,0.604,0.404,0.117
4069,308659,-18.15,15,100.0,0.7707,0.1265,0.7669,0.2103,0.4383,0.2369,0.5759,0.4411,-0.1352,C,0.2026,0.322-0.622,0.604,0.404,0.117
4070,309056,-36.47,397,96.0,0.4535,0.1239,0.4166,0.5376,0.9575,1.3585,0.5598,0.3904,-0.539,C,0.2376,0.322-0.622,0.605,0.405,0.118
4071,309206,82.9,150,96.0,0.3685,0.1147,0.5531,0.4685,0.9128,1.8202,0.4892,0.4029,-0.453,C,0.2189,0.322-0.622,0.605,0.405,0.118
4072,309220,-2.26,14,92.9,0.7569,0.1427,0.9157,0.1035,0.3312,0.3075,0.5902,0.4013,-0.0336,C,0.2246,0.322-0.622,0.605,0.405,0.118
4073,309233,-12.42,13,100.0,0.7407,0.1793,0.8928,0.1489,0.4302,0.4453,0.7705,0.3901,-0.091,C,0.2164,0.322-0.622,0.605,0.405,0.118
4074,309247,-9.37,14,85.7,0.8699,0.0785,0.8392,0.1766,0.4248,0.052,0.3179,0.4279,-0.106,C,0.1754,0.322-0.622,0.606,0.406,0.118
4075,309261,-27.1,14,92.9,0.7531,0.1641,0.8565,0.2518,0.3929,0.2496,0.7015,0.4079,-0.2863,C,0.205,0.322-0.622,0.606,0.406,0.118
4076,309274,-11.89,13,100.0,0.6297,0.181,0.8018,0.191,0.4712,0.7781,0.7686,0.4051,-0.1024,C,0.2147,0.322-0.622,0.606,0.406,0.118
4077,309289,-21.41,15,53.3,0.8798,0.0767,0.8681,0.1618,0.3577,0.0345,0.1935,0.3596,-0.1033,C,0.1917,0.322-0.622,0.606,0.406,0.118
4078,309303,-10.4,14,100.0,0.7156,0.2005,0.8202,0.1728,0.4318,0.3211,0.8817,0.3949,-0.082,C,0.2313,0.322-0.622,0.606,0.406,0.118
4079,309317,-12.42,14,100.0,0.6459,0.2051,0.8153,0.2193,0.4193,0.5994,0.8445,0.3806,-0.177,C,0.173,0.322-0.622,0.606,0.406,0.118
4080,309331,-1.82,14,78.6,0.7443,0.1583,0.9451,0.0578,0.304,0.1467,0.5469,0.4646,-0.0121,C,0.2382,0.322-0.622,0.606,0.406,0.118
4081,309345,0.14,14,92.9,0.6894,0.1861,0.8879,0.1009,0.3249,0.7583,0.7545,0.3423,-0.0256,C,0.1956,0.322-0.622,0.606,0.406,0.118
