episode,timestep,reward,steps,mean_distance,visibility_pct,mean_fraction,mean_fraction_error,target_speed
489,41454,-825.0,125,6.937,0.0,0,0,0.06
490,41579,-825.0,125,2.884,0.0,0,0,0.06
491,41843,-21337.32,264,2.812,11.7,0.2711,0.1618,0.06
492,42022,-1095.0,179,4.54,0.0,0,0,0.06
493,42147,-20725.0,125,4.695,16.0,0.0134,0.2366,0.06
494,42266,-795.0,119,3.889,0.0,0,0,0.06
495,42352,-630.0,86,7.198,0.0,0,0,0.06
496,42429,-585.0,77,6.423,0.0,0,0,0.06
497,42567,-14820.0,138,6.56,10.1,0.0266,0.2234,0.06
498,42672,-725.0,105,7.867,0.0,0,0,0.06
499,42835,-57730.0,163,3.273,35.0,0.0393,0.2107,0.06
500,43054,-1295.0,219,3.152,0.0,0,0,0.061
501,43136,-610.0,82,4.899,0.0,0,0,0.061
502,43316,-1100.0,180,5.105,0.0,0,0,0.061
503,43480,-1020.0,164,6.454,0.0,0,0,0.061
504,43676,-1180.0,196,4.227,0.0,0,0,0.061
505,43704,-340.0,28,5.822,0.0,0,0,0.061
506,43819,-775.0,115,4.222,0.0,0,0,0.061
507,43948,-845.0,129,6.576,0.0,0,0,0.061
508,44072,-820.0,124,6.806,0.0,0,0,0.061
509,44213,-905.0,141,6.909,0.0,0,0,0.061
510,44260,-435.0,47,3.454,0.0,0,0,0.061
511,44349,-645.0,89,6.628,0.0,0,0,0.061
512,44542,-1165.0,193,5.264,0.0,0,0,0.061
513,44646,-720.0,104,4.93,0.0,0,0,0.061
514,44783,-13820.0,137,6.238,9.5,0.0334,0.2166,0.061
515,44874,-655.0,91,5.292,0.0,0,0,0.061
516,45008,-870.0,134,7.651,0.0,0,0,0.061
517,45132,-820.0,124,4.228,0.0,0,0,0.061
518,45236,-720.0,104,5.164,0.0,0,0,0.061
519,45320,-620.0,84,4.289,0.0,0,0,0.061
520,45399,-595.0,79,5.242,0.0,0,0,0.061
521,45450,-455.0,51,4.333,0.0,0,0,0.061
522,45529,-595.0,79,5.045,0.0,0,0,0.061
523,45679,-950.0,150,3.681,0.0,0,0,0.061
524,45816,-2875.0,137,6.492,1.5,0.0098,0.2402,0.061
525,45919,-715.0,103,5.047,0.0,0,0,0.061
526,46184,-1525.0,265,6.82,0.0,0,0,0.061
527,46263,-595.0,79,5.829,0.0,0,0,0.061
528,46454,-1155.0,191,3.723,0.0,0,0,0.061
529,46609,-975.0,155,8.693,0.0,0,0,0.061
530,46694,-36445.0,85,4.946,42.4,0.0393,0.2107,0.061
531,46815,-805.0,121,7.831,0.0,0,0,0.061
532,46910,-675.0,95,3.896,0.0,0,0,0.061
533,46956,-430.0,46,4.047,0.0,0,0,0.061
534,47140,-1120.0,184,5.579,0.0,0,0,0.062
535,47277,-885.0,137,5.704,0.0,0,0,0.062
536,47335,-490.0,58,5.865,0.0,0,0,0.062
537,47436,-705.0,101,5.133,0.0,0,0,0.062
538,47536,-700.0,100,6.905,0.0,0,0,0.062
539,47706,-1050.0,170,7.817,0.0,0,0,0.062
540,47847,-905.0,141,4.247,0.0,0,0,0.062
541,47961,-770.0,114,8.39,0.0,0,0,0.062
542,48017,-480.0,56,4.354,0.0,0,0,0.062
543,48060,-415.0,43,4.378,0.0,0,0,0.062
544,48197,-7850.0,137,5.147,5.1,0.0095,0.2405,0.062
545,48338,-905.0,141,3.981,0.0,0,0,0.062
546,48393,-475.0,55,5.974,0.0,0,0,0.062
547,48520,-835.0,127,6.876,0.0,0,0,0.062
548,48654,-2435.41,134,4.645,1.5,0.0576,0.1924,0.062
549,48818,-1020.0,164,3.545,0.0,0,0,0.062
550,49001,-1115.0,183,4.112,0.0,0,0,0.062
551,49098,-685.0,97,4.964,0.0,0,0,0.062
552,49179,-19506.83,81,3.986,44.4,0.1012,0.1488,0.062
553,49245,-530.0,66,4.809,0.0,0,0,0.062
554,49390,-925.0,145,6.566,0.0,0,0,0.062
555,49530,-900.0,140,3.896,0.0,0,0,0.062
556,49640,-750.0,110,4.017,0.0,0,0,0.062
557,49799,-995.0,159,4.503,0.0,0,0,0.062
558,49871,-560.0,72,3.021,0.0,0,0,0.062
559,50019,-940.0,148,3.343,0.0,0,0,0.062
560,50169,-950.0,150,3.916,0.0,0,0,0.062
561,50225,-480.0,56,4.387,0.0,0,0,0.062
562,50279,-470.0,54,4.417,0.0,0,0,0.062
563,50423,-21001.77,144,3.095,41.0,0.1343,0.1157,0.062
564,50599,-1080.0,176,7.687,0.0,0,0,0.062
565,50719,-800.0,120,3.802,0.0,0,0,0.062
566,50872,-965.0,153,7.202,0.0,0,0,0.062
567,50961,-645.0,89,7.994,0.0,0,0,0.062
568,51121,-1000.0,160,4.953,0.0,0,0,0.062
569,51281,-1000.0,160,4.574,0.0,0,0,0.063
570,51415,-870.0,134,4.901,0.0,0,0,0.063
571,51568,-54193.42,153,3.511,46.4,0.0821,0.1679,0.063
572,51670,-710.0,102,5.039,0.0,0,0,0.063
573,51755,-625.0,85,6.714,0.0,0,0,0.063
574,51842,-635.0,87,4.772,0.0,0,0,0.063
575,51911,-545.0,69,5.091,0.0,0,0,0.063
576,51997,-630.0,86,4.496,0.0,0,0,0.063
577,52152,-19507.92,155,4.078,14.8,0.0702,0.1798,0.063
578,52218,-24905.85,66,4.51,39.4,0.0467,0.2033,0.063
579,52325,-735.0,107,5.115,0.0,0,0,0.063
580,52488,-1015.0,163,4.342,0.0,0,0,0.063
581,52590,-710.0,102,4.9,0.0,0,0,0.063
582,52702,-760.0,112,4.895,0.0,0,0,0.063
583,52819,-785.0,117,4.399,0.0,0,0,0.063
584,52905,-630.0,86,5.452,0.0,0,0,0.063
585,53059,-970.0,154,4.331,0.0,0,0,0.063
586,53209,-3935.0,150,3.593,2.0,0.0091,0.2409,0.063
587,53250,-405.0,41,4.144,0.0,0,0,0.063
588,53338,-640.0,88,5.936,0.0,0,0,0.063
589,53398,-500.0,60,5.704,0.0,0,0,0.063
590,53561,-1015.0,163,5.979,0.0,0,0,0.063
591,53648,-635.0,87,6.459,0.0,0,0,0.063
592,53814,-1030.0,166,4.069,0.0,0,0,0.063
593,53892,-590.0,78,4.544,0.0,0,0,0.063
594,54019,-835.0,127,4.962,0.0,0,0,0.063
595,54129,-750.0,110,5.05,0.0,0,0,0.063
596,54188,-495.0,59,4.238,0.0,0,0,0.063
597,54324,-11221.05,136,4.259,11.8,0.0861,0.1639,0.063
598,54381,-485.0,57,4.533,0.0,0,0,0.063
599,54502,-805.0,121,2.604,0.0,0,0,0.063
600,54574,-560.0,72,2.918,0.0,0,0,0.063
601,54621,-435.0,47,5.819,0.0,0,0,0.063
602,54787,-1030.0,166,6.277,0.0,0,0,0.063
603,54855,-540.0,68,4.038,0.0,0,0,0.063
604,54919,-520.0,64,3.669,0.0,0,0,0.063
605,54995,-28313.39,76,4.57,48.7,0.0761,0.1739,0.063
606,55124,-845.0,129,4.457,0.0,0,0,0.063
607,55239,-775.0,115,5.241,0.0,0,0,0.063
608,55312,-565.0,73,4.744,0.0,0,0,0.064
609,55440,-840.0,128,6.968,0.0,0,0,0.064
610,55559,-795.0,119,5.226,0.0,0,0,0.064
611,55611,-5435.0,52,4.746,9.6,0.0131,0.2369,0.064
612,55757,-930.0,146,3.958,0.0,0,0,0.064
613,55816,-495.0,59,4.876,0.0,0,0,0.064
614,55872,-480.0,56,5.248,0.0,0,0,0.064
615,55922,-11867.42,50,3.681,28.0,0.0664,0.1836,0.064
616,56021,-695.0,99,6.053,0.0,0,0,0.064
617,56153,-860.0,132,4.103,0.0,0,0,0.064
618,56256,-715.0,103,5.67,0.0,0,0,0.064
619,56313,-485.0,57,4.195,0.0,0,0,0.064
620,56416,-715.0,103,6.476,0.0,0,0,0.064
621,56569,-965.0,153,4.159,0.0,0,0,0.064
622,56753,-1120.0,184,4.96,0.0,0,0,0.064
623,56847,-670.0,94,4.409,0.0,0,0,0.064
624,57039,-1160.0,192,3.664,0.0,0,0,0.064
625,57186,-935.0,147,4.22,0.0,0,0,0.064
626,57342,-980.0,156,5.03,0.0,0,0,0.064
627,57387,-425.0,45,5.994,0.0,0,0,0.064
628,57490,-715.0,103,3.733,0.0,0,0,0.064
629,57616,-830.0,126,7.426,0.0,0,0,0.064
630,57719,-715.0,103,4.384,0.0,0,0,0.064
631,57859,-900.0,140,5.649,0.0,0,0,0.064
632,57903,-420.0,44,5.671,0.0,0,0,0.064
633,58056,-965.0,153,4.705,0.0,0,0,0.064
634,58121,-525.0,65,5.612,0.0,0,0,0.064
635,58196,-575.0,75,3.018,0.0,0,0,0.064
636,58256,-500.0,60,5.709,0.0,0,0,0.064
637,58327,-555.0,71,4.644,0.0,0,0,0.064
638,58400,-565.0,73,3.978,0.0,0,0,0.064
639,58470,-550.0,70,3.565,0.0,0,0,0.064
640,58562,-660.0,92,3.298,0.0,0,0,0.064
641,58692,-850.0,130,6.316,0.0,0,0,0.064
642,58826,-870.0,134,4.843,0.0,0,0,0.064
643,58935,-745.0,109,6.438,0.0,0,0,0.064
644,59008,-565.0,73,3.898,0.0,0,0,0.064
645,59122,-770.0,114,7.208,0.0,0,0,0.064
646,59221,-695.0,99,2.988,0.0,0,0,0.064
647,59333,-760.0,112,5.889,0.0,0,0,0.064
648,59394,-505.0,61,4.157,0.0,0,0,0.065
649,59478,-620.0,84,5.423,0.0,0,0,0.065
650,59513,-375.0,35,5.793,0.0,0,0,0.065
651,59644,-855.0,131,5.033,0.0,0,0,0.065
652,59708,-520.0,64,5.353,0.0,0,0,0.065
653,59886,-1090.0,178,5.613,0.0,0,0,0.065
654,60003,-785.0,117,5.343,0.0,0,0,0.065
655,60041,-390.0,38,4.272,0.0,0,0,0.065
656,60122,-605.0,81,4.045,0.0,0,0,0.065
657,60157,-375.0,35,3.984,0.0,0,0,0.065
658,60275,-790.0,118,3.601,0.0,0,0,0.065
659,60375,-700.0,100,2.916,0.0,0,0,0.065
660,60467,-660.0,92,5.184,0.0,0,0,0.065
661,60503,-380.0,36,4.142,0.0,0,0,0.065
662,60573,-550.0,70,5.713,0.0,0,0,0.065
663,60625,-460.0,52,4.641,0.0,0,0,0.065
664,60693,-540.0,68,5.332,0.0,0,0,0.065
665,60777,-620.0,84,4.659,0.0,0,0,0.065
666,60903,-830.0,126,3.592,0.0,0,0,0.065
667,60984,-605.0,81,6.476,0.0,0,0,0.065
668,61058,-570.0,74,6.52,0.0,0,0,0.065
669,61116,-490.0,58,3.644,0.0,0,0,0.065
670,61207,-655.0,91,5.257,0.0,0,0,0.065
671,61284,-585.0,77,4.861,0.0,0,0,0.065
672,61382,-690.0,98,4.75,0.0,0,0,0.065
673,61468,-630.0,86,5.263,0.0,0,0,0.065
674,61526,-490.0,58,5.779,0.0,0,0,0.065
675,61582,-480.0,56,4.99,0.0,0,0,0.065
676,61650,-540.0,68,4.339,0.0,0,0,0.065
677,61708,-490.0,58,6.033,0.0,0,0,0.065
678,61748,-400.0,40,5.766,0.0,0,0,0.065
679,61832,-620.0,84,5.669,0.0,0,0,0.065
680,61895,-515.0,63,3.979,0.0,0,0,0.065
681,61942,-435.0,47,3.826,0.0,0,0,0.065
682,62010,-540.0,68,5.965,0.0,0,0,0.065
683,62047,-385.0,37,3.842,0.0,0,0,0.065
684,62116,-545.0,69,6.334,0.0,0,0,0.065
685,62188,-560.0,72,5.21,0.0,0,0,0.065
686,62233,-425.0,45,5.521,0.0,0,0,0.065
687,62266,-365.0,33,3.846,0.0,0,0,0.065
688,62332,-530.0,66,3.37,0.0,0,0,0.065
689,62373,-405.0,41,3.41,0.0,0,0,0.065
690,62454,-605.0,81,4.762,0.0,0,0,0.065
691,62498,-420.0,44,4.765,0.0,0,0,0.065
692,62531,-365.0,33,4.179,0.0,0,0,0.065
693,62567,-380.0,36,5.102,0.0,0,0,0.065
694,62602,-375.0,35,6.174,0.0,0,0,0.065
695,62670,-12316.16,68,5.034,17.6,0.0514,0.1986,0.065
696,62731,-505.0,61,5.381,0.0,0,0,0.065
697,62779,-440.0,48,2.797,0.0,0,0,0.065
698,62865,-630.0,86,5.461,0.0,0,0,0.065
699,62987,-810.0,122,6.84,0.0,0,0,0.065
700,63038,-455.0,51,4.698,0.0,0,0,0.065
701,63141,-715.0,103,7.599,0.0,0,0,0.065
702,63195,-470.0,54,3.857,0.0,0,0,0.065
703,63247,-460.0,52,3.486,0.0,0,0,0.065
704,63289,-410.0,42,7.291,0.0,0,0,0.065
705,63339,-450.0,50,5.334,0.0,0,0,0.065
706,63391,-460.0,52,4.218,0.0,0,0,0.065
707,63445,-470.0,54,3.314,0.0,0,0,0.065
708,63535,-650.0,90,4.864,0.0,0,0,0.066
709,63604,-545.0,69,5.512,0.0,0,0,0.066
710,63632,-340.0,28,3.565,0.0,0,0,0.066
711,63681,-445.0,49,6.268,0.0,0,0,0.066
712,63725,-420.0,44,4.236,0.0,0,0,0.066
713,63764,-395.0,39,5.074,0.0,0,0,0.066
714,63816,-460.0,52,4.294,0.0,0,0,0.066
715,63904,-640.0,88,6.701,0.0,0,0,0.066
716,63967,-515.0,63,3.905,0.0,0,0,0.066
717,64013,-430.0,46,5.248,0.0,0,0,0.066
718,64083,-10005.75,70,3.964,17.1,0.068,0.182,0.066
719,64130,-435.0,47,3.465,0.0,0,0,0.066
720,64203,-565.0,73,7.246,0.0,0,0,0.066
721,64257,-470.0,54,5.318,0.0,0,0,0.066
722,64313,-480.0,56,5.856,0.0,0,0,0.066
723,64370,-485.0,57,8.01,0.0,0,0,0.066
724,64489,-795.0,119,6.142,0.0,0,0,0.066
725,64592,-715.0,103,6.263,0.0,0,0,0.066
726,64634,-410.0,42,4.192,0.0,0,0,0.066
727,64703,-545.0,69,5.15,0.0,0,0,0.066
728,64751,-440.0,48,6.683,0.0,0,0,0.066
729,64799,-440.0,48,3.556,0.0,0,0,0.066
730,64852,-465.0,53,5.456,0.0,0,0,0.066
731,64893,-405.0,41,3.809,0.0,0,0,0.066
732,64945,-460.0,52,3.3,0.0,0,0,0.066
733,64998,-465.0,53,4.16,0.0,0,0,0.066
734,65043,-425.0,45,4.337,0.0,0,0,0.066
735,65129,-630.0,86,4.096,0.0,0,0,0.066
736,65211,-610.0,82,5.794,0.0,0,0,0.066
737,65268,-485.0,57,4.006,0.0,0,0,0.066
738,65339,-555.0,71,6.607,0.0,0,0,0.066
739,65391,-460.0,52,3.664,0.0,0,0,0.066
740,65441,-450.0,50,4.858,0.0,0,0,0.066
741,65487,-430.0,46,4.164,0.0,0,0,0.066
742,65536,-445.0,49,6.579,0.0,0,0,0.066
743,65591,-475.0,55,3.352,0.0,0,0,0.066
744,65635,-420.0,44,6.578,0.0,0,0,0.066
745,65742,-735.0,107,5.464,0.0,0,0,0.066
746,65797,-32273.75,55,3.383,83.6,0.0719,0.1781,0.066
747,65858,-505.0,61,5.64,0.0,0,0,0.066
748,65941,-615.0,83,4.104,0.0,0,0,0.066
749,66002,-505.0,61,4.878,0.0,0,0,0.066
750,66043,-405.0,41,6.2,0.0,0,0,0.066
751,66121,-590.0,78,5.157,0.0,0,0,0.066
752,66176,-475.0,55,7.127,0.0,0,0,0.066
753,66231,-475.0,55,5.159,0.0,0,0,0.066
754,66323,-660.0,92,6.659,0.0,0,0,0.066
755,66368,-425.0,45,3.462,0.0,0,0,0.066
756,66449,-605.0,81,4.896,0.0,0,0,0.066
757,66519,-550.0,70,5.506,0.0,0,0,0.066
758,66557,-390.0,38,5.34,0.0,0,0,0.066
759,66596,-395.0,39,3.071,0.0,0,0,0.066
760,66636,-400.0,40,4.551,0.0,0,0,0.066
761,66673,-385.0,37,3.319,0.0,0,0,0.066
762,66702,-345.0,29,3.075,0.0,0,0,0.066
763,66763,-505.0,61,5.937,0.0,0,0,0.066
764,66801,-390.0,38,5.173,0.0,0,0,0.066
765,66844,-415.0,43,4.626,0.0,0,0,0.066
766,66891,-435.0,47,5.315,0.0,0,0,0.066
767,66965,-570.0,74,6.639,0.0,0,0,0.066
768,67035,-550.0,70,3.961,0.0,0,0,0.066
769,67066,-355.0,31,5.467,0.0,0,0,0.066
770,67112,-430.0,46,3.694,0.0,0,0,0.066
771,67169,-485.0,57,4.47,0.0,0,0,0.066
772,67203,-370.0,34,4.8,0.0,0,0,0.066
773,67256,-465.0,53,6.767,0.0,0,0,0.066
774,67312,-480.0,56,6.335,0.0,0,0,0.066
775,67356,-420.0,44,5.7,0.0,0,0,0.066
776,67412,-480.0,56,4.356,0.0,0,0,0.066
777,67450,-390.0,38,4.737,0.0,0,0,0.066
778,67521,-555.0,71,4.535,0.0,0,0,0.066
779,67598,-585.0,77,4.194,0.0,0,0,0.067
780,67644,-430.0,46,4.143,0.0,0,0,0.067
781,67695,-455.0,51,3.938,0.0,0,0,0.067
782,67735,-400.0,40,4.981,0.0,0,0,0.067
783,67789,-470.0,54,3.706,0.0,0,0,0.067
784,67834,-425.0,45,3.999,0.0,0,0,0.067
785,67920,-630.0,86,4.575,0.0,0,0,0.067
786,67985,-525.0,65,4.342,0.0,0,0,0.067
787,68023,-390.0,38,4.58,0.0,0,0,0.067
788,68063,-400.0,40,4.564,0.0,0,0,0.067
789,68133,-550.0,70,7.604,0.0,0,0,0.067
790,68180,-435.0,47,4.283,0.0,0,0,0.067
791,68215,-375.0,35,3.558,0.0,0,0,0.067
792,68274,-495.0,59,3.973,0.0,0,0,0.067
793,68339,-525.0,65,5.538,0.0,0,0,0.067
794,68370,-355.0,31,4.529,0.0,0,0,0.067
795,68425,-475.0,55,4.696,0.0,0,0,0.067
796,68461,-380.0,36,6.5,0.0,0,0,0.067
797,68500,-395.0,39,7.088,0.0,0,0,0.067
798,68557,-485.0,57,4.006,0.0,0,0,0.067
799,68625,-540.0,68,5.02,0.0,0,0,0.067
800,68671,-430.0,46,4.375,0.0,0,0,0.067
801,68734,-515.0,63,4.773,0.0,0,0,0.067
802,68774,-400.0,40,3.364,0.0,0,0,0.067
803,68827,-11849.53,53,4.07,35.8,0.0947,0.1553,0.067
804,68862,-375.0,35,6.094,0.0,0,0,0.067
805,68923,-505.0,61,6.571,0.0,0,0,0.067
806,69008,-625.0,85,3.603,0.0,0,0,0.067
807,69069,-505.0,61,5.534,0.0,0,0,0.067
808,69105,-15832.4,36,3.132,50.0,0.0765,0.1735,0.067
809,69145,-400.0,40,6.063,0.0,0,0,0.067
810,69188,-5834.3,43,3.762,55.8,0.1464,0.1036,0.067
811,69237,-445.0,49,7.654,0.0,0,0,0.067
812,69292,-475.0,55,3.951,0.0,0,0,0.067
813,69342,-450.0,50,4.719,0.0,0,0,0.067
814,69393,-455.0,51,4.434,0.0,0,0,0.067
815,69424,-355.0,31,7.571,0.0,0,0,0.067
816,69470,-430.0,46,4.129,0.0,0,0,0.067
817,69513,-415.0,43,6.244,0.0,0,0,0.067
818,69558,-425.0,45,4.37,0.0,0,0,0.067
819,69611,-465.0,53,3.983,0.0,0,0,0.067
820,69642,-355.0,31,6.172,0.0,0,0,0.067
821,69701,-495.0,59,6.513,0.0,0,0,0.067
822,69754,-465.0,53,7.063,0.0,0,0,0.067
823,69806,-460.0,52,3.22,0.0,0,0,0.067
824,69849,-415.0,43,3.528,0.0,0,0,0.067
825,69905,-480.0,56,4.149,0.0,0,0,0.067
826,69941,-380.0,36,4.39,0.0,0,0,0.067
827,69991,-450.0,50,4.961,0.0,0,0,0.067
828,70035,-420.0,44,3.964,0.0,0,0,0.067
829,70092,-485.0,57,3.629,0.0,0,0,0.067
830,70131,-395.0,39,6.025,0.0,0,0,0.067
831,70181,-450.0,50,4.027,0.0,0,0,0.067
832,70224,-415.0,43,5.708,0.0,0,0,0.067
833,70275,-455.0,51,5.862,0.0,0,0,0.067
834,70317,-410.0,42,5.369,0.0,0,0,0.067
835,70374,-485.0,57,3.203,0.0,0,0,0.067
836,70427,-465.0,53,3.491,0.0,0,0,0.067
837,70457,-350.0,30,3.349,0.0,0,0,0.067
838,70502,-425.0,45,3.1,0.0,0,0,0.067
839,70544,-410.0,42,4.047,0.0,0,0,0.067
840,70580,-380.0,36,5.218,0.0,0,0,0.067
841,70633,-465.0,53,3.924,0.0,0,0,0.067
842,70665,-360.0,32,4.347,0.0,0,0,0.067
843,70709,-420.0,44,4.42,0.0,0,0,0.067
844,70769,-26860.36,60,3.264,60.0,0.0725,0.1775,0.067
845,70804,-375.0,35,4.843,0.0,0,0,0.067
846,70845,-405.0,41,5.581,0.0,0,0,0.067
847,70916,-555.0,71,3.258,0.0,0,0,0.067
848,70958,-410.0,42,4.218,0.0,0,0,0.067
849,70994,-380.0,36,4.846,0.0,0,0,0.067
850,71050,-480.0,56,3.326,0.0,0,0,0.067
851,71103,-465.0,53,4.603,0.0,0,0,0.067
852,71146,-415.0,43,6.878,0.0,0,0,0.067
853,71180,-370.0,34,7.154,0.0,0,0,0.067
854,71213,-6567.39,33,3.738,39.4,0.1082,0.1418,0.067
855,71272,-495.0,59,4.821,0.0,0,0,0.067
856,71309,-385.0,37,3.948,0.0,0,0,0.067
857,71387,-590.0,78,3.525,0.0,0,0,0.067
858,71443,-480.0,56,5.105,0.0,0,0,0.067
859,71504,-505.0,61,3.837,0.0,0,0,0.067
860,71561,-485.0,57,3.887,0.0,0,0,0.067
861,71595,-370.0,34,3.437,0.0,0,0,0.067
862,71627,-360.0,32,3.376,0.0,0,0,0.067
863,71672,-425.0,45,3.518,0.0,0,0,0.067
864,71708,-380.0,36,3.304,0.0,0,0,0.068
865,71765,-38848.81,57,4.516,78.9,0.0589,0.1911,0.068
866,71812,-435.0,47,4.472,0.0,0,0,0.068
867,71849,-385.0,37,6.743,0.0,0,0,0.068
868,71894,-7632.12,45,3.632,35.6,0.1166,0.1334,0.068
869,71944,-450.0,50,4.427,0.0,0,0,0.068
870,72004,-500.0,60,3.701,0.0,0,0,0.068
871,72051,-435.0,47,3.665,0.0,0,0,0.068
872,72165,-770.0,114,5.406,0.0,0,0,0.068
873,72196,-355.0,31,7.256,0.0,0,0,0.068
874,72255,-495.0,59,4.353,0.0,0,0,0.068
875,72291,-380.0,36,4.667,0.0,0,0,0.068
876,72334,-415.0,43,3.589,0.0,0,0,0.068
877,72391,-485.0,57,7.257,0.0,0,0,0.068
878,72434,-415.0,43,3.025,0.0,0,0,0.068
879,72473,-395.0,39,3.872,0.0,0,0,0.068
880,72513,-400.0,40,5.945,0.0,0,0,0.068
881,72544,-355.0,31,4.921,0.0,0,0,0.068
882,72597,-8135.42,53,3.227,26.4,0.1001,0.1499,0.068
883,72648,-455.0,51,5.072,0.0,0,0,0.068
884,72688,-400.0,40,4.96,0.0,0,0,0.068
885,72724,-380.0,36,7.382,0.0,0,0,0.068
886,72771,-435.0,47,4.649,0.0,0,0,0.068
887,72823,-460.0,52,5.213,0.0,0,0,0.068
888,72859,-380.0,36,6.4,0.0,0,0,0.068
889,72914,-475.0,55,3.453,0.0,0,0,0.068
890,72960,-430.0,46,3.293,0.0,0,0,0.068
891,73024,-520.0,64,4.324,0.0,0,0,0.068
892,73074,-450.0,50,4.343,0.0,0,0,0.068
893,73125,-455.0,51,6.304,0.0,0,0,0.068
894,73177,-460.0,52,5.532,0.0,0,0,0.068
895,73217,-400.0,40,6.477,0.0,0,0,0.068
896,73251,-370.0,34,5.577,0.0,0,0,0.068
897,73283,-360.0,32,4.078,0.0,0,0,0.068
898,73349,-530.0,66,3.9,0.0,0,0,0.068
899,73390,-405.0,41,6.153,0.0,0,0,0.068
900,73447,-485.0,57,4.428,0.0,0,0,0.068
901,73490,-415.0,43,3.261,0.0,0,0,0.068
902,73523,-804.83,33,4.196,3.0,0.1152,0.1348,0.068
903,73570,-435.0,47,3.62,0.0,0,0,0.068
904,73611,-405.0,41,5.979,0.0,0,0,0.068
905,73657,-430.0,46,4.984,0.0,0,0,0.068
906,73712,-475.0,55,4.107,0.0,0,0,0.068
907,73744,-360.0,32,3.309,0.0,0,0,0.068
908,73787,-415.0,43,6.469,0.0,0,0,0.068
909,73836,-5420.0,49,4.342,10.2,0.0057,0.2443,0.068
910,73872,-380.0,36,4.442,0.0,0,0,0.068
911,73927,-475.0,55,5.293,0.0,0,0,0.068
912,73965,-390.0,38,4.094,0.0,0,0,0.068
913,74004,-395.0,39,5.964,0.0,0,0,0.068
914,74039,-375.0,35,6.126,0.0,0,0,0.068
915,74079,-400.0,40,4.976,0.0,0,0,0.068
916,74139,-12691.63,60,4.507,25.0,0.0661,0.1839,0.068
917,74205,-530.0,66,3.86,0.0,0,0,0.068
918,74251,-430.0,46,4.908,0.0,0,0,0.068
919,74288,-385.0,37,6.398,0.0,0,0,0.068
920,74340,-460.0,52,5.394,0.0,0,0,0.068
921,74389,-445.0,49,3.936,0.0,0,0,0.068
922,74435,-430.0,46,3.327,0.0,0,0,0.068
923,74481,-430.0,46,7.014,0.0,0,0,0.068
924,74520,-395.0,39,4.26,0.0,0,0,0.068
925,74557,-385.0,37,5.501,0.0,0,0,0.068
926,74590,-365.0,33,3.915,0.0,0,0,0.068
927,74636,-430.0,46,3.602,0.0,0,0,0.068
928,74680,-420.0,44,3.857,0.0,0,0,0.068
929,74718,-390.0,38,4.823,0.0,0,0,0.068
930,74755,-385.0,37,3.117,0.0,0,0,0.068
931,74802,-435.0,47,7.349,0.0,0,0,0.068
932,74840,-390.0,38,4.492,0.0,0,0,0.068
933,74903,-515.0,63,6.791,0.0,0,0,0.068
934,74950,-435.0,47,5.883,0.0,0,0,0.068
935,74981,-355.0,31,5.879,0.0,0,0,0.068
936,75029,-440.0,48,4.32,0.0,0,0,0.068
937,75072,-415.0,43,5.022,0.0,0,0,0.068
938,75107,-375.0,35,7.033,0.0,0,0,0.068
939,75138,-355.0,31,6.389,0.0,0,0,0.068
940,75167,-345.0,29,4.651,0.0,0,0,0.068
941,75208,-405.0,41,4.835,0.0,0,0,0.068
942,75247,-395.0,39,4.954,0.0,0,0,0.068
943,75296,-445.0,49,4.126,0.0,0,0,0.068
944,75328,-360.0,32,4.905,0.0,0,0,0.068
945,75368,-400.0,40,5.3,0.0,0,0,0.068
946,75425,-485.0,57,6.242,0.0,0,0,0.068
947,75477,-460.0,52,5.689,0.0,0,0,0.068
948,75515,-390.0,38,7.309,0.0,0,0,0.068
949,75552,-22741.69,37,5.078,62.2,0.0559,0.1941,0.068
950,75605,-465.0,53,3.842,0.0,0,0,0.068
951,75649,-420.0,44,5.284,0.0,0,0,0.068
952,75709,-500.0,60,5.026,0.0,0,0,0.068
953,75750,-405.0,41,5.156,0.0,0,0,0.068
954,75781,-355.0,31,4.828,0.0,0,0,0.069
955,75840,-495.0,59,3.932,0.0,0,0,0.069
956,75877,-385.0,37,3.627,0.0,0,0,0.069
957,75913,-380.0,36,5.996,0.0,0,0,0.069
958,75961,-440.0,48,4.103,0.0,0,0,0.069
959,76006,-425.0,45,4.732,0.0,0,0,0.069
960,76057,-455.0,51,5.578,0.0,0,0,0.069
961,76097,-2390.0,40,5.373,5.0,0.042,0.208,0.069
962,76136,-395.0,39,4.964,0.0,0,0,0.069
963,76180,-420.0,44,3.719,0.0,0,0,0.069
964,76222,-410.0,42,3.172,0.0,0,0,0.069
965,76263,-405.0,41,3.652,0.0,0,0,0.069
966,76307,-3405.0,44,3.025,6.8,0.0039,0.2461,0.069
967,76354,-435.0,47,3.345,0.0,0,0,0.069
968,76402,-440.0,48,4.944,0.0,0,0,0.069
969,76449,-435.0,47,6.012,0.0,0,0,0.069
970,76495,-430.0,46,3.028,0.0,0,0,0.069
971,76538,-415.0,43,4.003,0.0,0,0,0.069
972,76573,-375.0,35,7.257,0.0,0,0,0.069
973,76608,-375.0,35,6.96,0.0,0,0,0.069
974,76658,-450.0,50,4.318,0.0,0,0,0.069
975,76700,-410.0,42,3.517,0.0,0,0,0.069
976,76742,-27275.0,42,3.749,64.3,0.0532,0.1968,0.069
